	Condition	CorrectSource	Stim_RT	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	0	8	1.2209999999999999	11.554	3.0	14.562999999999999	5.5	False	CTL01
1	1	6	2.088	20.063	3.0	23.072	0.5	Old63	Enc01
2	1	5	2.074	23.573	3.0	26.581999999999997	1.0	Old08	Enc02
3	1	6	1.494	27.569000000000003	3.0	30.578000000000003	1.0	Old22	Enc03
4	1	9	1.5619999999999998	31.581	3.0	34.59	1.5	Old78	Enc04
5	1	8	1.97	36.077	3.0	39.086	2.0	Old64	Enc05
6	1	9	1.683	41.076	3.0	44.085	3.0	Old42	Enc06
7	0	5	0.8809999999999999	47.077	3.0	50.08600000000001	0.5	False	CTL02
8	0	6	1.2670000000000001	50.586999999999996	3.0	53.596000000000004	4.0	False	CTL03
9	1	8	1.9180000000000001	57.592	3.0	60.601000000000006	2.5	Old39	Enc07
10	0	8	0.8270000000000001	63.091	3.0	66.1	1.5	False	CTL04
11	1	6	1.402	67.58800000000001	3.0	70.597	2.0	Old47	Enc08
12	1	5	2.108	72.586	3.0	75.595	3.5	Old23	Enc09
13	0	8	0.789	79.089	3.0	82.098	0.5	False	CTL05
14	1	6	1.87	82.6	3.0	85.609	2.5	Old34	Enc10
15	1	6	1.466	88.09899999999998	3.0	91.108	0.5	Old12	Enc11
16	1	8	1.9709999999999999	91.61	3.0	94.619	1.0	Old19	Enc12
17	1	5	1.335	95.622	3.0	98.631	1.5	Old73	Enc13
18	1	9	1.6540000000000001	100.119	3.0	103.12799999999999	2.5	Old14	Enc14
19	1	9	1.218	105.619	3.0	108.62700000000001	3.0	Old27	Enc15
20	1	5	1.129	111.62	3.0	114.62899999999999	1.0	Old28	Enc16
21	1	5	1.421	115.632	3.0	118.641	1.5	Old16	Enc17
22	0	5	0.868	120.12899999999999	3.0	123.13799999999999	1.5	False	CTL06
23	1	5	1.235	124.625	3.0	127.634	1.0	Old06	Enc18
24	1	8	2.199	128.621	3.0	131.63	2.5	Old51	Enc19
25	0	5	0.748	134.12	3.0	137.129	2.5	False	CTL07
26	1	6	1.28	139.62	3.0	142.629	0.5	Old70	Enc20
27	1	5	1.8090000000000002	143.131	3.0	146.14	5.5	Old54	Enc21
28	1	6	1.0290000000000001	151.639	3.0	154.648	5.5	Old72	Enc22
29	1	5	0.888	160.148	3.0	163.157	2.0	Old13	Enc23
30	1	8	1.561	165.146	3.0	168.155	1.0	Old01	Enc24
31	1	5	1.885	169.142	3.0	172.15099999999998	3.0	Old52	Enc25
32	1	9	2.476	175.143	3.0	178.15200000000002	3.5	Old59	Enc26
33	0	6	0.669	181.646	3.0	184.655	0.5	False	CTL08
34	0	9	0.7909999999999999	185.15599999999998	3.0	188.165	1.5	False	CTL09
35	0	8	0.6459999999999999	189.653	3.0	192.662	9.5	False	CTL10
36	0	5	1.094	202.157	3.0	205.166	2.0	False	CTL11
37	1	8	1.9909999999999999	207.155	3.0	210.16400000000002	2.0	Old43	Enc27
38	0	9	1.464	212.15400000000002	3.0	215.162	1.0	False	CTL12
39	1	9	1.7480000000000002	216.166	3.0	219.174	0.5	Old24	Enc28
40	0	6	0.9179999999999999	219.676	3.0	222.685	0.5	False	CTL13
41	1	8	1.12	223.18599999999998	3.0	226.195	2.0	Old29	Enc29
42	1	6	1.273	228.185	3.0	231.19400000000002	4.5	Old61	Enc30
43	1	9	0.951	235.69099999999997	3.0	238.7	3.5	Old11	Enc31
44	1	6	1.161	242.19299999999998	3.0	245.202	8.0	Old67	Enc32
45	1	9	1.936	253.19299999999998	3.0	256.202	9.0	Old25	Enc33
46	1	6	1.558	265.195	3.0	268.204	0.5	Old17	Enc34
47	0	6	0.895	268.70599999999996	3.0	271.715	2.5	False	CTL14
48	1	5	1.275	274.20599999999996	3.0	277.215	8.5	Old77	Enc35
49	1	9	1.709	285.707	3.0	288.716	0.5	Old09	Enc36
50	1	8	2.0069999999999997	289.217	3.0	292.226	5.5	Old10	Enc37
51	1	6	1.226	297.726	3.0	300.735	3.0	Old46	Enc38
52	0	6	0.6729999999999999	303.72700000000003	3.0	306.736	4.0	False	CTL15
53	0	9	0.605	310.731	3.0	313.74	6.5	False	CTL16
54	1	6	1.8219999999999998	320.226	3.0	323.235	0.5	Old60	Enc39
55	1	5	1.734	323.737	3.0	326.746	11.0	Old58	Enc40
56	1	6	1.288	338.24699999999996	3.0	341.256	9.5	Old68	Enc41
57	0	8	0.784	350.751	3.0	353.76	1.0	False	CTL17
58	1	9	1.38	354.76300000000003	3.0	357.772	5.5	Old62	Enc42
59	1	8	2.006	363.272	3.0	366.281	1.5	Old15	Enc43
60	1	9	1.661	367.769	3.0	370.777	1.0	Old30	Enc44
61	0	9	0.9059999999999999	371.78	3.0	374.789	2.0	False	CTL18
62	1	8	1.3230000000000002	376.779	3.0	379.788	3.5	Old18	Enc45
63	1	9	1.148	383.282	3.0	386.291	1.5	Old36	Enc46
64	0	8	0.716	387.778	3.0	390.787	0.5	False	CTL19
65	0	5	0.637	391.289	3.0	394.298	2.5	False	CTL20
66	0	5	0.857	396.789	3.0	399.798	0.5	False	CTL21
67	0	8	0.779	400.29900000000004	3.0	403.30800000000005	2.5	False	CTL22
68	0	9	0.67	405.79900000000004	3.0	408.80800000000005	2.0	False	CTL23
69	0	8	0.616	410.79699999999997	3.0	413.806	11.0	False	CTL24
70	1	6	1.111	424.806	3.0	427.815	1.0	Old35	Enc47
71	1	6	0.9390000000000001	428.81800000000004	3.0	431.827	1.5	Old02	Enc48
72	1	8	1.355	433.314	3.0	436.32300000000004	0.5	Old40	Enc49
73	1	9	1.212	436.825	3.0	439.834	0.5	Old49	Enc50
74	1	6	1.7180000000000002	440.335	3.0	443.344	2.0	Old03	Enc51
75	0	9	0.8140000000000001	445.334	3.0	448.343	1.0	False	CTL25
76	0	5	0.6659999999999999	449.346	3.0	452.355	2.0	False	CTL26
77	1	5	1.084	454.344	3.0	457.353	4.0	Old44	Enc52
78	1	9	0.968	461.348	3.0	464.35699999999997	4.5	Old55	Enc53
79	1	8	1.59	468.85400000000004	3.0	471.86300000000017	8.5	Old48	Enc54
80	1	8	0.841	480.355	3.0	483.36400000000003	1.0	Old65	Enc55
81	0	6	0.9079999999999999	484.36699999999996	3.0	487.376	6.0	False	CTL27
82	1	6	1.034	493.37699999999995	3.0	496.38599999999997	1.5	Old31	Enc56
83	0	6	0.865	497.874	3.0	500.88300000000004	13.0	False	CTL28
84	1	9	0.843	513.872	3.0	516.881	1.5	Old53	Enc57
85	1	9	0.93	518.369	3.0	521.377	1.5	Old75	Enc58
86	1	5	1.545	522.865	3.0	525.874	7.5	Old56	Enc59
87	0	9	0.703	533.363	3.0	536.372	1.5	False	CTL29
88	1	8	1.246	537.86	3.0	540.869	3.5	Old57	Enc60
89	0	8	0.919	544.363	3.0	547.372	1.0	False	CTL30
90	1	8	1.171	548.375	3.0	551.384	1.5	Old07	Enc61
91	0	8	0.826	552.872	3.0	555.881	3.5	False	CTL31
92	1	5	1.1320000000000001	559.374	3.0	562.383	4.5	Old37	Enc62
93	0	5	0.769	566.88	3.0	569.889	3.0	False	CTL32
94	1	8	1.24	572.881	3.0	575.89	0.5	Old69	Enc63
95	1	9	1.169	576.3919999999998	3.0	579.401	8.0	Old71	Enc64
96	0	9	0.746	587.391	3.0	590.4	5.0	False	CTL33
97	0	9	0.69	595.399	3.0	598.408	0.5	False	CTL34
98	1	8	1.3	598.909	3.0	601.918	1.0	Old66	Enc65
99	1	8	1.4480000000000002	602.904	3.0	605.913	11.0	Old74	Enc66
100	0	6	0.978	617.414	3.0	620.423	2.5	False	CTL35
101	1	5	1.23	622.914	3.0	625.923	2.0	Old04	Enc67
102	1	9	1.071	627.913	3.0	630.9209999999998	0.5	Old05	Enc68
103	1	5	1.3530000000000002	631.423	3.0	634.432	1.0	Old38	Enc69
104	1	9	1.4769999999999999	635.435	3.0	638.444	1.0	Old45	Enc70
105	1	8	1.0090000000000001	639.447	3.0	642.456	0.5	Old32	Enc71
106	0	6	0.866	642.957	3.0	645.966	7.5	False	CTL36
107	1	6	1.36	653.455	3.0	656.4639999999998	15.0	Old21	Enc72
108	1	9	1.052	671.459	3.0	674.4680000000002	0.5	Old76	Enc73
109	0	5	0.909	674.97	3.0	677.9789999999998	1.0	False	CTL37
110	0	6	0.6409999999999999	678.982	3.0	681.9910000000001	0.5	False	CTL38
111	1	5	1.162	682.492	3.0	685.5010000000002	9.0	Old41	Enc74
112	1	6	1.999	694.495	3.0	697.5039999999998	6.0	Old50	Enc75
113	0	9	0.797	703.505	3.0	706.5139999999999	10.0	False	CTL39
114	1	5	1.13	717.012	3.0	720.0210000000002	5.0	Old26	Enc76
115	1	5	1.754	725.0189999999999	3.0	728.028	1.0	Old33	Enc77
116	1	8	1.7819999999999998	729.015	3.0	732.0239999999999	18.0	Old20	Enc78
