trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
ctl	ctl0		5	1.0	1703	0	4.577	7.586	0.5	2.077
enc	enc00		8	1.0	1991	0	8.088	11.097000000000001	0.5	5.587999999999999
enc	enc000		9	1.0	1800	0	11.597999999999999	14.607000000000001	5.5	14.097999999999999
ctl	ctl01		8	1.0	1362	0	20.107	23.116	0.5	17.607
enc	enc01	old58	6	1.0	1884	0	23.616999999999997	26.625999999999998	1.0	21.616999999999997
enc	enc02	old12	5	1.0	2014	0	27.612	30.621	1.0	25.612
enc	enc03	old20	6	1.0	2539	0	31.608	34.617	1.5	30.108000000000004
enc	enc04	old73	9	1.0	2815	0	36.104	39.113	2.0	35.104
enc	enc05	old57	8	1.0	2103	0	41.103	44.111999999999995	3.0	41.103
enc	enc06	old49	9		0	1	47.104	50.113	0.5	44.604
ctl	ctl02		5	1.0	878	0	50.614	53.623000000000005	4.0	51.614
ctl	ctl03		6	1.0	992	0	57.618	60.626999999999995	2.5	57.118
enc	enc07	old37	8	1.0	1908	0	63.118	66.127	1.5	61.617999999999995
ctl	ctl04		8	1.0	824	0	67.615	70.624	2.0	66.615
enc	enc08	old46	6	1.0	1982	0	72.613	75.622	3.5	73.113
enc	enc09	old19	5	1.0	2040	0	79.116	82.125	0.5	76.616
ctl	ctl05		8	1.0	913	0	82.626	85.635	2.5	82.126
enc	enc10	old30	6	1.0	2451	0	88.126	91.135	0.5	85.626
enc	enc11	old06	6	1.0	1543	0	91.63600000000001	94.645	1.0	89.63600000000001
enc	enc12	old21	8	1.0	2553	0	95.632	98.641	1.5	94.132
enc	enc13	old72	5	1.0	2572	0	100.12799999999999	103.137	2.5	99.62799999999999
enc	enc14	old15	9	1.0	1876	0	105.62799999999999	108.637	3.0	105.62799999999999
enc	enc15	old28	9	1.0	2480	0	111.62899999999999	114.63799999999999	1.0	109.62899999999999
enc	enc16	old36	5	1.0	1655	0	115.624	118.633	1.5	114.124
enc	enc17	old16	5	1.0	2212	0	120.12100000000001	123.13	1.5	118.62100000000001
ctl	ctl06		5	1.0	2290	0	124.618	127.62700000000001	1.0	122.618
enc	enc18	old11	5	1.0	1833	0	128.63	131.639	2.5	128.13
enc	enc19	old48	8	1.0	2125	0	134.129	137.138	2.5	133.629
ctl	ctl07		5		0	1	139.629	142.638	0.5	137.129
enc	enc20	old69	6	1.0	1278	0	143.14	146.149	5.5	145.64
enc	enc21	old53	5	1.0	2687	0	151.648	154.657	5.5	154.148
enc	enc22	old76	6	1.0	1714	0	160.157	163.166	2.0	159.157
enc	enc23	old09	5	1.0	1709	0	165.155	168.16400000000002	1.0	163.155
enc	enc24	old03	8	1.0	1783	0	169.15	172.15900000000002	3.0	169.15
enc	enc25	old50	5	1.0	2284	0	175.15200000000002	178.16	3.5	175.65200000000002
enc	enc26	old59	9	1.0	2561	0	181.65400000000002	184.66299999999998	0.5	179.15400000000002
ctl	ctl08		6	1.0	915	0	185.165	188.174	1.5	183.665
ctl	ctl09		9	1.0	900	0	189.66099999999997	192.67	9.5	196.16099999999997
ctl	ctl10		8	1.0	740	0	202.165	205.174	2.0	201.165
ctl	ctl11		5	1.0	683	0	207.16299999999998	210.172	2.0	206.16299999999998
enc	enc27	old44	8	1.0	2205	0	212.162	215.171	1.0	210.162
ctl	ctl12		9	1.0	1030	0	216.174	219.183	0.5	213.674
enc	enc28	old17	9	1.0	2218	0	219.68400000000003	222.69299999999998	0.5	217.18400000000003
ctl	ctl13		6	1.0	828	0	223.195	226.203	2.0	222.195
enc	enc29	old29	8	1.0	2829	0	228.19299999999998	231.202	4.5	229.69299999999998
enc	enc30	old60	6	1.0	2054	0	235.69799999999998	238.707	3.5	236.19799999999998
enc	enc31	old05	9	1.0	1413	0	242.201	245.21	8.0	247.201
enc	enc32	old77	6	1.0	1950	0	253.2	256.209	9.0	259.2
enc	enc33	old23	9	1.0	2879	0	265.203	268.212	0.5	262.703
enc	enc34	old18	6	1.0	2571	0	268.71299999999997	271.722	2.5	268.21299999999997
ctl	ctl14		6	1.0	997	0	274.21299999999997	277.222	8.5	279.71299999999997
enc	enc35	old75	5	1.0	2617	0	285.714	288.723	0.5	283.214
enc	enc36	old08	9	1.0	1547	0	289.224	292.233	5.5	291.724
enc	enc37	old01	8		0	1	297.733	300.742	3.0	297.733
