trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
enc	enc21	old58	5	3.0	1328	0	176.06	179.05900000000003	3.5	176.56
ctl	ctl07		5	3.0	982	0	182.55900000000003	185.55900000000003	8.0	187.55900000000003
enc	enc22	old72	6	3.0	992	0	193.558	196.558	13.0	203.558
enc	enc23	old07	5	3.0	1141	0	209.55700000000002	212.55599999999998	1.0	207.55700000000002
ctl	ctl08		6	3.0	1128	0	213.55599999999998	216.55599999999998	2.5	213.05599999999998
enc	enc24	old09	8	3.0	1467	0	219.05599999999998	222.055	1.5	217.55599999999998
enc	enc25	old40	5	3.0	1397	0	223.555	226.555	3.5	224.055
enc	enc26	old62	9	3.0	1190	0	230.055	233.054	2.0	229.055
enc	enc27	old48	8	3.0	625	0	235.054	238.054	3.0	235.054
enc	enc28	old18	9	3.0	2011	0	241.054	244.053	7.0	245.054
enc	enc29	old29	8	3.0	659	0	251.053	254.05200000000002	1.0	249.053
enc	enc30	old65	6	3.0	998	0	255.05200000000002	258.052	0.5	252.55200000000002
ctl	ctl09		9	3.0	1321	0	258.552	261.552	1.0	256.552
ctl	ctl10		8	3.0	1010	0	262.552	265.551	0.5	260.052
enc	enc31	old01	9	3.0	912	0	266.051	269.051	7.0	270.051
enc	enc32	old75	6	3.0	1375	0	276.05	279.05	4.0	277.05
enc	enc33	old20	9	3.0	1508	0	283.05	286.04900000000004	2.0	282.05
enc	enc34	old17	6	3.0	1015	0	288.04900000000004	291.04900000000004	2.5	287.54900000000004
ctl	ctl11		5	3.0	780	0	293.54900000000004	296.548	4.5	295.04900000000004
enc	enc35	old70	5	3.0	944	0	301.048	304.048	0.5	298.548
enc	enc36	old06	9	3.0	963	0	304.548	307.547	3.0	304.548
ctl	ctl12		9	3.0	1329	0	310.547	313.547	2.0	309.547
enc	enc37	old04	8	3.0	872	0	315.547	318.546	0.5	313.047
ctl	ctl13		6	3.0	660	0	319.046	322.046	1.0	317.046
ctl	ctl14		6	3.0	1190	0	323.046	326.046	2.5	322.546
ctl	ctl15		6	3.0	1541	0	328.546	331.545	6.5	332.046
ctl	ctl16		9	3.0	1677	0	338.045	341.04400000000004	9.5	344.545
enc	enc38	old47	6	3.0	1354	0	350.543	353.543	3.0	350.543
enc	enc39	old57	6	3.0	1091	0	356.543	359.543	3.0	356.543
enc	enc40	old63	5	3.0	1102	0	362.542	365.542	1.0	360.542
enc	enc41	old71	6	3.0	691	0	366.542	369.542	2.0	365.542
enc	enc42	old59	9	3.0	1050	0	371.541	374.541	1.0	369.541
enc	enc43	old25	8	3.0	673	0	375.541	378.541	0.5	373.041
enc	enc44	old32	9	3.0	1076	0	379.041	382.041	2.5	378.541
enc	enc45	old26	8	3.0	1585	0	384.54	387.54	8.5	390.04
enc	enc46	old37	9	3.0	741	0	396.039	399.039	5.5	398.539
enc	enc47	old35	6	3.0	678	0	404.538	407.538	2.0	403.538
enc	enc48	old08	6	3.0	1060	0	409.538	412.538	6.0	412.538
enc	enc49	old41	8	3.0	795	0	418.537	421.537	6.0	421.537
enc	enc50	old45	9	3.0	915	0	427.536	430.536	1.5	426.036
enc	enc51	old02	6	3.0	1081	0	432.036	435.036	2.0	431.036
ctl	ctl17		8	3.0	937	0	437.035	440.035	1.5	435.535
enc	enc52	old43	5	3.0	30	0	441.535	444.535	4.0	442.535
ctl	ctl18		9	3.0	1351	0	448.534	451.534	0.5	446.034
ctl	ctl19		8	3.0	1181	0	452.034	455.034	6.0	455.034
ctl	ctl20		5	3.0	848	0	461.033	464.033	0.5	458.533
enc	enc53	old55	9	3.0	785	0	464.533	467.533	2.5	464.033
enc	enc54	old46	8	3.0	1238	0	470.032	473.032	1.5	468.532
enc	enc55	old64	8	3.0	2005	0	474.532	477.532	2.5	474.032
enc	enc56	old27	6	3.0	1183	0	480.031	483.031	5.5	482.531
ctl	ctl21		5	3.0	1637	0	488.531	491.53	4.5	490.031
enc	enc57	old56	9	3.0	2562	0	496.03	499.03	2.5	495.53
ctl	ctl22		8	3.0	699	0	501.529	504.529	6.5	505.029
enc	enc58	old67	9	3.0	946	0	511.028	514.028	6.5	514.528
ctl	ctl23		9	3.0	660	0	520.528	523.5269999999999	1.5	519.028
ctl	ctl24		8	3.0	761	0	525.0269999999999	528.0269999999999	4.5	526.5269999999999
ctl	ctl25		9	3.0	921	0	532.526	535.526	1.5	531.026
ctl	ctl26		5	3.0	1158	0	537.026	540.026	0.5	534.526
enc	enc59	old60	5	3.0	2557	0	540.526	543.525	10.5	548.026
ctl	ctl27		6	3.0	2486	0	554.024	557.024	4.5	555.524
ctl	ctl28		6	3.0	972	0	561.524	564.523	2.0	560.524
enc	enc60	old61	8	3.0	1175	0	566.523	569.523	1.5	565.023
ctl	ctl29		9	3.0	1262	0	571.023	574.023	12.5	580.523
enc	enc61	old03	8	3.0	1156	0	586.521	589.521	2.0	585.521
enc	enc62	old33	5	3.0	1059	0	591.521	594.521	1.0	589.521
enc	enc63	old78	8	3.0	982	0	595.521	598.52	4.0	596.521
ctl	ctl30		8	3.0	732	0	602.52	605.52	0.5	600.02
enc	enc64	old66	9	3.0	1828	0	606.02	609.019	4.0	607.02
enc	enc65	old74	8	3.0	1388	0	613.019	616.019	3.5	613.519
enc	enc66	old77	8	3.0	1206	0	619.518	622.518	1.0	617.518
ctl	ctl31		8	3.0	1166	0	623.518	626.518	0.5	621.018
ctl	ctl32		5	3.0	1060	0	627.018	630.0169999999999	2.5	626.518
enc	enc67	old12	5	3.0	1034	0	632.5169999999999	635.5169999999999	0.5	630.0169999999999
ctl	ctl33		9	3.0	1844	0	636.0169999999999	639.0169999999999	9.0	642.0169999999999
ctl	ctl34		9	3.0	1310	0	648.016	651.015	2.0	647.016
ctl	ctl35		6	3.0	1952	0	653.015	656.015	0.5	650.515
enc	enc68	old10	9	3.0	1551	0	656.515	659.515	2.0	655.515
ctl	ctl36		6		0	1	661.5139999999999	664.5139999999999	4.5	663.0139999999999
ctl	ctl37		5	3.0	1244	0	669.0139999999999	672.013	4.5	670.5139999999999
ctl	ctl38		6	3.0	573	0	676.513	679.513	3.5	677.013
enc	enc69	old38	5	3.0	1441	0	683.012	686.012	1.5	681.512
enc	enc70	old42	9	3.0	1263	0	687.512	690.512	4.5	689.012
enc	enc71	old30	8	3.0	1541	0	695.0110000000001	698.0110000000001	0.5	692.5110000000001
enc	enc72	old14	6	3.0	871	0	698.5110000000001	701.5110000000001	0.5	696.0110000000001
enc	enc73	old73	9	3.0	1490	0	702.0110000000001	705.01	5.0	704.0110000000001
ctl	ctl39		9		0	1	710.01	713.01	4.5	711.51
enc	enc74	old49	5	3.0	2243	0	717.5089999999999	720.5089999999999	5.5	720.0089999999999
enc	enc75	old51	6	3.0	1058	0	726.008	729.008	1.0	724.008
enc	enc76	old15	5	3.0	226	0	730.008	733.008	0.5	727.508
enc	enc77	old28	5	3.0	1194	0	733.508	736.508	13.5	744.008
enc	enc78	old24	8	3.0	1043	0				
