trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
enc	enc00		5		0	1	10.035	13.035	4.5	11.535
enc	enc000		9		0	1	17.534000000000002	20.534000000000002	4.5	19.034000000000002
ctl	ctl0		9		0	1	25.034000000000002	28.033	0.5	22.534000000000002
enc	enc01	old62	8		0	1	28.533	31.533	0.5	26.033
ctl	ctl01		6		0	1	32.033	35.033	4.5	33.533
enc	enc02	old01	5		0	1	39.532	42.532	2.0	38.532
enc	enc03	old57	5		0	1	44.532	47.532	3.5	45.032
ctl	ctl02		5		0	1	51.031000000000006	54.031000000000006	1.5	49.531000000000006
ctl	ctl03		6		0	1	55.531000000000006	58.531000000000006	2.5	55.031000000000006
enc	enc04	old71	6		0	1	61.03	64.03	1.0	59.03
enc	enc05	old75	5		0	1	65.03	68.03	3.0	65.03
ctl	ctl04		6		0	1	71.029	74.029	4.0	72.029
enc	enc06	old52	9		0	1	78.029	81.028	0.5	75.529
ctl	ctl05		9		0	1	81.528	84.52799999999999	2.5	81.028
enc	enc07	old65	6		0	1	87.02799999999999	90.027	2.5	86.52799999999999
ctl	ctl06		9		0	1	92.527	95.527	3.5	93.027
ctl	ctl07		5		0	1	99.027	102.02600000000001	1.0	97.027
enc	enc08	old13	8		0	1	103.02600000000001	106.02600000000001	2.0	102.02600000000001
enc	enc09	old68	9		0	1	108.02600000000001	111.025	0.5	105.52600000000001
enc	enc10	old06	5		0	1	111.525	114.525	4.5	113.025
enc	enc11	old31	9		0	1	119.025	122.024	7.0	123.025
enc	enc12	old33	5		0	1	129.024	132.023	0.5	126.524
enc	enc13	old41	8		0	1	132.523	135.523	2.0	131.523
enc	enc14	old42	8		0	1	137.523	140.523	1.0	135.523
enc	enc15	old44	9		0	1	141.52200000000002	144.52200000000002	1.0	139.52200000000002
enc	enc16	old51	8		0	1	145.52200000000002	148.52200000000002	3.5	146.02200000000002
enc	enc17	old04	5		0	1	152.02100000000002	155.02100000000002	1.0	150.02100000000002
ctl	ctl08		8		0	1	156.02100000000002	159.02100000000002	2.0	155.02100000000002
enc	enc18	old30	8		0	1	161.02	164.02	0.5	158.52
enc	enc19	old16	8		0	1	164.52	167.52	3.5	165.02
enc	enc20	old18	5		0	1	171.02	174.019	7.0	175.02
ctl	ctl09		8		0	1	181.019	184.018	2.5	180.519
enc	enc21	old50	9		0	1	186.518	189.518	5.0	188.518
enc	enc22	old22	9		0	1	194.517	197.517	1.0	192.517
enc	enc23	old10	6		0	1	198.517	201.517	10.0	205.517
enc	enc24	old26	8		0	1	211.516	214.515	1.5	210.016
enc	enc25	old70	8		0	1	216.015	219.015	0.5	213.515
enc	enc26	old21	9		0	1	219.515	222.515	2.5	219.015
enc	enc27	old76	5		0	1	225.014	228.014	3.5	225.514
enc	enc28	old39	6		0	1	231.514	234.513	1.0	229.514
ctl	ctl10		9		0	1	235.513	238.513	0.5	233.013
ctl	ctl11		6		0	1	239.013	242.013	1.5	237.513
ctl	ctl12		6		0	1	243.513	246.512	7.0	247.513
ctl	ctl13		5		0	1	253.512	256.51099999999997	7.0	257.512
enc	enc29	old69	9		0	1	263.51099999999997	266.51	2.0	262.51099999999997
enc	enc30	old74	8		0	1	268.51	271.51	6.5	272.01
ctl	ctl14		9		0	1	278.009	281.009	3.5	278.509
enc	enc31	old37	6		0	1	284.508	287.508	2.5	284.008
enc	enc32	old12	6		0	1	290.008	293.008	4.0	291.008
enc	enc33	old11	9		0	1	297.007	300.007	3.5	297.507
enc	enc34	old58	8		0	1	303.507	306.506	1.0	301.507
ctl	ctl15		8		0	1	307.506	310.506	6.5	311.006
enc	enc35	old02	9		0	1	317.005	320.005	7.5	321.505
ctl	ctl16		9		0	1	327.504	330.504	2.5	327.004
ctl	ctl17		8		0	1	333.004	336.00300000000004	1.5	331.504
enc	enc36	old59	8		0	1	337.50300000000004	340.50300000000004	1.0	335.50300000000004
enc	enc37	old23	9		0	1	341.50300000000004	344.50300000000004	3.0	341.50300000000004
enc	enc38	old45	6		0	1	347.50199999999995	350.50199999999995	2.5	347.00199999999995
ctl	ctl18		5		0	1	353.00199999999995	356.00199999999995	1.0	351.00199999999995
enc	enc39	old14	5		0	1	357.001	360.001	9.0	363.001
enc	enc40	old24	6		0	1	369.0	372.0	1.5	367.5
enc	enc41	old67	6		0	1	373.5	376.5	8.5	379.0
enc	enc42	old34	8		0	1	384.999	387.99800000000005	8.0	389.999
enc	enc43	old36	9		0	1	395.99800000000005	398.99699999999996	1.5	394.49800000000005
ctl	ctl19		5		0	1	400.49699999999996	403.49699999999996	5.0	402.49699999999996
enc	enc44	old48	5		0	1	408.496	411.496	1.0	406.496
ctl	ctl20		8		0	1	412.496	415.496	3.0	412.496
ctl	ctl21		9		0	1	418.495	421.495	5.0	420.495
enc	enc45	old60	6		0	1	426.495	429.494	0.5	423.995
ctl	ctl22		8		0	1	429.994	432.994	1.5	428.494
enc	enc46	old63	9		0	1	434.494	437.494	0.5	431.994
enc	enc47	old49	6		0	1	437.994	440.99300000000005	2.0	436.994
enc	enc48	old28	9		0	1	442.99300000000005	445.99300000000005	1.5	441.49300000000005
enc	enc49	old15	6		0	1	447.49300000000005	450.49199999999996	1.0	445.49300000000005
enc	enc50	old07	8		0	1	451.49199999999996	454.49199999999996	2.5	450.99199999999996
enc	enc51	old64	9		0	1	456.99199999999996	459.991	5.5	459.49199999999996
enc	enc52	old72	8		0	1	465.491	468.491	2.5	464.991
ctl	ctl23		9		0	1	470.99	473.99	1.5	469.49
enc	enc53	old19	9		0	1	475.49	478.49	0.5	472.99
