trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
ctl	ctl0		5	1.0	1781	0	4.555	7.564	0.5	2.0549999999999997
enc	enc00		8	1.0	2676	0	8.066	11.075	0.5	5.566000000000001
enc	enc000		9	1.0	2277	0	11.575999999999999	14.585	5.5	14.076
ctl	ctl01		8	1.0	1527	0	20.085	23.094	0.5	17.585
enc	enc01	old64	6		0	1	23.595	26.604	1.0	21.595
enc	enc02	old04	5	1.0	2628	0	27.590999999999998	30.6	1.0	25.590999999999998
enc	enc03	old19	6	1.0	1911	0	31.603	34.611999999999995	1.5	30.103
enc	enc04	old72	9	1.0	2363	0	36.099000000000004	39.108000000000004	2.0	35.099000000000004
enc	enc05	old54	8	1.0	1987	0	41.097	44.106	3.0	41.097
enc	enc06	old52	9	1.0	2365	0	47.099	50.108000000000004	0.5	44.599
ctl	ctl02		5	1.0	1347	0	50.608999999999995	53.618	4.0	51.608999999999995
ctl	ctl03		6	1.0	1341	0	57.613	60.622	2.5	57.113
enc	enc07	old28	8	1.0	2184	0	63.113	66.122	1.5	61.613
ctl	ctl04		8	1.0	1244	0	67.61	70.619	2.0	66.61
enc	enc08	old40	6	1.0	2411	0	72.608	75.617	3.5	73.108
enc	enc09	old20	5	1.0	2157	0	79.11	82.119	0.5	76.61
ctl	ctl05		8	1.0	1358	0	82.62100000000001	85.63	2.5	82.12100000000001
enc	enc10	old38	6	1.0	2503	0	88.12100000000001	91.13	0.5	85.62100000000001
enc	enc11	old01	6	1.0	2987	0	91.631	94.64	1.0	89.631
enc	enc12	old24	8	1.0	2485	0	95.64299999999999	98.652	1.5	94.14299999999999
enc	enc13	old67	5	1.0	1705	0	100.14	103.149	2.5	99.64
enc	enc14	old18	9	1.0	2407	0	105.639	108.648	3.0	105.639
enc	enc15	old35	9	1.0	2204	0	111.641	114.649	1.0	109.641
enc	enc16	old27	5	1.0	2154	0	115.652	118.661	1.5	114.152
enc	enc17	old21	5	1.0	2551	0	120.149	123.15799999999999	1.5	118.649
ctl	ctl06		5	1.0	1262	0	124.646	127.655	1.0	122.646
enc	enc18	old12	5	1.0	1653	0	128.658	131.667	2.5	128.158
enc	enc19	old45	8	1.0	1968	0	134.157	137.166	2.5	133.657
ctl	ctl07		5		0	1	139.657	142.666	0.5	137.157
enc	enc20	old77	6	1.0	2121	0	143.168	146.17700000000002	5.5	145.668
enc	enc21	old63	5		0	1	151.67600000000002	154.685	5.5	154.17600000000002
enc	enc22	old71	6	1.0	1318	0	160.185	163.194	2.0	159.185
enc	enc23	old03	5	1.0	1784	0	165.183	168.192	1.0	163.183
enc	enc24	old10	8	1.0	1922	0	169.195	172.204	3.0	169.195
enc	enc25	old43	5	1.0	1678	0	175.196	178.205	3.5	175.696
enc	enc26	old60	9	1.0	1941	0	181.699	184.708	0.5	179.199
