trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
ctl	ctl0		5	1.0	1183	0	4.521	7.53	0.5	2.021
enc	enc00		8	1.0	2759	0	8.032	11.040999999999999	0.5	5.532
enc	enc000		9	1.0	1656	0	11.542	14.550999999999998	5.5	14.042000000000002
ctl	ctl01		8	1.0	1402	0	20.051	23.06	0.5	17.551
enc	enc01	old60	6		0	1	23.561	26.57	1.0	21.561
enc	enc02	old01	5	1.0	1822	0	27.557	30.566	1.0	25.557
enc	enc03	old24	6	1.0	1930	0	31.569000000000003	34.578	1.5	30.069000000000003
enc	enc04	old68	9	1.0	1814	0	36.065	39.074	2.0	35.065
enc	enc05	old55	8	1.0	1094	0	41.06399999999999	44.073	3.0	41.06399999999999
enc	enc06	old46	9	1.0	2895	0	47.065	50.074	0.5	44.565
ctl	ctl02		5	1.0	838	0	50.575	53.583999999999996	4.0	51.575
ctl	ctl03		6	1.0	807	0	57.57899999999999	60.588	2.5	57.07899999999999
enc	enc07	old38	8	1.0	2139	0	63.07899999999999	66.08800000000001	1.5	61.57899999999999
ctl	ctl04		8	1.0	791	0	67.57600000000001	70.585	2.0	66.57600000000001
enc	enc08	old47	6	1.0	1678	0	72.574	75.583	3.5	73.074
enc	enc09	old20	5	1.0	2383	0	79.077	82.086	0.5	76.577
ctl	ctl05		8	1.0	840	0	82.587	85.596	2.5	82.087
enc	enc10	old30	6	1.0	2578	0	88.087	91.096	0.5	85.587
enc	enc11	old05	6	1.0	1558	0	91.59700000000001	94.60600000000001	1.0	89.59700000000001
enc	enc12	old25	8	1.0	2848	0	95.59299999999999	98.602	1.5	94.09299999999999
enc	enc13	old77	5	1.0	2340	0	100.089	103.098	2.5	99.589
enc	enc14	old17	9	1.0	2740	0	105.589	108.598	3.0	105.589
enc	enc15	old35	9	1.0	2095	0	111.59	114.59899999999999	1.0	109.59
