trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
enc	enc00		5	1.0	2343	0	10.261	13.27	4.5	11.761
enc	enc000		9	1.0	2434	0	17.766	20.775	4.5	19.266
ctl	ctl0		9	1.0	1137	0	25.272	28.281	0.5	22.772
enc	enc01	old54	8	1.0	1447	0	28.783	31.791999999999998	0.5	26.283
ctl	ctl01		6	1.0	1328	0	32.293	35.302	4.5	33.793
enc	enc02	old01	5	1.0	2058	0	39.799	42.808	2.0	38.799
enc	enc03	old59	5	1.0	1152	0	44.797	47.806000000000004	3.5	45.297
ctl	ctl02		5	1.0	1025	0	51.3	54.309	1.5	49.8
ctl	ctl03		6	1.0	1034	0	55.797	58.806000000000004	2.5	55.297
enc	enc04	old73	6	1.0	1449	0	61.297	64.306	1.0	59.297
enc	enc05	old78	5	1.0	1093	0	65.309	68.318	3.0	65.309
ctl	ctl04		6		0	1	71.31	74.319	4.0	72.31
enc	enc06	old49	9	1.0	1448	0	78.314	81.32300000000001	0.5	75.814
ctl	ctl05		9	1.0	1060	0	81.825	84.834	2.5	81.325
enc	enc07	old58	6	1.0	1444	0	87.324	90.333	2.5	86.824
ctl	ctl06		9	1.0	817	0	92.824	95.833	3.5	93.324
ctl	ctl07		5	1.0	869	0	99.32700000000001	102.336	1.0	97.32700000000001
enc	enc08	old12	8	1.0	990	0	103.339	106.348	2.0	102.339
enc	enc09	old68	9	1.0	1258	0	108.337	111.346	0.5	105.837
enc	enc10	old02	5	1.0	1276	0	111.848	114.85700000000001	4.5	113.348
enc	enc11	old37	9	1.0	2037	0	119.353	122.36200000000001	7.0	123.353
enc	enc12	old36	5	1.0	1052	0	129.35	132.359	0.5	126.85
enc	enc13	old51	8	1.0	1054	0	132.86	135.869	2.0	131.86
enc	enc14	old47	8	1.0	1040	0	137.859	140.868	1.0	135.859
enc	enc15	old42	9	1.0	689	0	141.871	144.88	1.0	139.871
enc	enc16	old46	8	1.0	877	0	145.88299999999998	148.892	3.5	146.38299999999998
enc	enc17	old11	5	1.0	841	0	152.385	155.394	1.0	150.385
ctl	ctl08		8	1.0	835	0	156.381	159.39	2.0	155.381
enc	enc18	old28	8	1.0	1015	0	161.379	164.388	0.5	158.879
enc	enc19	old22	8	1.0	800	0	164.889	167.898	3.5	165.389
enc	enc20	old15	5	1.0	1130	0	171.392	174.40099999999998	7.0	175.392
ctl	ctl09		8	1.0	731	0	181.389	184.398	2.5	180.889
enc	enc21	old40	9	1.0	966	0	186.888	189.89700000000002	5.0	188.888
enc	enc22	old14	9	1.0	1099	0	194.896	197.905	1.0	192.896
enc	enc23	old09	6	1.0	963	0	198.908	201.917	10.0	205.908
enc	enc24	old23	8	1.0	1110	0	211.91299999999998	214.922	1.5	210.41299999999998
enc	enc25	old70	8	1.0	945	0	216.41	219.419	0.5	213.91
enc	enc26	old25	9	1.0	968	0	219.921	222.929	2.5	219.421
enc	enc27	old69	5	1.0	865	0	225.42	228.429	3.5	225.92
