trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
enc	enc00		5	1.0	987	0	10.06	13.06	4.5	11.56
enc	enc000		9	1.0	1447	0	17.56	20.56	4.5	19.06
ctl	ctl0		9	1.0	1121	0	25.059	28.059	0.5	22.559
enc	enc01	old64	8	1.0	1784	0	28.559	31.559	0.5	26.059
ctl	ctl01		6	1.0	1392	0	32.059	35.059	4.5	33.559
enc	enc02	old12	5	1.0	1810	0	39.558	42.558	2.0	38.558
enc	enc03	old63	5	1.0	1310	0	44.558	47.558	3.5	45.058
ctl	ctl02		5	1.0	1036	0	51.056999999999995	54.056999999999995	1.5	49.556999999999995
ctl	ctl03		6	1.0	807	0	55.556999999999995	58.556999999999995	2.5	55.056999999999995
enc	enc04	old72	6	1.0	2105	0	61.056999999999995	64.057	1.0	59.056999999999995
enc	enc05	old67	5	1.0	1360	0	65.056	68.056	3.0	65.056
ctl	ctl04		6	1.0	1281	0	71.056	74.056	4.0	72.056
enc	enc06	old48	9	1.0	1631	0	78.055	81.055	0.5	75.555
ctl	ctl05		9	1.0	1534	0	81.555	84.555	2.5	81.055
enc	enc07	old55	6	1.0	2779	0	87.055	90.055	2.5	86.555
ctl	ctl06		9	1.0	1699	0	92.554	95.554	3.5	93.054
ctl	ctl07		5	1.0	810	0	99.054	102.054	1.0	97.054
enc	enc08	old08	8	1.0	1482	0	103.054	106.053	2.0	102.054
enc	enc09	old78	9	1.0	2407	0	108.053	111.053	0.5	105.553
enc	enc10	old01	5	1.0	1827	0	111.553	114.553	4.5	113.053
enc	enc11	old33	9	1.0	2274	0	119.052	122.052	7.0	123.052
enc	enc12	old34	5	1.0	1637	0	129.05200000000002	132.05100000000002	0.5	126.55200000000002
enc	enc13	old44	8	1.0	1876	0	132.55100000000002	135.55100000000002	2.0	131.55100000000002
enc	enc14	old49	8	1.0	1182	0	137.55100000000002	140.55100000000002	1.0	135.55100000000002
enc	enc15	old43	9	1.0	1223	0	141.55100000000002	144.55	1.0	139.55100000000002
enc	enc16	old41	8	1.0	2127	0	145.55	148.55	3.5	146.05
enc	enc17	old03	5	1.0	1325	0	152.05	155.05	1.0	150.05
ctl	ctl08		8	1.0	1084	0	156.05	159.049	2.0	155.05
enc	enc18	old28	8	1.0	1278	0	161.049	164.049	0.5	158.549
enc	enc19	old17	8	1.0	1334	0	164.549	167.549	3.5	165.049
enc	enc20	old20	5	1.0	2415	0	171.049	174.048	7.0	175.049
ctl	ctl09		8	1.0	1317	0	181.048	184.048	2.5	180.548
enc	enc21	old45	9	1.0	2139	0	186.547	189.547	5.0	188.547
enc	enc22	old24	9	1.0	2009	0	194.547	197.547	1.0	192.547
enc	enc23	old11	6	1.0	2093	0	198.546	201.546	10.0	205.546
enc	enc24	old25	8	1.0	2380	0	211.545	214.545	1.5	210.045
enc	enc25	old75	8	1.0	1546	0	216.045	219.045	0.5	213.545
enc	enc26	old16	9	1.0	1721	0	219.545	222.545	2.5	219.045
enc	enc27	old70	5	1.0	917	0	225.045	228.044	3.5	225.545
enc	enc28	old32	6	1.0	1221	0	231.544	234.544	1.0	229.544
ctl	ctl10		9	1.0	779	0	235.544	238.544	0.5	233.044
ctl	ctl11		6	1.0	664	0	239.043	242.043	1.5	237.543
ctl	ctl12		6	1.0	711	0	243.543	246.543	7.0	247.543
ctl	ctl13		5	1.0	562	0	253.542	256.54200000000003	7.0	257.54200000000003
enc	enc29	old68	9	1.0	1165	0	263.54200000000003	266.541	2.0	262.54200000000003
enc	enc30	old76	8	1.0	1006	0	268.541	271.541	6.5	272.041
ctl	ctl14		9	1.0	731	0	278.041	281.04	3.5	278.541
enc	enc31	old38	6	1.0	1487	0	284.54	287.54	2.5	284.04
enc	enc32	old02	6	1.0	1101	0	290.04	293.039	4.0	291.04
enc	enc33	old07	9	1.0	1298	0	297.039	300.039	3.5	297.539
enc	enc34	old53	8	1.0	2143	0	303.539	306.538	1.0	301.539
ctl	ctl15		8	1.0	1052	0	307.538	310.538	6.5	311.038
enc	enc35	old05	9	1.0	1234	0	317.038	320.03700000000003	7.5	321.538
ctl	ctl16		9	1.0	1032	0	327.53700000000003	330.537	2.5	327.03700000000003
ctl	ctl17		8	1.0	553	0	333.036	336.036	1.5	331.536
enc	enc36	old62	8	1.0	1983	0	337.536	340.536	1.0	335.536
enc	enc37	old15	9	1.0	1031	0	341.536	344.536	3.0	341.536
enc	enc38	old51	6	1.0	717	0	347.535	350.535	2.5	347.035
ctl	ctl18		5	1.0	637	0	353.035	356.035	1.0	351.035
enc	enc39	old21	5	1.0	1462	0	357.035	360.034	9.0	363.035
enc	enc40	old19	6	1.0	1719	0	369.034	372.034	1.5	367.534
enc	enc41	old66	6	1.0	2695	0	373.533	376.533	8.5	379.033
enc	enc42	old35	8	1.0	1337	0	385.033	388.032	8.0	390.033
enc	enc43	old39	9	1.0	1390	0	396.032	399.032	1.5	394.532
ctl	ctl19		5	1.0	656	0	400.531	403.531	5.0	402.531
enc	enc44	old50	5	1.0	1182	0	408.531	411.531	1.0	406.531
ctl	ctl20		8	1.0	664	0	412.531	415.53	3.0	412.531
ctl	ctl21		9	1.0	609	0	418.53	421.53	5.0	420.53
enc	enc45	old54	6	1.0	863	0	426.529	429.529	0.5	424.029
