trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
ctl	ctl0		9	2	1765	0	5.0969999999999995	8.096	3.0	5.0969999999999995
enc	enc00		5	2	1186	0	11.095999999999998	14.095999999999998	2.0	10.095999999999998
enc	enc000		9	2	1315	0	16.096	19.096	1.0	14.096
ctl	ctl01		6	2	1994	0	20.095	23.095	8.0	25.095
enc	enc01	old64	8	2	1905	0	31.094	34.094	7.5	35.594
enc	enc02	old13	5	2	1412	0	41.593	44.593	0.5	39.093
enc	enc03	old58	5	2	1480	0	45.093	48.093	6.0	48.093
enc	enc04	old46	6	2	2604	0	54.092	57.092	2.0	53.092
enc	enc05	old42	5	2	1769	0	59.092	62.092	2.0	58.092
enc	enc06	old67	9	2	2435	0	64.092	67.09100000000001	4.0	65.092
ctl	ctl02		5	2	1532	0	71.09100000000001	74.09100000000001	2.5	70.59100000000001
ctl	ctl03		6	2	1286	0	76.59	79.59	1.5	75.09
ctl	ctl04		6	2	1029	0	81.09	84.09	5.0	83.09
ctl	ctl05		9	2	912	0	89.089	92.089	1.0	87.089
enc	enc07	old60	6	2	1433	0	93.089	96.089	3.0	93.089
enc	enc08	old03	8	2	2302	0	99.088	102.088	3.0	99.088
ctl	ctl06		9	2	1377	0	105.088	108.088	2.5	104.588
enc	enc09	old50	9	2	1516	0	110.587	113.587	6.5	114.087
enc	enc10	old12	5	2	1981	0	120.086	123.086	2.5	119.586
enc	enc11	old37	9	2	1993	0	125.586	128.586	2.0	124.586
enc	enc12	old30	5	2	2100	0	130.586	133.585	4.5	132.086
enc	enc13	old71	8	2	2247	0	138.085	141.085	4.5	139.585
enc	enc14	old73	8	2	1574	0	145.584	148.584	2.5	145.084
enc	enc15	old78	9	2	2141	0	151.084	154.083	1.0	149.084
enc	enc16	old69	8	2	2189	0	155.083	158.083	1.5	153.583
enc	enc17	old09	5	2	2989	0	159.583	162.583	4.0	160.583
ctl	ctl07		5	2	1230	0	166.582	169.582	3.0	166.582
ctl	ctl08		8	2	833	0	172.582	175.582	1.0	170.582
enc	enc18	old27	8	2	1165	0	176.581	179.581	1.0	174.581
enc	enc19	old26	8	2	1716	0	180.581	183.581	0.5	178.081
enc	enc20	old25	5	2	1422	0	184.081	187.08	3.5	184.581
enc	enc21	old66	9	2	1548	0	190.58	193.58	4.5	192.08
enc	enc22	old16	9	2	1128	0	198.079	201.079	9.5	204.579
ctl	ctl09		8	2	881	0	210.578	213.578	3.5	211.078
enc	enc23	old07	6	2	1046	0	217.078	220.078	4.0	218.078
ctl	ctl10		9	2	830	0	224.077	227.077	4.0	225.077
enc	enc24	old18	8	2	882	0	231.077	234.076	1.0	229.077
enc	enc25	old43	8	2	1388	0	235.076	238.076	6.0	238.076
enc	enc26	old14	9	2	1819	0	244.075	247.075	6.5	247.575
enc	enc27	old52	5	2	1461	0	253.575	256.574	2.0	252.575
enc	enc28	old33	6	2	1253	0	258.574	261.574	1.5	257.074
enc	enc29	old47	9	2	1674	0	263.074	266.073	2.5	262.574
enc	enc30	old48	8	2	1726	0	268.573	271.573	4.5	270.073
enc	enc31	old38	6	2	1548	0	276.073	279.072	0.5	273.573
enc	enc32	old10	6	2	1208	0	279.572	282.572	1.0	277.572
ctl	ctl11		6	2	975	0	283.572	286.572	1.5	282.072
enc	enc33	old06	9	2	958	0	288.07099999999997	291.07099999999997	2.0	287.07099999999997
enc	enc34	old56	8	2	913	0	293.07099999999997	296.07099999999997	4.0	294.07099999999997
ctl	ctl12		6	2	751	0	300.07	303.07	2.0	299.07
enc	enc35	old05	9	2	887	0	305.07	308.07	2.5	304.57
enc	enc36	old54	8	2	951	0	310.569	313.569	2.0	309.569
enc	enc37	old22	9	2	891	0	315.569	318.569	14.5	327.069
enc	enc38	old76	6	2	895	0	333.06699999999995	336.06699999999995	4.0	334.06699999999995
enc	enc39	old15	5	2	1256	0	340.06699999999995	343.06699999999995	1.5	338.56699999999995
ctl	ctl13		5	2	801	0	344.566	347.566	1.0	342.566
enc	enc40	old19	6	2	929	0	348.566	351.566	3.0	348.566
ctl	ctl14		9	2	862	0	354.565	357.565	5.5	357.065
ctl	ctl15		8	2	800	0	363.065	366.064	2.0	362.065
ctl	ctl16		9	2	891	0	368.064	371.064	2.5	367.564
enc	enc41	old45	6	2	695	0	373.564	376.564	3.0	373.564
enc	enc42	old29	8	2	743	0	379.56300000000005	382.56300000000005	3.0	379.56300000000005
enc	enc43	old31	9	2	1125	0	385.56300000000005	388.56199999999995	2.0	384.56300000000005
enc	enc44	old75	5	2	1232	0	390.56199999999995	393.56199999999995	5.0	392.56199999999995
enc	enc45	old61	6	2	869	0	398.56199999999995	401.561	4.5	400.06199999999995
enc	enc46	old53	9	2	1007	0	406.061	409.061	10.5	413.561
ctl	ctl17		8	2	665	0	419.56	422.559	2.5	419.06
enc	enc47	old70	6	2	1026	0	425.059	428.059	2.5	424.559
enc	enc48	old32	9	2	833	0	430.559	433.55800000000005	6.0	433.559
ctl	ctl18		5	2	725	0	439.55800000000005	442.55800000000005	3.5	440.05800000000005
ctl	ctl19		5	2	636	0	446.05699999999996	449.05699999999996	1.5	444.55699999999996
