trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
enc	enc00		8	1	337	0	7.582999999999999	10.583	0.5	5.082999999999998
enc	enc000		9	1	2147	0	11.083	14.083	0.5	8.583
ctl	ctl0		8	4	1761	0	14.583	17.582	6.5	18.083
enc	enc01	old57	6	4	761	0	24.081999999999997	27.081999999999997	2.0	23.081999999999997
enc	enc02	old02	5	4	1262	0	29.081	32.080999999999996	1.5	27.581
enc	enc03	old24	6	4	1262	0	33.580999999999996	36.580999999999996	1.0	31.580999999999996
enc	enc04	old67	9	4	1762	0	37.580999999999996	40.58	8.5	43.080999999999996
enc	enc05	old59	8	4	262	0	49.08	52.07899999999999	2.0	48.08
enc	enc06	old49	9	4	1262	0	54.07899999999999	57.07899999999999	2.5	53.57899999999999
enc	enc07	old38	8	4	1263	0	59.57899999999999	62.578	1.5	58.07899999999999
ctl	ctl01		8	4	763	0	64.078	67.078	1.5	62.578
ctl	ctl02		5	4	1264	0	68.578	71.578	0.5	66.078
enc	enc08	old43	6	1	1325	0	72.078	75.077	0.5	69.578
ctl	ctl03		6	4	764	0	75.577	78.577	2.0	74.577
enc	enc09	old19	5	1	1662	0	80.577	83.57600000000001	1.5	79.077
enc	enc10	old28	6	1	1286	0	85.07600000000001	88.07600000000001	2.0	84.07600000000001
ctl	ctl04		8	4	265	0	90.07600000000001	93.07600000000001	7.5	94.57600000000001
enc	enc11	old05	6	4	265	0	100.575	103.575	5.0	102.575
enc	enc12	old25	8	1	1143	0	108.574	111.574	1.5	107.074
enc	enc13	old78	5	a	1481	0	113.074	116.074	3.0	113.074
enc	enc14	old21	9	1	1780	0	119.073	122.073	1.0	117.073
enc	enc15	old36	9	4	1266	0	123.073	126.073	1.5	121.573
enc	enc16	old35	5	1	1815	0	127.572	130.572	8.5	133.072
enc	enc17	old16	5	4	267	0	139.071	142.071	2.0	138.071
enc	enc18	old11	5	4	1268	0	144.071	147.071	1.0	142.071
ctl	ctl05		8	1	977	0	148.071	151.07	1.5	146.571
ctl	ctl06		5	1	1024	0	152.57	155.57	6.5	156.07
