trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
enc	enc00		8	2.0	1063	0	7.604	10.603	0.5	5.103999999999999
enc	enc000		9	2.0	810	0	11.103	14.103	0.5	8.603
ctl	ctl0		8	2.0	974	0	14.603	17.602999999999998	6.5	18.103
enc	enc01	old56	6	2.0	744	0	24.101999999999997	27.101999999999997	2.0	23.101999999999997
enc	enc02	old11	5	2.0	670	0	29.101999999999997	32.102	1.5	27.601999999999997
enc	enc03	old18	6	2.0	607	0	33.601	36.601	1.0	31.601
enc	enc04	old68	9	2.0	647	0	37.601	40.601	8.5	43.101
enc	enc05	old54	8	2.0	567	0	49.1	52.1	2.0	48.1
enc	enc06	old43	9	2.0	617	0	54.1	57.099	2.5	53.6
enc	enc07	old27	8	2.0	565	0	59.599	62.599	1.5	58.099
ctl	ctl01		8	2.0	768	0	64.09899999999999	67.098	1.5	62.59899999999999
ctl	ctl02		5	2.0	636	0	68.598	71.598	0.5	66.098
enc	enc08	old50	6	2.0	574	0	72.098	75.098	0.5	69.598
ctl	ctl03		6	2.0	1036	0	75.598	78.597	2.0	74.598
enc	enc09	old21	5	2.0	604	0	80.597	83.59700000000001	1.5	79.097
enc	enc10	old32	6	2.0	612	0	85.09700000000001	88.09700000000001	2.0	84.09700000000001
ctl	ctl04		8	2.0	943	0	90.096	93.096	7.5	94.596
enc	enc11	old01	6	2.0	537	0	100.595	103.595	5.0	102.595
enc	enc12	old23	8	2.0	495	0	108.595	111.594	1.5	107.095
enc	enc13	old71	5	2.0	575	0	113.094	116.094	3.0	113.094
enc	enc14	old14	9	2.0	621	0	119.094	122.09299999999999	1.0	117.094
enc	enc15	old38	9	2.0	628	0	123.09299999999999	126.09299999999999	1.5	121.59299999999999
enc	enc16	old30	5	2.0	619	0	127.59299999999999	130.593	8.5	133.093
enc	enc17	old26	5	2.0	551	0	139.092	142.092	2.0	138.092
enc	enc18	old13	5	2.0	574	0	144.092	147.091	1.0	142.092
ctl	ctl05		8	2.0	647	0	148.091	151.091	1.5	146.591
ctl	ctl06		5	2.0	619	0	152.591	155.59	6.5	156.091
enc	enc19	old52	8	2.0	580	0	162.09	165.09	1.5	160.59
enc	enc20	old66	6	2.0	616	0	166.58900000000003	169.58900000000003	6.5	170.08900000000003
enc	enc21	old61	5	2.0	663	0	176.08900000000003	179.088	3.5	176.58900000000003
ctl	ctl07		5	2.0	618	0	182.588	185.588	8.0	187.588
enc	enc22	old72	6	2.0	597	0	193.58700000000002	196.58700000000002	13.0	203.58700000000002
enc	enc23	old08	5	2.0	636	0	209.58599999999998	212.585	1.0	207.58599999999998
ctl	ctl08		6	2.0	666	0	213.585	216.585	2.5	213.085
enc	enc24	old06	8	2.0	721	0	219.085	222.085	1.5	217.585
enc	enc25	old47	5	2.0	675	0	223.584	226.584	3.5	224.084
enc	enc26	old58	9	2.0	741	0	230.084	233.084	2.0	229.084
enc	enc27	old42	8	2.0	649	0	235.083	238.083	3.0	235.083
enc	enc28	old17	9	2.0	792	0	241.083	244.083	7.0	245.083
enc	enc29	old31	8	2.0	630	0	251.082	254.082	1.0	249.082
enc	enc30	old59	6	2.0	801	0	255.082	258.08099999999996	0.5	252.582
ctl	ctl09		9	2.0	563	0	258.58099999999996	261.58099999999996	1.0	256.58099999999996
ctl	ctl10		8	2.0	660	0	262.58099999999996	265.58099999999996	0.5	260.08099999999996
enc	enc31	old02	9	2.0	483	0	266.08099999999996	269.08	7.0	270.08099999999996
enc	enc32	old74	6	2.0	544	0	276.08	279.079	4.0	277.08
enc	enc33	old19	9	2.0	595	0	283.079	286.079	2.0	282.079
enc	enc34	old24	6	2.0	644	0	288.079	291.078	2.5	287.579
ctl	ctl11		5	2.0	690	0	293.578	296.578	4.5	295.078
enc	enc35	old70	5	2.0	604	0	301.077	304.077	0.5	298.577
enc	enc36	old04	9	2.0	621	0	304.577	307.577	3.0	304.577
ctl	ctl12		9	2.0	743	0	310.577	313.57599999999996	2.0	309.577
enc	enc37	old03	8	2.0	566	0	315.57599999999996	318.57599999999996	0.5	313.07599999999996
ctl	ctl13		6	2.0	504	0	319.07599999999996	322.07599999999996	1.0	317.07599999999996
ctl	ctl14		6	2.0	647	0	323.075	326.075	2.5	322.575
ctl	ctl15		6	2.0	581	0	328.575	331.575	6.5	332.075
ctl	ctl16		9	2.0	626	0	338.074	341.074	9.5	344.574
enc	enc38	old51	6	2.0	533	0	350.57300000000004	353.57300000000004	3.0	350.57300000000004
enc	enc39	old64	6	2.0	648	0	356.57300000000004	359.57199999999995	3.0	356.57300000000004
enc	enc40	old62	5	2.0	664	0	362.57199999999995	365.57199999999995	1.0	360.57199999999995
enc	enc41	old78	6	2.0	707	0	366.57199999999995	369.57099999999997	2.0	365.57199999999995
enc	enc42	old53	9	2.0	625	0	371.57099999999997	374.57099999999997	1.0	369.57099999999997
enc	enc43	old15	8	2.0	836	0	375.57099999999997	378.57099999999997	0.5	373.07099999999997
enc	enc44	old28	9	2.0	616	0	379.07	382.07	2.5	378.57
enc	enc45	old20	8	2.0	671	0	384.57	387.57	8.5	390.07
enc	enc46	old36	9		0	1	396.069	399.069	5.5	398.569
enc	enc47	old35	6	2.0	649	0	404.56800000000004	407.56800000000004	2.0	403.56800000000004
enc	enc48	old10	6	2.0	604	0	409.56800000000004	412.56699999999995	6.0	412.56800000000004
enc	enc49	old41	8	2.0	623	0	418.56699999999995	421.56699999999995	6.0	421.56699999999995
enc	enc50	old45	9	2.0	646	0	427.566	430.566	1.5	426.066
enc	enc51	old05	6		0	1	432.066	435.065	2.0	431.066
ctl	ctl17		8		0	1	437.065	440.065	1.5	435.565
enc	enc52	old49	5	2.0	2826	0	441.565	444.565	4.0	442.565
ctl	ctl18		9	2.0	585	0	448.564	451.564	0.5	446.064
ctl	ctl19		8	2.0	645	0	452.064	455.064	6.0	455.064
ctl	ctl20		5	2.0	674	0	461.06300000000005	464.06300000000005	0.5	458.56300000000005
enc	enc53	old55	9	2.0	534	0	464.56300000000005	467.56300000000005	2.5	464.06300000000005
enc	enc54	old48	8	2.0	532	0	470.06199999999995	473.06199999999995	1.5	468.56199999999995
enc	enc55	old60	8	2.0	488	0	474.56199999999995	477.56199999999995	2.5	474.06199999999995
enc	enc56	old34	6	2.0	540	0	480.061	483.061	5.5	482.561
ctl	ctl21		5	2.0	459	0	488.561	491.56	4.5	490.061
enc	enc57	old63	9	2.0	556	0	496.06	499.06	2.5	495.56
ctl	ctl22		8	2.0	503	0	501.559	504.559	6.5	505.059
enc	enc58	old76	9	2.0	509	0	511.059	514.058	6.5	514.559
ctl	ctl23		9	2.0	574	0	520.558	523.558	1.5	519.058
ctl	ctl24		8	2.0	477	0	525.057	528.057	4.5	526.557
ctl	ctl25		9	2.0	495	0	532.557	535.556	1.5	531.057
ctl	ctl26		5	2.0	420	0	537.056	540.056	0.5	534.556
enc	enc59	old65	5	2.0	379	0	540.556	543.556	10.5	548.056
ctl	ctl27		6	2.0	444	0	554.055	557.055	4.5	555.555
ctl	ctl28		6	2.0	474	0	561.554	564.554	2.0	560.554
enc	enc60	old57	8	2.0	432	0	566.554	569.553	1.5	565.054
ctl	ctl29		9	2.0	402	0	571.053	574.053	12.5	580.553
enc	enc61	old09	8	2.0	366	0	586.552	589.552	2.0	585.552
enc	enc62	old29	5	2.0	486	0	591.5509999999999	594.5509999999999	1.0	589.5509999999999
enc	enc63	old77	8	2.0	405	0	595.5509999999999	598.5509999999999	4.0	596.5509999999999
ctl	ctl30		8	2.0	524	0	602.55	605.55	0.5	600.05
enc	enc64	old69	9	2.0	516	0	606.05	609.05	4.0	607.05
enc	enc65	old73	8	2.0	417	0	613.05	616.049	3.5	613.55
enc	enc66	old67	8	2.0	456	0	619.549	622.549	1.0	617.549
ctl	ctl31		8	2.0	385	0	623.549	626.548	0.5	621.049
ctl	ctl32		5	2.0	490	0	627.048	630.048	2.5	626.548
enc	enc67	old12	5	2.0	449	0	632.548	635.548	0.5	630.048
ctl	ctl33		9	2.0	430	0	636.047	639.047	9.0	642.047
ctl	ctl34		9	2.0	761	0	648.0459999999999	651.0459999999999	2.0	647.0459999999999
ctl	ctl35		6	2.0	738	0	653.0459999999999	656.046	0.5	650.5459999999999
enc	enc68	old07	9	2.0	717	0	656.546	659.545	2.0	655.546
ctl	ctl36		6	2.0	519	0	661.545	664.545	4.5	663.045
ctl	ctl37		5	2.0	552	0	669.045	672.044	4.5	670.545
ctl	ctl38		6	2.0	382	0	676.544	679.544	3.5	677.044
enc	enc69	old39	5	2.0	593	0	683.043	686.043	1.5	681.543
enc	enc70	old46	9	2.0	446	0	687.543	690.543	4.5	689.043
enc	enc71	old33	8	2.0	433	0	695.0419999999999	698.0419999999999	0.5	692.5419999999999
enc	enc72	old25	6	2.0	491	0	698.5419999999999	701.5419999999999	0.5	696.0419999999999
enc	enc73	old75	9	2.0	469	0	702.0419999999999	705.041	5.0	704.0419999999999
ctl	ctl39		9	2.0	553	0	710.041	713.041	4.5	711.541
enc	enc74	old40	5	2.0	516	0	717.54	720.54	5.5	720.04
enc	enc75	old44	6		0	1	726.039	729.039	1.0	724.039
enc	enc76	old22	5	2.0	454	0	730.039	733.039	0.5	727.539
enc	enc77	old37	5	2.0	536	0	733.539	736.538	13.5	744.039
enc	enc78	old16	8	2.0	469	0				
