trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
ctl	ctl0		9	3.0	1675	0	5.088	8.088	3.0	5.088000000000001
enc	enc00		5	3.0	868	0	11.087	14.087	2.0	10.087
enc	enc000		9	3.0	900	0	16.087	19.086	1.0	14.087
ctl	ctl01		6	3.0	1137	0	20.086	23.086	8.0	25.086
enc	enc01	old57	8	3.0	2149	0	31.085	34.085	7.5	35.585
enc	enc02	old11	5	3.0	1121	0	41.583999999999996	44.583999999999996	0.5	39.083999999999996
enc	enc03	old60	5	3.0	1586	0	45.083999999999996	48.083999999999996	6.0	48.083999999999996
enc	enc04	old42	6	3.0	1104	0	54.083	57.083	2.0	53.083
enc	enc05	old51	5	3.0	1555	0	59.083	62.082	2.0	58.083
enc	enc06	old70	9	3.0	1504	0	64.082	67.082	4.0	65.082
ctl	ctl02		5	3.0	1139	0	71.081	74.081	2.5	70.581
ctl	ctl03		6	3.0	1140	0	76.581	79.581	1.5	75.081
ctl	ctl04		6	3.0	1216	0	81.08	84.08	5.0	83.08
ctl	ctl05		9	3.0	1192	0	89.08	92.079	1.0	87.08
enc	enc07	old64	6	3.0	1190	0	93.079	96.079	3.0	93.079
enc	enc08	old08	8	3.0	2278	0	99.079	102.07799999999999	3.0	99.079
ctl	ctl06		9	3.0	1018	0	105.07799999999999	108.07799999999999	2.5	104.57799999999999
enc	enc09	old46	9	3.0	1229	0	110.57799999999999	113.57700000000001	6.5	114.07799999999999
enc	enc10	old03	5	3.0	1604	0	120.07700000000001	123.07600000000001	2.5	119.57700000000001
enc	enc11	old36	9	3.0	1237	0	125.57600000000001	128.576	2.0	124.57600000000001
enc	enc12	old32	5	3.0	1409	0	130.576	133.575	4.5	132.076
enc	enc13	old71	8	3.0	1237	0	138.075	141.075	4.5	139.575
enc	enc14	old67	8	3.0	998	0	145.57399999999998	148.57399999999998	2.5	145.07399999999998
enc	enc15	old69	9	3.0	887	0	151.07399999999998	154.07299999999998	1.0	149.07399999999998
enc	enc16	old73	8	3.0	1548	0	155.07299999999998	158.07299999999998	1.5	153.57299999999998
enc	enc17	old01	5	3.0	1476	0	159.57299999999998	162.57299999999998	4.0	160.57299999999998
ctl	ctl07		5	3.0	1323	0	166.572	169.572	3.0	166.572
ctl	ctl08		8	3.0	752	0	172.572	175.571	1.0	170.572
enc	enc18	old33	8	3.0	1311	0	176.571	179.571	1.0	174.571
enc	enc19	old24	8	3.0	1454	0	180.571	183.57	0.5	178.071
enc	enc20	old14	5	3.0	1645	0	184.07	187.07	3.5	184.57
enc	enc21	old77	9	3.0	2073	0	190.57	193.57	4.5	192.07
enc	enc22	old18	9	3.0	1096	0	198.06900000000002	201.06900000000002	9.5	204.56900000000002
ctl	ctl09		8	3.0	717	0	210.56799999999998	213.56799999999998	3.5	211.06799999999998
enc	enc23	old06	6	3.0	750	0	217.067	220.067	4.0	218.067
ctl	ctl10		9	3.0	853	0	224.067	227.06599999999997	4.0	225.067
enc	enc24	old23	8	3.0	923	0	231.06599999999997	234.06599999999997	1.0	229.06599999999997
enc	enc25	old41	8	3.0	872	0	235.065	238.065	6.0	238.065
enc	enc26	old17	9	3.0	1098	0	244.065	247.06400000000002	6.5	247.565
enc	enc27	old49	5	3.0	508	0	253.56400000000002	256.563	2.0	252.56400000000002
enc	enc28	old39	6	3.0	786	0	258.563	261.563	1.5	257.063
enc	enc29	old40	9	3.0	1328	0	263.063	266.062	2.5	262.563
enc	enc30	old50	8	3.0	925	0	268.562	271.562	4.5	270.062
enc	enc31	old35	6	3.0	999	0	276.061	279.061	0.5	273.561
enc	enc32	old09	6	3.0	843	0	279.561	282.561	1.0	277.561
