trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
ctl	ctl0		5	2.0	724	0	4.541	7.541	0.5	2.0410000000000004
enc	enc00		8	2.0	630	0	8.041	11.04	0.5	5.541
enc	enc000		9	2.0	922	0	11.54	14.54	5.5	14.04
ctl	ctl01		8	2.0	1386	0	20.039	23.039	0.5	17.539
enc	enc01	old61	6	2.0	858	0	23.539	26.539	1.0	21.539
enc	enc02	old01	5	2.0	845	0	27.539	30.538	1.0	25.539
enc	enc03	old25	6	2.0	1485	0	31.538	34.538000000000004	1.5	30.037999999999997
enc	enc04	old66	9	2.0	1348	0	36.038000000000004	39.038000000000004	2.0	35.038000000000004
enc	enc05	old56	8	2.0	1534	0	41.037	44.037	3.0	41.037
enc	enc06	old50	9	2.0	785	0	47.037	50.037	0.5	44.537
ctl	ctl02		5	2.0	670	0	50.537	53.536	4.0	51.537
ctl	ctl03		6	2.0	717	0	57.536	60.536	2.5	57.036
enc	enc07	old36	8	2.0	604	0	63.035	66.035	1.5	61.535
ctl	ctl04		8	2.0	714	0	67.535	70.535	2.0	66.535
enc	enc08	old46	6	2.0	862	0	72.535	75.53399999999999	3.5	73.035
enc	enc09	old23	5	2.0	755	0	79.03399999999999	82.03399999999999	0.5	76.53399999999999
ctl	ctl05		8	2.0	585	0	82.53399999999999	85.53299999999999	2.5	82.03399999999999
enc	enc10	old34	6	2.0	875	0	88.03299999999999	91.03299999999999	0.5	85.53299999999999
enc	enc11	old06	6	2.0	1162	0	91.53299999999999	94.53200000000001	1.0	89.53299999999999
enc	enc12	old19	8	2.0	1009	0	95.53200000000001	98.53200000000001	1.5	94.03200000000001
enc	enc13	old71	5	2.0	915	0	100.03200000000001	103.03200000000001	2.5	99.53200000000001
enc	enc14	old24	9	2.0	1123	0	105.531	108.531	3.0	105.531
enc	enc15	old31	9	2.0	882	0	111.531	114.531	1.0	109.531
enc	enc16	old35	5	2.0	819	0	115.531	118.53	1.5	114.031
enc	enc17	old20	5	2.0	818	0	120.03	123.03	1.5	118.53
ctl	ctl06		5	2.0	746	0	124.53	127.529	1.0	122.53
enc	enc18	old04	5	2.0	869	0	128.529	131.529	2.5	128.029
enc	enc19	old45	8	2.0	960	0	134.029	137.029	2.5	133.529
ctl	ctl07		5	2.0	701	0	139.528	142.528	0.5	137.028
enc	enc20	old75	6	2.0	875	0	143.028	146.028	5.5	145.528
enc	enc21	old53	5	2.0	1288	0	151.52700000000002	154.52700000000002	5.5	154.02700000000002
enc	enc22	old76	6	2.0	810	0	160.026	163.026	2.0	159.026
enc	enc23	old02	5	2.0	1815	0	165.02599999999998	168.02599999999998	1.0	163.02599999999998
enc	enc24	old13	8	2.0	901	0	169.02599999999998	172.025	3.0	169.02599999999998
enc	enc25	old40	5	2.0	1023	0	175.025	178.025	3.5	175.525
enc	enc26	old62	9	2.0	1510	0	181.524	184.524	0.5	179.024
ctl	ctl08		6	2.0	766	0	185.024	188.024	1.5	183.524
ctl	ctl09		9	2.0	668	0	189.524	192.523	9.5	196.024
ctl	ctl10		8	2.0	606	0	202.02200000000002	205.02200000000002	2.0	201.02200000000002
ctl	ctl11		5	2.0	615	0	207.02200000000002	210.02200000000002	2.0	206.02200000000002
enc	enc27	old52	8	2.0	808	0	212.02200000000002	215.021	1.0	210.02200000000002
ctl	ctl12		9	2.0	941	0	216.021	219.021	0.5	213.521
enc	enc28	old16	9	2.0	1474	0	219.521	222.521	0.5	217.021
ctl	ctl13		6	2.0	1262	0	223.021	226.02	2.0	222.021
enc	enc29	old38	8	2.0	1011	0	228.02	231.02	4.5	229.52
enc	enc30	old65	6	2.0	796	0	235.519	238.519	3.5	236.019
enc	enc31	old12	9	2.0	825	0	242.019	245.018	8.0	247.019
enc	enc32	old70	6	2.0	681	0	253.018	256.017	9.0	259.01800000000003
enc	enc33	old18	9	2.0	815	0	265.017	268.01599999999996	0.5	262.517
enc	enc34	old14	6	2.0	862	0	268.51599999999996	271.51599999999996	2.5	268.01599999999996
ctl	ctl14		6	2.0	769	0	274.01599999999996	277.015	8.5	279.51599999999996
enc	enc35	old67	5	2.0	694	0	285.515	288.514	0.5	283.015
enc	enc36	old07	9	2.0	752	0	289.014	292.014	5.5	291.514
enc	enc37	old05	8	2.0	644	0	297.514	300.513	3.0	297.514
enc	enc38	old41	6	2.0	722	0	303.513	306.513	4.0	304.513
ctl	ctl15		6	2.0	1161	0	310.512	313.512	6.5	314.012
ctl	ctl16		9	2.0	801	0	320.01099999999997	323.01099999999997	0.5	317.51099999999997
enc	enc39	old55	6	2.0	573	0	323.51099999999997	326.51099999999997	11.5	332.01099999999997
enc	enc40	old64	5	2.0	778	0	338.01	341.009	9.5	344.51
enc	enc41	old72	6	2.0	612	0	350.509	353.50800000000004	1.0	348.509
ctl	ctl17		8	2.0	817	0	354.50800000000004	357.50800000000004	5.5	357.00800000000004
enc	enc42	old54	9	2.0	834	0	363.00699999999995	366.00699999999995	1.5	361.50699999999995
