trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
ctl	ctl0		5	3.0	1468	0	4.59	7.59	0.5	2.09
enc	enc00		8	3.0	1977	0	8.09	11.09	0.5	5.59
enc	enc000		9	3.0	1510	0	11.59	14.59	5.5	14.09
ctl	ctl01		8	3.0	2020	0	20.089000000000002	23.089000000000002	0.5	17.589000000000002
enc	enc01	old59	6	3.0	1595	0	23.589000000000002	26.589000000000002	1.0	21.589000000000002
enc	enc02	old10	5	3.0	1558	0	27.589000000000002	30.588	1.0	25.589000000000002
enc	enc03	old22	6	3.0	2178	0	31.588	34.588	1.5	30.088
enc	enc04	old68	9	3.0	2116	0	36.088	39.088	2.0	35.088
enc	enc05	old58	8	3.0	1991	0	41.086999999999996	44.086999999999996	3.0	41.086999999999996
enc	enc06	old47	9	3.0	2507	0	47.086999999999996	50.086999999999996	0.5	44.586999999999996
ctl	ctl02		5	3.0	1383	0	50.586999999999996	53.586000000000006	4.0	51.586999999999996
ctl	ctl03		6	3.0	982	0	57.586000000000006	60.586000000000006	2.5	57.086000000000006
enc	enc07	old29	8	3.0	1346	0	63.086000000000006	66.085	1.5	61.58600000000001
ctl	ctl04		8	3.0	1323	0	67.585	70.585	2.0	66.585
enc	enc08	old42	6	3.0	1476	0	72.585	75.585	3.5	73.085
enc	enc09	old26	5	3.0	1220	0	79.084	82.084	0.5	76.584
ctl	ctl05		8	3.0	931	0	82.584	85.584	2.5	82.084
enc	enc10	old39	6	3.0	1858	0	88.084	91.083	0.5	85.584
enc	enc11	old09	6	3.0	1637	0	91.583	94.583	1.0	89.583
enc	enc12	old18	8	3.0	1771	0	95.583	98.583	1.5	94.083
enc	enc13	old75	5	3.0	2711	0	100.083	103.08200000000001	2.5	99.583
enc	enc14	old25	9		0	1	105.58200000000001	108.58200000000001	3.0	105.58200000000001
enc	enc15	old37	9	3.0	1742	0	111.58200000000001	114.581	1.0	109.58200000000001
enc	enc16	old33	5	3.0	2419	0	115.581	118.581	1.5	114.081
enc	enc17	old14	5	3.0	2882	0	120.081	123.081	1.5	118.581
ctl	ctl06		5	3.0	1166	0	124.581	127.58	1.0	122.581
enc	enc18	old13	5	3.0	1499	0	128.58	131.58	2.5	128.08
enc	enc19	old44	8	3.0	1594	0	134.08	137.08	2.5	133.58
ctl	ctl07		5	3.0	1156	0	139.579	142.579	0.5	137.079
enc	enc20	old70	6	3.0	1638	0	143.079	146.079	5.5	145.579
enc	enc21	old62	5	3.0	2090	0	151.578	154.578	5.5	154.078
enc	enc22	old69	6	3.0	1257	0	160.078	163.077	2.0	159.078
enc	enc23	old04	5	3.0	1379	0	165.077	168.077	1.0	163.077
enc	enc24	old08	8	3.0	1550	0	169.077	172.077	3.0	169.077
enc	enc25	old45	5	3.0	1908	0	175.076	178.076	3.5	175.576
enc	enc26	old63	9	3.0	2681	0	181.576	184.576	0.5	179.076
ctl	ctl08		6		0	1	185.076	188.075	1.5	183.576
ctl	ctl09		9	3.0	1003	0	189.575	192.575	9.5	196.075
ctl	ctl10		8	3.0	589	0	202.074	205.074	2.0	201.074
ctl	ctl11		5	3.0	608	0	207.074	210.074	2.0	206.074
enc	enc27	old49	8	3.0	835	0	212.07299999999998	215.07299999999998	1.0	210.07299999999998
ctl	ctl12		9	3.0	974	0	216.07299999999998	219.07299999999998	0.5	213.57299999999998
enc	enc28	old17	9	3.0	1013	0	219.57299999999998	222.57299999999998	0.5	217.07299999999998
ctl	ctl13		6	3.0	1127	0	223.072	226.072	2.0	222.072
enc	enc29	old35	8	3.0	1829	0	228.072	231.072	4.5	229.572
enc	enc30	old53	6	3.0	1693	0	235.571	238.571	3.5	236.071
enc	enc31	old03	9	3.0	2006	0	242.071	245.071	8.0	247.071
enc	enc32	old72	6	3.0	1746	0	253.07	256.07	9.0	259.07
enc	enc33	old20	9	3.0	1615	0	265.069	268.069	0.5	262.569
enc	enc34	old16	6	3.0	1572	0	268.569	271.568	2.5	268.069
ctl	ctl14		6		0	1	274.068	277.068	8.5	279.568
enc	enc35	old77	5	3.0	2237	0	285.567	288.567	0.5	283.067
enc	enc36	old07	9	3.0	1522	0	289.067	292.067	5.5	291.567
enc	enc37	old01	8	3.0	2237	0	297.566	300.566	3.0	297.566
enc	enc38	old43	6	3.0	1300	0	303.566	306.566	4.0	304.566
ctl	ctl15		6	3.0	1003	0	310.565	313.565	6.5	314.065
ctl	ctl16		9	3.0	1128	0	320.064	323.064	0.5	317.564
enc	enc39	old65	6	3.0	1021	0	323.564	326.564	11.5	332.064
enc	enc40	old56	5	3.0	2188	0	338.06300000000005	341.06300000000005	9.5	344.56300000000005
enc	enc41	old73	6	3.0	1220	0	350.56199999999995	353.56199999999995	1.0	348.56199999999995
ctl	ctl17		8	3.0	793	0	354.56199999999995	357.561	5.5	357.06199999999995
enc	enc42	old61	9	3.0	755	0	363.061	366.061	1.5	361.561
enc	enc43	old15	8	3.0	917	0	367.561	370.56	1.0	365.561
enc	enc44	old38	9	3.0	1573	0	371.56	374.564	2.0	370.56
ctl	ctl18		9	3.0	1103	0	376.577	379.57599999999996	3.5	377.077
enc	enc45	old24	8	3.0	1259	0	383.07599999999996	386.07599999999996	1.5	381.57599999999996
enc	enc46	old30	9	3.0	1388	0	387.57599999999996	390.575	0.5	385.07599999999996
ctl	ctl19		8	3.0	910	0	391.075	394.075	2.5	390.575
ctl	ctl20		5	3.0	910	0	396.575	399.575	0.5	394.075
ctl	ctl21		5	3.0	1035	0	400.075	403.074	2.5	399.575
ctl	ctl22		8	3.0	760	0	405.574	408.574	2.0	404.574
ctl	ctl23		9	3.0	587	0	410.574	413.57300000000004	11.0	418.574
ctl	ctl24		8	3.0	713	0	424.57300000000004	427.57199999999995	1.0	422.57300000000004
enc	enc47	old31	6	3.0	954	0	428.57199999999995	431.57199999999995	1.5	427.07199999999995
