trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
ctl	ctl0		9		0	1	5.012	8.02	3.0	5.0120000000000005
enc	enc00		5	1.0	1804	0	11.013	14.022	2.0	10.013
enc	enc000		9	1.0	1683	0	16.011	19.02	1.0	14.011
ctl	ctl01		6	1.0	2084	0	20.023	23.031999999999996	8.0	25.023
enc	enc01	old53	8	1.0	1752	0	31.022	34.031	7.5	35.522
enc	enc02	old10	5	1.0	2009	0	41.52	44.528999999999996	0.5	39.02
enc	enc03	old62	5	1.0	1278	0	45.031000000000006	48.038999999999994	6.0	48.031000000000006
enc	enc04	old47	6		0	1	54.041000000000004	57.05	2.0	53.041000000000004
enc	enc05	old40	5	1.0	2181	0	59.038999999999994	62.048	2.0	58.038999999999994
enc	enc06	old78	9	1.0	2463	0	64.03699999999999	67.046	4.0	65.03699999999999
ctl	ctl02		5	1.0	1280	0	71.041	74.05	2.5	70.541
ctl	ctl03		6	1.0	676	0	76.541	79.55	1.5	75.041
ctl	ctl04		6	1.0	664	0	81.038	84.04700000000001	5.0	83.038
ctl	ctl05		9	1.0	703	0	89.045	92.054	1.0	87.045
enc	enc07	old57	6	1.0	2095	0	93.057	96.066	3.0	93.057
enc	enc08	old13	8	1.0	2283	0	99.05799999999999	102.06700000000001	3.0	99.05799999999999
ctl	ctl06		9	1.0	1186	0	105.059	108.068	2.5	104.559
enc	enc09	old46	9	1.0	1641	0	110.559	113.568	6.5	114.059
enc	enc10	old05	5	1.0	1781	0	120.07	123.079	2.5	119.57
enc	enc11	old39	9	1.0	1469	0	125.57	128.579	2.0	124.57
enc	enc12	old30	5	1.0	1553	0	130.56799999999998	133.577	4.5	132.06799999999998
enc	enc13	old71	8	1.0	771	0	138.07399999999998	141.083	4.5	139.57399999999998
enc	enc14	old66	8	1.0	1384	0	145.579	148.588	2.5	145.079
enc	enc15	old72	9	1.0	1071	0	151.079	154.088	1.0	149.079
enc	enc16	old69	8	1.0	1251	0	155.07399999999998	158.083	1.5	153.57399999999998
enc	enc17	old07	5	1.0	2224	0	159.571	162.58	4.0	160.571
ctl	ctl07		5	1.0	1199	0	166.575	169.584	3.0	166.575
ctl	ctl08		8	1.0	1090	0	172.576	175.585	1.0	170.576
enc	enc18	old31	8	1.0	1753	0	176.572	179.581	1.0	174.572
enc	enc19	old25	8	1.0	2245	0	180.584	183.592	0.5	178.084
enc	enc20	old21	5	1.0	1345	0	184.09400000000002	187.10299999999998	3.5	184.59400000000002
enc	enc21	old74	9	1.0	1931	0	190.597	193.606	4.5	192.097
enc	enc22	old17	9	1.0	1651	0	198.102	201.111	9.5	204.602
ctl	ctl09		8	1.0	826	0	210.606	213.615	3.5	211.106
enc	enc23	old12	6	1.0	1922	0	217.109	220.118	4.0	218.109
ctl	ctl10		9	1.0	1474	0	224.113	227.122	4.0	225.113
enc	enc24	old15	8	1.0	1126	0	231.11700000000002	234.12599999999998	1.0	229.11700000000002
enc	enc25	old42	8	1.0	1234	0	235.12900000000002	238.138	6.0	238.12900000000002
enc	enc26	old18	9	1.0	1662	0	244.139	247.148	6.5	247.639
enc	enc27	old49	5	1.0	1979	0	253.65099999999998	256.66	2.0	252.65099999999998
enc	enc28	old33	6	1.0	891	0	258.649	261.658	1.5	257.149
enc	enc29	old51	9	1.0	2477	0	263.14599999999996	266.155	2.5	262.64599999999996
enc	enc30	old45	8	1.0	2083	0	268.645	271.654	4.5	270.145
enc	enc31	old38	6	1.0	2400	0	276.151	279.16	0.5	273.651
enc	enc32	old01	6	1.0	1206	0	279.661	282.67	1.0	277.661
ctl	ctl11		6	1.0	1200	0	283.657	286.666	1.5	282.157
enc	enc33	old08	9	1.0	844	0	288.153	291.16200000000003	2.0	287.153
enc	enc34	old60	8	1.0	2355	0	293.152	296.161	4.0	294.152
ctl	ctl12		6	1.0	1028	0	300.156	303.165	2.0	299.156
enc	enc35	old02	9	1.0	1688	0	305.154	308.163	2.5	304.654
enc	enc36	old63	8		0	1	310.654	313.663	2.0	309.654
enc	enc37	old19	9	1.0	1150	0	315.652	318.661	14.5	327.152
enc	enc38	old70	6	1.0	1023	0	333.154	336.163	4.0	334.154
enc	enc39	old20	5	1.0	953	0	340.158	343.167	1.5	338.658
ctl	ctl13		5	1.0	868	0	344.655	347.664	1.0	342.655
enc	enc40	old24	6	1.0	1963	0	348.667	351.676	3.0	348.667
ctl	ctl14		9	1.0	823	0	354.668	357.67699999999996	5.5	357.168
ctl	ctl15		8	1.0	982	0	363.176	366.185	2.0	362.176
ctl	ctl16		9	1.0	705	0	368.175	371.184	2.5	367.675
enc	enc41	old50	6	1.0	1266	0	373.67400000000004	376.68300000000005	3.0	373.67400000000004
enc	enc42	old28	8		0	1	379.675	382.684	3.0	379.675
enc	enc43	old35	9	1.0	2846	0	385.67699999999996	388.686	2.0	384.67699999999996
enc	enc44	old75	5	1.0	1636	0	390.675	393.684	5.0	392.675
enc	enc45	old58	6	1.0	653	0	398.68199999999996	401.691	4.5	400.18199999999996
enc	enc46	old65	9	1.0	782	0	406.18800000000005	409.19699999999995	10.5	413.68800000000005
ctl	ctl17		8	1.0	676	0	419.694	422.70300000000003	2.5	419.194
enc	enc47	old76	6	1.0	713	0	425.194	428.20300000000003	2.5	424.694
enc	enc48	old37	9	1.0	1133	0	430.694	433.70300000000003	6.0	433.694
ctl	ctl18		5	1.0	1025	0	439.704	442.713	3.5	440.204
ctl	ctl19		5	1.0	782	0	446.207	449.216	1.5	444.707
enc	enc49	old23	6	1.0	2063	0	450.70300000000003	453.712	2.5	450.20300000000003
ctl	ctl20		8	1.0	1079	0	456.20300000000003	459.212	4.0	457.20300000000003
ctl	ctl21		9	1.0	867	0	463.207	466.216	2.0	462.207
enc	enc50	old11	8	1.0	1262	0	468.205	471.214	3.0	468.205
enc	enc51	old56	9	1.0	1896	0	474.207	477.215	3.0	474.207
ctl	ctl22		8	1.0	1166	0	480.208	483.217	4.0	481.208
enc	enc52	old43	8	1.0	1189	0	487.212	490.221	0.5	484.712
enc	enc53	old16	9	1.0	1120	0	490.722	493.731	8.0	495.722
ctl	ctl23		9	1.0	1066	0	501.722	504.731	3.0	501.722
ctl	ctl24		6	1.0	674	0	507.723	510.73199999999997	0.5	505.223
enc	enc54	old44	5	1.0	1145	0	511.233	514.242	1.5	509.73299999999995
