trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
ctl	ctl0		5	1.0	1037	0	4.533	7.5329999999999995	0.5	2.0330000000000004
enc	enc00		8	3.0	471	0	8.033	11.033	0.5	5.5329999999999995
enc	enc000		9	1.0	1706	0	11.532	14.532	5.5	14.032
ctl	ctl01		8	3.0	971	0	20.032	23.031999999999996	0.5	17.532
enc	enc01	old60	6	3.0	2470	0	23.531	26.531	1.0	21.531
enc	enc02	old13	5	1.0	370	0	27.531	30.531	1.0	25.531
enc	enc03	old17	6	1.0	1494	0	31.531	34.531	1.5	30.031
enc	enc04	old76	9	3.0	971	0	36.03	39.03	2.0	35.03
enc	enc05	old58	8	3.0	1472	0	41.03	44.03	3.0	41.03
enc	enc06	old51	9	1.0	1272	0	47.03	50.028999999999996	0.5	44.53
ctl	ctl02		5	3.0	472	0	50.528999999999996	53.528999999999996	4.0	51.528999999999996
ctl	ctl03		6	1.0	900	0	57.528999999999996	60.528	2.5	57.028999999999996
enc	enc07	old36	8	1.0	1562	0	63.028	66.028	1.5	61.52799999999999
ctl	ctl04		8	1.0	853	0	67.528	70.528	2.0	66.528
enc	enc08	old44	6	1.0	1938	0	72.527	75.527	3.5	73.027
enc	enc09	old20	5	1.0	2048	0	79.027	82.027	0.5	76.527
ctl	ctl05		8	1.0	914	0	82.527	85.52600000000001	2.5	82.027
enc	enc10	old37	6	1.0	2357	0	88.02600000000001	91.02600000000001	0.5	85.52600000000001
enc	enc11	old07	6	1.0	1744	0	91.52600000000001	94.52600000000001	1.0	89.52600000000001
enc	enc12	old16	8	3.0	975	0	95.52600000000001	98.525	1.5	94.02600000000001
enc	enc13	old70	5	1.0	1538	0	100.025	103.025	2.5	99.525
enc	enc14	old21	9	1.0	2323	0	105.525	108.524	3.0	105.525
enc	enc15	old34	9	1.0	1633	0	111.524	114.524	1.0	109.524
enc	enc16	old39	5	3.0	975	0	115.524	118.524	1.5	114.024
enc	enc17	old15	5	1.0	1325	0	120.023	123.023	1.5	118.523
ctl	ctl06		5	1.0	1066	0	124.523	127.523	1.0	122.523
enc	enc18	old09	5	3.0	476	0	128.523	131.523	2.5	128.023
enc	enc19	old40	8	3.0	1476	0	134.02200000000002	137.02200000000002	2.5	133.52200000000002
ctl	ctl07		5	1.0	898	0	139.52200000000002	142.52200000000002	0.5	137.02200000000002
enc	enc20	old75	6	3.0	477	0	143.02200000000002	146.02100000000002	5.5	145.52200000000002
enc	enc21	old64	5	3.0	1977	0	151.52100000000002	154.52100000000002	5.5	154.02100000000002
enc	enc22	old73	6	3.0	978	0	160.02	163.02	2.0	159.02
enc	enc23	old08	5	1.0	1392	0	165.02	168.019	1.0	163.02
enc	enc24	old02	8	1.0	1422	0	169.019	172.019	3.0	169.019
enc	enc25	old52	5	3.0	979	0	175.019	178.019	3.5	175.519
enc	enc26	old53	9	1.0	2268	0	181.518	184.518	0.5	179.018
ctl	ctl08		6	3.0	979	0	185.018	188.018	1.5	183.518
ctl	ctl09		9	1.0	1109	0	189.518	192.517	9.5	196.018
ctl	ctl10		8	3.0	479	0	202.017	205.016	2.0	201.017
ctl	ctl11		5	3.0	480	0	207.016	210.016	2.0	206.016
enc	enc27	old45	8	3.0	480	0	212.016	215.016	1.0	210.016
ctl	ctl12		9	3.0	480	0	216.015	219.015	0.5	213.515
enc	enc28	old25	9	3.0	1481	0	219.515	222.515	0.5	217.015
ctl	ctl13		6	3.0	481	0	223.015	226.015	2.0	222.015
enc	enc29	old35	8	3.0	1981	0	228.014	231.014	4.5	229.514
enc	enc30	old65	6	1.0	1594	0	235.514	238.514	3.5	236.014
enc	enc31	old12	9	3.0	1982	0	242.013	245.013	8.0	247.013
enc	enc32	old74	6	3.0	483	0	253.012	256.012	9.0	259.012
enc	enc33	old22	9	1.0	1483	0	265.01099999999997	268.01099999999997	0.5	262.51099999999997
enc	enc34	old23	6	3.0	2483	0	268.51099999999997	271.51099999999997	2.5	268.01099999999997
ctl	ctl14		6	1.0	979	0	274.01099999999997	277.01	8.5	279.51099999999997
enc	enc35	old72	5	3.0	983	0	285.51	288.509	0.5	283.01
