trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
enc	enc00		5	2.0	1202	0	10.017999999999999	13.027000000000001	4.5	11.517999999999999
enc	enc000		9	2.0	1062	0	17.524	20.533	4.5	19.024
ctl	ctl0		9	2.0	1012	0	25.03	28.039	0.5	22.53
enc	enc01	old63	8	2.0	1290	0	28.54	31.549	0.5	26.04
ctl	ctl01		6	2.0	1723	0	32.051	35.06	4.5	33.551
enc	enc02	old12	5	2.0	1156	0	39.556999999999995	42.566	2.0	38.556999999999995
enc	enc03	old58	5	2.0	1298	0	44.555	47.56399999999999	3.5	45.055
ctl	ctl02		5	2.0	900	0	51.058	54.067	1.5	49.558
ctl	ctl03		6	2.0	869	0	55.553999999999995	58.563	2.5	55.053999999999995
enc	enc04	old78	6	2.0	1061	0	61.053999999999995	64.063	1.0	59.053999999999995
enc	enc05	old71	5	2.0	1009	0	65.05	68.059	3.0	65.05
ctl	ctl04		6	2.0	1077	0	71.051	74.06	4.0	72.051
enc	enc06	old45	9	2.0	1315	0	78.055	81.064	0.5	75.555
ctl	ctl05		9	2.0	839	0	81.566	84.575	2.5	81.066
enc	enc07	old64	6	2.0	1128	0	87.065	90.074	2.5	86.565
ctl	ctl06		9	2.0	869	0	92.565	95.574	3.5	93.065
ctl	ctl07		5	2.0	633	0	99.068	102.07700000000001	1.0	97.068
enc	enc08	old03	8	2.0	1210	0	103.08	106.089	2.0	102.08
enc	enc09	old69	9	2.0	910	0	108.07799999999999	111.087	0.5	105.57799999999999
enc	enc10	old11	5	2.0	1184	0	111.589	114.598	4.5	113.089
enc	enc11	old38	9	2.0	1296	0	119.094	122.103	7.0	123.094
enc	enc12	old27	5	2.0	1223	0	129.091	132.1	0.5	126.59100000000001
enc	enc13	old43	8	2.0	1250	0	132.601	135.61	2.0	131.601
enc	enc14	old40	8	2.0	1132	0	137.6	140.609	1.0	135.6
enc	enc15	old46	9	2.0	1245	0	141.612	144.621	1.0	139.612
enc	enc16	old48	8	2.0	1353	0	145.624	148.63299999999998	3.5	146.124
enc	enc17	old04	5	2.0	1117	0	152.126	155.135	1.0	150.126
ctl	ctl08		8	2.0	902	0	156.122	159.131	2.0	155.122
enc	enc18	old36	8	2.0	1370	0	161.12	164.12900000000002	0.5	158.62
enc	enc19	old20	8	2.0	1292	0	164.63	167.639	3.5	165.13
enc	enc20	old15	5	2.0	1182	0	171.13299999999998	174.142	7.0	175.13299999999998
ctl	ctl09		8	2.0	911	0	181.13	184.139	2.5	180.63
enc	enc21	old51	9	2.0	1018	0	186.62900000000002	189.638	5.0	188.62900000000002
enc	enc22	old26	9	2.0	1351	0	194.637	197.646	1.0	192.637
enc	enc23	old08	6	2.0	1398	0	198.649	201.658	10.0	205.649
enc	enc24	old24	8	2.0	1322	0	211.65400000000002	214.66299999999998	1.5	210.15400000000002
enc	enc25	old73	8	2.0	1365	0	216.15099999999998	219.16	0.5	213.65099999999998
enc	enc26	old18	9	2.0	1620	0	219.662	222.671	2.5	219.162
enc	enc27	old70	5	2.0	1149	0	225.16099999999997	228.17	3.5	225.66099999999997
enc	enc28	old35	6	2.0	1506	0	231.66400000000002	234.673	1.0	229.66400000000002
ctl	ctl10		9	2.0	1098	0	235.676	238.685	0.5	233.176
ctl	ctl11		6	2.0	686	0	239.187	242.196	1.5	237.687
ctl	ctl12		6	2.0	647	0	243.683	246.692	7.0	247.683
ctl	ctl13		5	2.0	863	0	253.68	256.689	7.0	257.68
enc	enc29	old66	9		0	1	263.676	266.685	2.0	262.676
enc	enc30	old74	8	2.0	1382	0	268.675	271.684	6.5	272.175
ctl	ctl14		9	2.0	774	0	278.186	281.195	3.5	278.686
enc	enc31	old31	6	2.0	1479	0	284.689	287.698	2.5	284.189
enc	enc32	old13	6	2.0	1080	0	290.189	293.198	4.0	291.189
enc	enc33	old01	9	2.0	1196	0	297.193	300.202	3.5	297.693
enc	enc34	old61	8	2.0	1272	0	303.69599999999997	306.705	1.0	301.69599999999997
ctl	ctl15		8	2.0	849	0	307.70799999999997	310.717	6.5	311.20799999999997
enc	enc35	old02	9	2.0	1260	0	317.22	320.22900000000004	7.5	321.72
ctl	ctl16		9	2.0	772	0	327.718	330.727	2.5	327.218
ctl	ctl17		8	2.0	778	0	333.218	336.227	1.5	331.718
enc	enc36	old59	8	2.0	1222	0	337.714	340.723	1.0	335.714
enc	enc37	old22	9	2.0	1030	0	341.71	344.719	3.0	341.71
enc	enc38	old44	6	2.0	1154	0	347.711	350.72	2.5	347.211
ctl	ctl18		5	2.0	809	0	353.211	356.22	1.0	351.211
enc	enc39	old16	5	2.0	924	0	357.223	360.23199999999997	9.0	363.223
enc	enc40	old19	6	2.0	1096	0	369.225	372.23400000000004	1.5	367.725
enc	enc41	old77	6	2.0	1206	0	373.722	376.731	8.5	379.222
enc	enc42	old34	8	2.0	1221	0	385.223	388.23199999999997	8.0	390.223
enc	enc43	old28	9	2.0	1328	0	396.222	399.231	1.5	394.722
ctl	ctl19		5	2.0	728	0	400.719	403.728	5.0	402.719
enc	enc44	old52	5	2.0	1215	0	408.726	411.735	1.0	406.726
ctl	ctl20		8	2.0	800	0	412.722	415.731	3.0	412.722
ctl	ctl21		9	2.0	708	0	418.723	421.73199999999997	5.0	420.723
enc	enc45	old55	6	2.0	1083	0	426.73	429.73900000000003	0.5	424.23
ctl	ctl22		8	2.0	732	0	430.241	433.25	1.5	428.741
enc	enc46	old54	9	2.0	964	0	434.73800000000006	437.74699999999996	0.5	432.23800000000006
enc	enc47	old42	6	2.0	715	0	438.24800000000005	441.25699999999995	2.0	437.24800000000005
enc	enc48	old29	9	2.0	1597	0	443.246	446.255	1.5	441.746
enc	enc49	old17	6	2.0	1375	0	447.74300000000005	450.75199999999995	1.0	445.74300000000005
enc	enc50	old10	8	2.0	1206	0	451.755	454.764	2.5	451.255
enc	enc51	old65	9	2.0	1130	0	457.255	460.264	5.5	459.755
enc	enc52	old75	8	2.0	1646	0	465.764	468.773	2.5	465.264
ctl	ctl23		9	2.0	801	0	471.26300000000003	474.272	1.5	469.76300000000003
enc	enc53	old25	9	2.0	1277	0	475.76	478.769	0.5	473.26
ctl	ctl24		6	2.0	836	0	479.27099999999996	482.28	3.0	479.27099999999996
enc	enc54	old72	5	2.0	1093	0	485.272	488.281	3.5	485.772
enc	enc55	old32	8	2.0	1092	0	491.775	494.784	7.5	496.275
enc	enc56	old30	5	2.0	1133	0	502.273	505.282	2.5	501.773
enc	enc57	old50	6	2.0	859	0	507.772	510.781	0.5	505.272
ctl	ctl25		6	2.0	751	0	511.283	514.2919999999999	1.0	509.283
enc	enc58	old14	5	2.0	1032	0	515.295	518.304	4.0	516.295
enc	enc59	old47	6	2.0	1164	0	522.299	525.308	11.5	530.799
enc	enc60	old67	8	2.0	1160	0	536.809	539.818	0.5	534.309
ctl	ctl26		6	2.0	826	0	540.32	543.3290000000001	4.0	541.32
ctl	ctl27		9	2.0	747	0	547.3240000000001	550.3330000000001	0.5	544.8240000000001
ctl	ctl28		5	2.0	486	0	550.8340000000001	553.8430000000001	2.5	550.3340000000001
enc	enc61	old37	5	2.0	1168	0	556.3340000000001	559.3430000000001	3.0	556.3340000000001
enc	enc62	old53	5	2.0	988	0	562.335	565.344	1.0	560.335
ctl	ctl29		8	2.0	771	0	566.331	569.34	2.0	565.331
enc	enc63	old06	5	2.0	943	0	571.3290000000001	574.3380000000001	0.5	568.8290000000001
enc	enc64	old09	9	2.0	1313	0	574.84	577.8480000000001	7.0	578.84
ctl	ctl30		9	2.0	690	0	584.836	587.845	0.5	582.336
enc	enc65	old56	9	2.0	1478	0	588.347	591.356	0.5	585.847
enc	enc66	old41	5	2.0	1286	0	591.857	594.866	0.5	589.357
ctl	ctl31		6	2.0	904	0	595.368	598.376	1.5	593.868
ctl	ctl32		5	2.0	665	0	599.864	602.873	3.0	599.864
enc	enc67	old60	8	2.0	1169	0	605.866	608.875	1.5	604.366
enc	enc68	old33	6	2.0	1215	0	610.362	613.371	4.5	611.862
ctl	ctl33		5	2.0	903	0	617.868	620.877	0.5	615.368
ctl	ctl34		8	2.0	781	0	621.379	624.388	8.0	626.379
enc	enc69	old07	6	2.0	966	0	632.378	635.387	1.0	630.378
enc	enc70	old62	5	2.0	1414	0	636.373	639.382	4.5	637.873
ctl	ctl35		8	2.0	931	0	643.879	646.888	2.0	642.879
ctl	ctl36		6	2.0	753	0	648.877	651.886	1.0	646.877
enc	enc71	old68	6	2.0	947	0	652.873	655.882	2.0	651.873
enc	enc72	old05	8	2.0	1087	0	657.8710000000001	660.88	2.0	656.8710000000001
ctl	ctl37		5	2.0	729	0	662.8689999999999	665.878	10.0	669.8689999999999
ctl	ctl38		8	2.0	739	0	675.875	678.8839999999999	3.5	676.375
enc	enc73	old76	9	2.0	1172	0	682.377	685.3860000000001	9.0	688.377
enc	enc74	old23	8	2.0	1662	0	694.38	697.3889999999999	0.5	691.88
ctl	ctl39		9	2.0	763	0	697.8910000000001	700.9	7.0	701.8910000000001
enc	enc75	old49	9	2.0	1092	0	707.887	710.8960000000001	12.5	717.387
enc	enc76	old57	6	2.0	1183	0	723.383	726.3919999999999	2.5	722.883
enc	enc77	old39	5	2.0	1423	0	728.883	731.8919999999999	18.5	744.383
enc	enc78	old21	6	2.0	1579	0				
