trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
ctl	ctl0		5	3	956	0	4.546	7.546	0.5	2.0460000000000003
enc	enc00		8	3	1374	0	8.046	11.046	0.5	5.545999999999999
enc	enc000		9	3	788	0	11.546	14.545	5.5	14.046
ctl	ctl01		8	3	844	0	20.045	23.045	0.5	17.545
enc	enc01	old54	6	3	1034	0	23.545	26.544	1.0	21.545
enc	enc02	old10	5	3	1029	0	27.544	30.544	1.0	25.544
enc	enc03	old20	6	3	1313	0	31.544	34.544000000000004	1.5	30.043999999999997
enc	enc04	old68	9	3	954	0	36.043	39.043	2.0	35.043
enc	enc05	old53	8	3	919	0	41.043	44.043	3.0	41.043
enc	enc06	old48	9	3	1111	0	47.042	50.042	0.5	44.542
ctl	ctl02		5	3	978	0	50.542	53.542	4.0	51.542
ctl	ctl03		6	3	1221	0	57.541000000000004	60.541000000000004	2.5	57.041000000000004
enc	enc07	old29	8	3	1007	0	63.041000000000004	66.041	1.5	61.541
ctl	ctl04		8	3	715	0	67.541	70.54	2.0	66.541
enc	enc08	old45	6	3	848	0	72.54	75.54	3.5	73.04
enc	enc09	old21	5	3	1371	0	79.039	82.039	0.5	76.539
ctl	ctl05		8	3	778	0	82.539	85.539	2.5	82.039
enc	enc10	old34	6	3	1123	0	88.039	91.038	0.5	85.539
enc	enc11	old01	6	3	941	0	91.538	94.538	1.0	89.538
enc	enc12	old22	8	3	774	0	95.538	98.538	1.5	94.038
enc	enc13	old69	5	3	982	0	100.037	103.037	2.5	99.537
enc	enc14	old16	9	3	1020	0	105.537	108.537	3.0	105.537
enc	enc15	old30	9	3	898	0	111.536	114.536	1.0	109.536
enc	enc16	old27	5	3	1136	0	115.536	118.536	1.5	114.036
enc	enc17	old15	5	3	978	0	120.036	123.035	1.5	118.536
ctl	ctl06		5	3	738	0	124.535	127.535	1.0	122.535
enc	enc18	old07	5	3	1002	0	128.535	131.535	2.5	128.035
enc	enc19	old50	8	3	932	0	134.034	137.034	2.5	133.534
ctl	ctl07		5	3	673	0	139.534	142.533	0.5	137.034
enc	enc20	old76	6	3	1096	0	143.033	146.033	5.5	145.533
enc	enc21	old61	5	3	1074	0	151.533	154.532	5.5	154.033
