trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
ctl	ctl0		9	1.0	1631	0	5.04	8.04	3.0	5.039999999999999
enc	enc00		5	3.0	2467	0	11.04	14.04	2.0	10.04
enc	enc000		9	3.0	1461	0	16.04	19.039	1.0	14.04
ctl	ctl01		6	1.0	919	0	20.039	23.039	8.0	25.039
enc	enc01	old55	8	1.0	1039	0	31.038	34.038000000000004	7.5	35.538
enc	enc02	old12	5	1.0	880	0	41.537	44.537	0.5	39.037
enc	enc03	old65	5	1.0	799	0	45.037	48.037	6.0	48.037
enc	enc04	old50	6	3.0	2463	0	54.036	57.036	2.0	53.036
enc	enc05	old48	5	3.0	964	0	59.036	62.036	2.0	58.036
enc	enc06	old72	9	3.0	964	0	64.035	67.035	4.0	65.035
ctl	ctl02		5	3.0	964	0	71.035	74.03399999999999	2.5	70.535
ctl	ctl03		6	1.0	892	0	76.53399999999999	79.53399999999999	1.5	75.03399999999999
ctl	ctl04		6	3.0	965	0	81.03399999999999	84.03399999999999	5.0	83.03399999999999
ctl	ctl05		9	1.0	978	0	89.03299999999999	92.03299999999999	1.0	87.03299999999999
enc	enc07	old57	6	3.0	965	0	93.03299999999999	96.03299999999999	3.0	93.03299999999999
enc	enc08	old11	8	1.0	1903	0	99.03200000000001	102.03200000000001	3.0	99.03200000000001
ctl	ctl06		9	1.0	884	0	105.03200000000001	108.03200000000001	2.5	104.53200000000001
enc	enc09	old42	9	1.0	899	0	110.531	113.531	6.5	114.031
enc	enc10	old07	5	1.0	1087	0	120.031	123.03	2.5	119.531
enc	enc11	old32	9	1.0	1035	0	125.53	128.53	2.0	124.53
enc	enc12	old35	5	1.0	865	0	130.53	133.529	4.5	132.03
enc	enc13	old73	8	1.0	1325	0	138.029	141.029	4.5	139.529
enc	enc14	old77	8	1.0	1699	0	145.528	148.528	2.5	145.028
enc	enc15	old78	9	3.0	1968	0	151.028	154.028	1.0	149.028
enc	enc16	old76	8	3.0	1468	0	155.02700000000002	158.02700000000002	1.5	153.52700000000002
enc	enc17	old08	5	1.0	1049	0	159.52700000000002	162.52700000000002	4.0	160.52700000000002
ctl	ctl07		5	3.0	469	0	166.52599999999998	169.52599999999998	3.0	166.52599999999998
ctl	ctl08		8	3.0	970	0	172.52599999999998	175.52599999999998	1.0	170.52599999999998
enc	enc18	old27	8	1.0	1389	0	176.52599999999998	179.525	1.0	174.52599999999998
enc	enc19	old24	8	1.0	970	0	180.525	183.525	0.5	178.025
enc	enc20	old19	5	1.0	981	0	184.025	187.025	3.5	184.525
enc	enc21	old69	9	3.0	970	0	190.524	193.524	4.5	192.024
enc	enc22	old20	9	3.0	1971	0	198.024	201.023	9.5	204.524
ctl	ctl09		8	1.0	1458	0	210.523	213.52200000000002	3.5	211.023
enc	enc23	old05	6	1.0	1417	0	217.02200000000002	220.02200000000002	4.0	218.02200000000002
ctl	ctl10		9	3.0	471	0	224.021	227.021	4.0	225.021
enc	enc24	old25	8	3.0	972	0	231.021	234.021	1.0	229.021
enc	enc25	old40	8	3.0	1472	0	235.02	238.02	6.0	238.02
enc	enc26	old21	9	1.0	2032	0	244.02	247.019	6.5	247.52
enc	enc27	old51	5	3.0	973	0	253.519	256.519	2.0	252.519
enc	enc28	old38	6	1.0	1254	0	258.518	261.518	1.5	257.018
enc	enc29	old46	9	3.0	1474	0	263.018	266.018	2.5	262.518
enc	enc30	old47	8	1.0	1724	0	268.518	271.517	4.5	270.018
enc	enc31	old31	6	1.0	1394	0	276.017	279.017	0.5	273.517
enc	enc32	old01	6	1.0	1477	0	279.517	282.51599999999996	1.0	277.517
ctl	ctl11		6	3.0	475	0	283.51599999999996	286.51599999999996	1.5	282.01599999999996
enc	enc33	old10	9	1.0	808	0	288.01599999999996	291.01599999999996	2.0	287.01599999999996
enc	enc34	old59	8	1.0	1785	0	293.015	296.015	4.0	294.015
ctl	ctl12		6	1.0	1611	0	300.015	303.015	2.0	299.015
enc	enc35	old06	9	1.0	1305	0	305.014	308.014	2.5	304.514
enc	enc36	old60	8	1.0	2025	0	310.514	313.514	2.0	309.514
enc	enc37	old17	9	1.0	1689	0	315.513	318.513	14.5	327.013
enc	enc38	old75	6	3.0	1977	0	333.01199999999994	336.01199999999994	4.0	334.01199999999994
enc	enc39	old26	5	1.0	733	0	340.01099999999997	343.01099999999997	1.5	338.51099999999997
ctl	ctl13		5	1.0	1270	0	344.51099999999997	347.51099999999997	1.0	342.51099999999997
enc	enc40	old16	6	3.0	478	0	348.51099999999997	351.51	3.0	348.51099999999997
ctl	ctl14		9	1.0	1336	0	354.51	357.51	5.5	357.01
ctl	ctl15		8	3.0	479	0	363.009	366.009	2.0	362.009
ctl	ctl16		9	1.0	1093	0	368.009	371.009	2.5	367.509
enc	enc41	old49	6	3.0	1980	0	373.50800000000004	376.50800000000004	3.0	373.50800000000004
enc	enc42	old33	8	1.0	1017	0	379.50800000000004	382.50800000000004	3.0	379.50800000000004
enc	enc43	old30	9	3.0	480	0	385.50699999999995	388.50699999999995	2.0	384.50699999999995
enc	enc44	old67	5	3.0	1980	0	390.50699999999995	393.50699999999995	5.0	392.50699999999995
enc	enc45	old53	6	1.0	1626	0	398.506	401.506	4.5	400.006
enc	enc46	old61	9	3.0	1481	0	406.006	409.005	10.5	413.506
ctl	ctl17		8	3.0	1481	0	419.504	422.504	2.5	419.004
enc	enc47	old74	6	3.0	483	0	425.004	428.004	2.5	424.504
enc	enc48	old36	9	1.0	920	0	430.50300000000004	433.50300000000004	6.0	433.50300000000004
ctl	ctl18		5	1.0	955	0	439.50300000000004	442.50199999999995	3.5	440.00300000000004
ctl	ctl19		5	3.0	483	0	446.00199999999995	449.00199999999995	1.5	444.50199999999995
enc	enc49	old18	6	1.0	1207	0	450.50199999999995	453.501	2.5	450.00199999999995
ctl	ctl20		8	3.0	1983	0	456.001	459.001	4.0	457.001
ctl	ctl21		9	1.0	1075	0	463.001	466.0	2.0	462.001
enc	enc50	old03	8	1.0	1260	0	468.0	471.0	3.0	468.0
enc	enc51	old58	9	3.0	1985	0	474.0	476.999	3.0	474.0
ctl	ctl22		8	3.0	984	0	479.999	482.999	4.0	480.999
enc	enc52	old41	8	1.0	1091	0	486.999	489.99800000000005	0.5	484.499
enc	enc53	old15	9	3.0	485	0	490.49800000000005	493.49800000000005	8.0	495.49800000000005
ctl	ctl23		9	3.0	1986	0	501.49699999999996	504.49699999999996	3.0	501.49699999999996
ctl	ctl24		6	3.0	987	0	507.49699999999996	510.496	0.5	504.99699999999996
enc	enc54	old44	5	1.0	935	0	510.996	513.996	1.5	509.496
enc	enc55	old37	8	3.0	1487	0	515.496	518.496	4.0	516.496
enc	enc56	old29	5	1.0	1815	0	522.495	525.495	5.0	524.495
ctl	ctl25		6	1.0	962	0	530.495	533.494	7.5	534.995
enc	enc57	old71	6	1.0	1299	0	540.994	543.994	1.0	538.994
ctl	ctl26		6	1.0	1439	0	544.993	547.993	1.5	543.493
ctl	ctl27		9	1.0	2005	0	549.493	552.493	0.5	546.993
enc	enc58	old14	5	3.0	488	0	552.993	555.993	1.5	551.493
enc	enc59	old68	6	1.0	1847	0	557.492	560.492	2.0	556.492
enc	enc60	old52	8	1.0	3	0	562.492	565.492	1.0	560.492
ctl	ctl28		5	1.0	1509	0	566.492	569.491	5.0	568.492
ctl	ctl29		8	3.0	989	0	574.491	577.491	2.0	573.491
