trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
ctl	ctl0		5	1.0	1189	0	4.595	7.595	0.5	2.0949999999999998
enc	enc00		8	1.0	1208	0	8.095	11.095	0.5	5.595000000000001
enc	enc000		9	1.0	1261	0	11.595	14.595	5.5	14.094999999999999
ctl	ctl01		8	1.0	2781	0	20.094	23.094	0.5	17.594
enc	enc01	old63	6	1.0	1368	0	23.594	26.594	1.0	21.594
enc	enc02	old02	5	1.0	1687	0	27.594	30.593000000000004	1.0	25.594
enc	enc03	old17	6	1.0	1482	0	31.593000000000004	34.593	1.5	30.093000000000004
enc	enc04	old70	9	1.0	1541	0	36.093	39.093	2.0	35.093
enc	enc05	old57	8	1.0	1647	0	41.093	44.092	3.0	41.093
enc	enc06	old45	9	1.0	1193	0	47.092	50.092	0.5	44.592
ctl	ctl02		5	1.0	1359	0	50.592	53.592	4.0	51.592
ctl	ctl03		6	1.0	1129	0	57.591	60.591	2.5	57.091
enc	enc07	old38	8	1.0	1297	0	63.091	66.09100000000001	1.5	61.59100000000001
ctl	ctl04		8	1.0	1181	0	67.59	70.59	2.0	66.59
enc	enc08	old48	6	1.0	2148	0	72.59	75.59	3.5	73.09
enc	enc09	old18	5	1.0	1709	0	79.09	82.089	0.5	76.59
ctl	ctl05		8	1.0	1214	0	82.589	85.589	2.5	82.089
enc	enc10	old33	6	1.0	1177	0	88.089	91.089	0.5	85.589
enc	enc11	old03	6	1.0	1681	0	91.589	94.588	1.0	89.589
enc	enc12	old22	8	1.0	1330	0	95.588	98.588	1.5	94.088
enc	enc13	old75	5	1.0	1482	0	100.088	103.088	2.5	99.588
enc	enc14	old14	9	1.0	1194	0	105.587	108.587	3.0	105.587
enc	enc15	old29	9	1.0	1134	0	111.587	114.587	1.0	109.587
enc	enc16	old35	5	1.0	1640	0	115.587	118.586	1.5	114.087
enc	enc17	old20	5	1.0	1340	0	120.086	123.086	1.5	118.586
ctl	ctl06		5	1.0	1077	0	124.586	127.586	1.0	122.586
enc	enc18	old09	5	1.0	1179	0	128.586	131.585	2.5	128.086
enc	enc19	old40	8	1.0	1346	0	134.085	137.085	2.5	133.585
ctl	ctl07		5	1.0	1271	0	139.585	142.585	0.5	137.085
enc	enc20	old77	6	1.0	1422	0	143.085	146.084	5.5	145.585
enc	enc21	old62	5	1.0	1463	0	151.584	154.584	5.5	154.084
enc	enc22	old66	6	1.0	2284	0	160.083	163.083	2.0	159.083
enc	enc23	old10	5	1.0	994	0	165.083	168.083	1.0	163.083
enc	enc24	old13	8	1.0	959	0	169.082	172.082	3.0	169.082
enc	enc25	old52	5	1.0	1033	0	175.082	178.082	3.5	175.582
enc	enc26	old59	9	1.0	1099	0	181.582	184.581	0.5	179.082
ctl	ctl08		6	1.0	936	0	185.081	188.081	1.5	183.581
