trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
enc	enc00		5	2	1083	0	10.134	13.134	4.5	11.634
enc	enc000		9	2	800	0	17.634	20.633000000000003	4.5	19.134
ctl	ctl0		9	2	1346	0	25.133000000000003	28.133000000000003	0.5	22.633000000000003
enc	enc01	old61	8	2	709	0	28.631999999999998	31.631999999999998	0.5	26.131999999999998
ctl	ctl01		6	2	1248	0	32.132	35.132	4.5	33.632
enc	enc02	old10	5	2	772	0	39.631	42.631	2.0	38.631
enc	enc03	old62	5	2	685	0	44.631	47.631	3.5	45.131
ctl	ctl02		5	2	1928	0	51.13	54.13	1.5	49.63
ctl	ctl03		6	2	865	0	55.63	58.63	2.5	55.13
enc	enc04	old75	6	2	742	0	61.129	64.12899999999999	1.0	59.129
enc	enc05	old68	5	2	783	0	65.12899999999999	68.12899999999999	3.0	65.12899999999999
ctl	ctl04		6	2	907	0	71.12899999999999	74.128	4.0	72.12899999999999
enc	enc06	old46	9	2	977	0	78.128	81.128	0.5	75.628
ctl	ctl05		9	2	726	0	81.628	84.62700000000001	2.5	81.128
enc	enc07	old55	6	2	1369	0	87.12700000000001	90.12700000000001	2.5	86.62700000000001
ctl	ctl06		9	2	1261	0	92.62700000000001	95.626	3.5	93.12700000000001
ctl	ctl07		5	2	935	0	99.126	102.126	1.0	97.126
enc	enc08	old05	8	2	989	0	103.126	106.125	2.0	102.126
enc	enc09	old70	9	2	853	0	108.125	111.125	0.5	105.625
enc	enc10	old04	5	2	1369	0	111.625	114.624	4.5	113.125
enc	enc11	old39	9	2	963	0	119.124	122.124	7.0	123.124
enc	enc12	old29	5	2	622	0	129.123	132.123	0.5	126.62299999999999
enc	enc13	old43	8	2	752	0	132.623	135.622	2.0	131.623
enc	enc14	old48	8	2	1093	0	137.622	140.622	1.0	135.622
enc	enc15	old49	9	2	798	0	141.622	144.622	1.0	139.622
enc	enc16	old52	8	2	819	0	145.622	148.621	3.5	146.122
enc	enc17	old06	5	2	1230	0	152.121	155.121	1.0	150.121
ctl	ctl08		8	2	1078	0	156.121	159.12	2.0	155.121
enc	enc18	old37	8	2	845	0	161.12	164.12	0.5	158.62
enc	enc19	old17	8	2	774	0	164.62	167.62	3.5	165.12
enc	enc20	old22	5	2	1130	0	171.11900000000003	174.11900000000003	7.0	175.11900000000003
ctl	ctl09		8	2	756	0	181.118	184.118	2.5	180.618
enc	enc21	old40	9	2	791	0	186.618	189.61700000000002	5.0	188.618
enc	enc22	old24	9	2	2221	0	194.61700000000002	197.61700000000002	1.0	192.61700000000002
enc	enc23	old07	6	2	530	0	198.61700000000002	201.61599999999999	10.0	205.61700000000002
enc	enc24	old25	8	2	744	0	211.615	214.615	1.5	210.115
enc	enc25	old77	8	2	770	0	216.115	219.115	0.5	213.615
enc	enc26	old20	9	2	734	0	219.615	222.614	2.5	219.115
enc	enc27	old67	5	2	706	0	225.114	228.114	3.5	225.614
enc	enc28	old35	6	2	628	0	231.614	234.613	1.0	229.614
ctl	ctl10		9	2	1096	0	235.613	238.613	0.5	233.113
ctl	ctl11		6	2	677	0	239.113	242.113	1.5	237.613
ctl	ctl12		6	2	587	0	243.612	246.612	7.0	247.612
ctl	ctl13		5	2	619	0	253.612	256.611	7.0	257.61199999999997
enc	enc29	old73	9	2	637	0	263.611	266.61	2.0	262.611
enc	enc30	old66	8	2	730	0	268.61	271.61	6.5	272.11
ctl	ctl14		9	2	707	0	278.10900000000004	281.10900000000004	3.5	278.60900000000004
enc	enc31	old33	6	2	803	0	284.60900000000004	287.608	2.5	284.10900000000004
enc	enc32	old09	6	2	1471	0	290.108	293.108	4.0	291.108
enc	enc33	old03	9	2	939	0	297.107	300.107	3.5	297.607
enc	enc34	old60	8	2	976	0	303.607	306.607	1.0	301.607
ctl	ctl15		8	2	1274	0	307.606	310.606	6.5	311.106
enc	enc35	old01	9	2	913	0	317.106	320.105	7.5	321.606
ctl	ctl16		9	2	701	0	327.605	330.60400000000004	2.5	327.105
ctl	ctl17		8	2	759	0	333.10400000000004	336.10400000000004	1.5	331.60400000000004
enc	enc36	old64	8	2	753	0	337.60400000000004	340.603	1.0	335.60400000000004
enc	enc37	old16	9	2	822	0	341.603	344.603	3.0	341.603
enc	enc38	old42	6	2	726	0	347.603	350.602	2.5	347.103
ctl	ctl18		5	2	1174	0	353.102	356.102	1.0	351.102
enc	enc39	old15	5	2	685	0	357.102	360.102	9.0	363.102
enc	enc40	old26	6	2	804	0	369.101	372.1	1.5	367.601
enc	enc41	old74	6	2	723	0	373.6	376.6	8.5	379.1
enc	enc42	old38	8	2	786	0	385.099	388.099	8.0	390.099
enc	enc43	old32	9	2	688	0	396.098	399.098	1.5	394.598
ctl	ctl19		5	2	715	0	400.598	403.597	5.0	402.598
enc	enc44	old41	5	2	663	0	408.597	411.597	1.0	406.597
ctl	ctl20		8	2	1370	0	412.597	415.596	3.0	412.597
ctl	ctl21		9	2	665	0	418.596	421.596	5.0	420.596
enc	enc45	old53	6	2	698	0	426.595	429.595	0.5	424.095
ctl	ctl22		8	2	695	0	430.095	433.095	1.5	428.595
enc	enc46	old65	9	2	605	0	434.595	437.594	0.5	432.095
enc	enc47	old47	6	2	731	0	438.094	441.094	2.0	437.094
enc	enc48	old27	9	2	869	0	443.094	446.094	1.5	441.594
enc	enc49	old18	6	2	670	0	447.593	450.593	1.0	445.593
