trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
ctl	ctl0		9	1	1386	0	5.013	8.022	3.0	5.013
enc	enc00		5	1	1667	0	11.014000000000001	14.023	2.0	10.014000000000001
enc	enc000		9	1	1577	0	16.012	19.021	1.0	14.012
ctl	ctl01		6	1	1459	0	20.007	23.016	8.0	25.007
enc	enc01	old65	8	1	1608	0	31.006999999999998	34.016	7.5	35.507
enc	enc02	old10	5	1	1200	0	41.505	44.513999999999996	0.5	39.005
enc	enc03	old55	5	1	854	0	45.015	48.023999999999994	6.0	48.015
enc	enc04	old45	6	1	1360	0	54.026	57.035	2.0	53.026
enc	enc05	old51	5	1	1108	0	59.023999999999994	62.033	2.0	58.023999999999994
enc	enc06	old73	9	1	1542	0	64.02199999999999	67.031	4.0	65.02199999999999
ctl	ctl02		5	1	1472	0	71.02600000000001	74.035	2.5	70.52600000000001
ctl	ctl03		6	1	948	0	76.52600000000001	79.535	1.5	75.02600000000001
ctl	ctl04		6	1	832	0	81.023	84.03200000000001	5.0	83.023
ctl	ctl05		9	1	727	0	89.03	92.039	1.0	87.03
enc	enc07	old58	6	1	727	0	93.02600000000001	96.035	3.0	93.02600000000001
enc	enc08	old04	8	1	1299	0	99.027	102.036	3.0	99.027
ctl	ctl06		9	1	706	0	105.02799999999999	108.037	2.5	104.52799999999999
enc	enc09	old42	9	1	905	0	110.52799999999999	113.537	6.5	114.02799999999999
enc	enc10	old02	5	1	1581	0	120.04	123.04899999999999	2.5	119.54
enc	enc11	old35	9	1	925	0	125.539	128.548	2.0	124.539
enc	enc12	old31	5	1	1482	0	130.53799999999998	133.547	4.5	132.03799999999998
enc	enc13	old75	8	1	1746	0	138.043	141.05200000000002	4.5	139.543
enc	enc14	old66	8	1	1321	0	145.549	148.558	2.5	145.049
enc	enc15	old67	9	1	1047	0	151.049	154.058	1.0	149.049
enc	enc16	old78	8	1	1099	0	155.061	158.07	1.5	153.561
enc	enc17	old05	5	1	1215	0	159.558	162.567	4.0	160.558
ctl	ctl07		5	1	1262	0	166.562	169.571	3.0	166.562
ctl	ctl08		8	1	665	0	172.563	175.572	1.0	170.563
enc	enc18	old29	8	1	656	0	176.558	179.567	1.0	174.558
enc	enc19	old14	8	1	1101	0	180.554	183.563	0.5	178.054
enc	enc20	old20	5	1	1313	0	184.06400000000002	187.07299999999998	3.5	184.56400000000002
enc	enc21	old71	9	1	1139	0	190.567	193.576	4.5	192.067
enc	enc22	old19	9	1	1092	0	198.07299999999998	201.082	9.5	204.57299999999998
ctl	ctl09		8	1	754	0	210.577	213.58599999999998	3.5	211.077
enc	enc23	old13	6	1	1489	0	217.08	220.08900000000003	4.0	218.08
ctl	ctl10		9	1	818	0	224.084	227.093	4.0	225.084
enc	enc24	old23	8	1	1542	0	231.088	234.097	1.0	229.088
enc	enc25	old52	8	1	1154	0	235.083	238.092	6.0	238.083
enc	enc26	old25	9	1	1455	0	244.09400000000002	247.10299999999998	6.5	247.59400000000002
enc	enc27	old49	5	1	1227	0	253.605	256.61400000000003	2.0	252.605
enc	enc28	old28	6	1	1060	0	258.60400000000004	261.613	1.5	257.10400000000004
enc	enc29	old44	9	1	1589	0	263.1	266.10900000000004	2.5	262.6
enc	enc30	old48	8	1	1309	0	268.6	271.60900000000004	4.5	270.1
enc	enc31	old37	6	1	1249	0	276.106	279.115	0.5	273.606
enc	enc32	old09	6	1	1095	0	279.616	282.625	1.0	277.616
ctl	ctl11		6	1	1233	0	283.612	286.621	1.5	282.112
enc	enc33	old06	9	1	1317	0	288.108	291.117	2.0	287.108
enc	enc34	old56	8	1	2228	0	293.107	296.116	4.0	294.107
ctl	ctl12		6	1	1429	0	300.111	303.12	2.0	299.111
enc	enc35	old12	9	1	1033	0	305.10900000000004	308.118	2.5	304.60900000000004
enc	enc36	old64	8	1	1971	0	310.60900000000004	313.618	2.0	309.60900000000004
enc	enc37	old16	9	1	1359	0	315.607	318.616	14.5	327.107
enc	enc38	old76	6	1	1113	0	333.11	336.119	4.0	334.11
enc	enc39	old26	5	1	841	0	340.11400000000003	343.12300000000005	1.5	338.61400000000003
ctl	ctl13		5	1	533	0	344.611	347.62	1.0	342.611
enc	enc40	old24	6	1	1388	0	348.62300000000005	351.63199999999995	3.0	348.62300000000005
ctl	ctl14		9	1	872	0	354.624	357.63300000000004	5.5	357.124
ctl	ctl15		8	1	735	0	363.13300000000004	366.142	2.0	362.13300000000004
ctl	ctl16		9	1	586	0	368.131	371.14	2.5	367.631
enc	enc41	old41	6	1	883	0	373.631	376.64	3.0	373.631
enc	enc42	old34	8	1	1039	0	379.63199999999995	382.64099999999996	3.0	379.63199999999995
enc	enc43	old30	9	1	1110	0	385.63300000000004	388.642	2.0	384.63300000000004
enc	enc44	old77	5	1	1429	0	390.631	393.64	5.0	392.631
enc	enc45	old53	6	1	1023	0	398.639	401.648	4.5	400.139
enc	enc46	old60	9	1	1231	0	406.144	409.153	10.5	413.644
ctl	ctl17		8	1	693	0	419.652	422.661	2.5	419.152
enc	enc47	old74	6	1	913	0	425.151	428.16	2.5	424.651
enc	enc48	old36	9	1	1094	0	430.651	433.66	6.0	433.651
ctl	ctl18		5	1	554	0	439.661	442.67	3.5	440.161
ctl	ctl19		5	1	568	0	446.164	449.173	1.5	444.664
enc	enc49	old22	6	1	816	0	450.661	453.67	2.5	450.161
ctl	ctl20		8	1	711	0	456.161	459.17	4.0	457.161
ctl	ctl21		9	1	523	0	463.165	466.17400000000004	2.0	462.165
enc	enc50	old01	8	1	1127	0	468.163	471.17199999999997	3.0	468.163
enc	enc51	old57	9	1	1137	0	474.164	477.173	3.0	474.164
ctl	ctl22		8	1	496	0	480.166	483.175	4.0	481.166
enc	enc52	old50	8	1	1342	0	487.17	490.17900000000003	0.5	484.67
enc	enc53	old15	9	1	1169	0	490.68	493.689	8.0	495.68
ctl	ctl23		9	1	2131	0	501.68	504.689	3.0	501.68
ctl	ctl24		6	1	467	0	507.681	510.69	0.5	505.181
enc	enc54	old43	5	1	1170	0	511.19199999999995	514.201	1.5	509.692
enc	enc55	old38	8	1	835	0	515.688	518.697	4.0	516.688
enc	enc56	old27	5	1	1211	0	522.693	525.702	5.0	524.693
ctl	ctl25		6	1	470	0	530.7	533.7090000000001	7.5	535.2
enc	enc57	old70	6	1	590	0	541.198	544.207	1.0	539.198
ctl	ctl26		6	1	556	0	545.21	548.219	1.5	543.71
ctl	ctl27		9	1	568	0	549.707	552.716	0.5	547.207
enc	enc58	old18	5	1	935	0	553.217	556.226	1.5	551.717
enc	enc59	old68	6	1	937	0	557.714	560.7230000000001	2.0	556.714
enc	enc60	old40	8	1	1568	0	562.712	565.721	1.0	560.712
ctl	ctl28		5	1	602	0	566.7080000000001	569.717	5.0	568.7080000000001
ctl	ctl29		8	1	613	0	574.715	577.724	2.0	573.715
ctl	ctl30		9	1	518	0	579.7130000000001	582.722	5.5	582.2130000000001
ctl	ctl31		6	1	576	0	588.222	591.231	0.5	585.722
enc	enc61	old32	5	1	899	0	591.732	594.741	8.0	596.732
ctl	ctl32		5	1	869	0	602.732	605.741	1.0	600.732
enc	enc62	old63	5	1	773	0	606.744	609.753	0.5	604.244
ctl	ctl33		5	1	968	0	610.254	613.263	3.5	610.754
enc	enc63	old08	5	1	1050	0	616.757	619.766	1.5	615.257
enc	enc64	old03	9	1	803	0	621.254	624.263	2.5	620.754
enc	enc65	old62	9	1	1010	0	626.754	629.763	9.5	633.254
enc	enc66	old72	5	1	998	0	639.258	642.2669999999999	0.5	636.758
enc	enc67	old61	8	1	918	0	642.768	645.7769999999999	1.0	640.768
ctl	ctl34		8	1	728	0	646.763	649.7719999999999	3.0	646.763
enc	enc68	old39	6	1	1156	0	652.765	655.7739999999999	1.0	650.765
enc	enc69	old07	6	1	906	0	656.7769999999999	659.7860000000001	2.0	655.7769999999999
ctl	ctl35		8	1	574	0	661.775	664.784	0.5	659.275
ctl	ctl36		6	1	456	0	665.2860000000001	668.294	2.0	664.2860000000001
enc	enc70	old54	5	1	601	0	670.284	673.293	8.5	675.784
ctl	ctl37		5	1	603	0	681.785	684.794	1.5	680.285
enc	enc71	old46	6	1	926	0	686.2819999999999	689.291	1.0	684.2819999999999
enc	enc72	old11	8	1	1292	0	690.294	693.303	1.0	688.294
enc	enc73	old47	9	1	1072	0	694.306	697.315	4.0	695.306
enc	enc74	old17	8	1	1236	0	701.31	704.319	9.5	707.81
enc	enc75	old69	9	1	824	0	713.814	716.823	4.5	715.314
ctl	ctl38		8	1	536	0	721.32	724.329	0.5	718.82
ctl	ctl39		9	1	550	0	724.83	727.8389999999999	4.0	725.83
enc	enc76	old59	6	1	1239	0	731.834	734.8430000000001	1.0	729.834
enc	enc77	old33	5	1	979	0	735.83	738.8389999999999	11.5	744.33
enc	enc78	old21	6	1	1335	0				
