trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
ctl	ctl0		9	1	741	0	5.045	8.045	3.0	5.045
enc	enc00		5	1	862	0	11.044	14.044	2.0	10.044
enc	enc000		9	1	623	0	16.044	19.044	1.0	14.044
ctl	ctl01		6	1	956	0	20.044	23.043000000000003	8.0	25.044
enc	enc01	old53	8	1	852	0	31.043000000000003	34.042	7.5	35.543000000000006
enc	enc02	old10	5	1	705	0	41.542	44.541000000000004	0.5	39.042
enc	enc03	old60	5	1	886	0	45.041000000000004	48.041000000000004	6.0	48.041000000000004
enc	enc04	old43	6	1	963	0	54.041000000000004	57.04	2.0	53.041000000000004
enc	enc05	old46	5	1	959	0	59.04	62.04	2.0	58.04
enc	enc06	old69	9	1	748	0	64.04	67.04	4.0	65.04
ctl	ctl02		5	1	734	0	71.039	74.039	2.5	70.539
ctl	ctl03		6	1	536	0	76.539	79.538	1.5	75.039
ctl	ctl04		6	1	557	0	81.038	84.038	5.0	83.038
ctl	ctl05		9	1	627	0	89.038	92.037	1.0	87.038
enc	enc07	old65	6	1	730	0	93.037	96.037	3.0	93.037
enc	enc08	old03	8	1	873	0	99.037	102.036	3.0	99.037
ctl	ctl06		9	1	616	0	105.036	108.036	2.5	104.536
enc	enc09	old40	9	1	663	0	110.536	113.535	6.5	114.036
enc	enc10	old08	5	1	692	0	120.035	123.035	2.5	119.535
enc	enc11	old29	9	1	686	0	125.53399999999999	128.534	2.0	124.53399999999999
enc	enc12	old33	5	1	538	0	130.534	133.534	4.5	132.034
enc	enc13	old68	8	1	681	0	138.033	141.033	4.5	139.533
enc	enc14	old78	8	1	734	0	145.533	148.532	2.5	145.033
enc	enc15	old67	9	1	525	0	151.032	154.032	1.0	149.032
enc	enc16	old74	8	1	785	0	155.032	158.032	1.5	153.532
enc	enc17	old11	5	1	973	0	159.531	162.531	4.0	160.531
ctl	ctl07		5	1	465	0	166.53099999999998	169.53099999999998	3.0	166.53099999999998
ctl	ctl08		8	1	965	0	172.53	175.53	1.0	170.53
enc	enc18	old34	8	1	443	0	176.53	179.53	1.0	174.53
enc	enc19	old17	8	1	641	0	180.53	183.52900000000002	0.5	178.03
enc	enc20	old18	5	1	1133	0	184.02900000000002	187.02900000000002	3.5	184.52900000000002
enc	enc21	old72	9	1	556	0	190.52900000000002	193.528	4.5	192.02900000000002
enc	enc22	old23	9	1	508	0	198.028	201.028	9.5	204.528
ctl	ctl09		8	1	724	0	210.52700000000002	213.52700000000002	3.5	211.02700000000002
enc	enc23	old01	6	1	520	0	217.02599999999998	220.02599999999998	4.0	218.02599999999998
ctl	ctl10		9	1	468	0	224.02599999999998	227.02599999999998	4.0	225.02599999999998
enc	enc24	old19	8	1	509	0	231.025	234.025	1.0	229.025
enc	enc25	old47	8	1	469	0	235.025	238.025	6.0	238.025
enc	enc26	old15	9	1	439	0	244.024	247.024	6.5	247.524
enc	enc27	old50	5	1	608	0	253.523	256.52299999999997	2.0	252.523
enc	enc28	old37	6	1	762	0	258.52299999999997	261.52299999999997	1.5	257.02299999999997
enc	enc29	old44	9	1	419	0	263.022	266.022	2.5	262.522
