trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
ctl	ctl09		8	1	667	0	210.597	213.606	3.5	211.097
enc	enc23	old03	6	1	1107	0	217.1	220.109	4.0	218.1
ctl	ctl10		9	1	972	0	224.104	227.113	4.0	225.104
enc	enc24	old24	8	1	1095	0	231.108	234.11700000000002	1.0	229.108
enc	enc25	old45	8	1	875	0	235.104	238.112	6.0	238.104
enc	enc26	old18	9	1	1031	0	244.114	247.123	6.5	247.614
enc	enc27	old44	5	1	701	0	253.625	256.634	2.0	252.625
enc	enc28	old31	6	1	733	0	258.624	261.632	1.5	257.124
enc	enc29	old50	9	1	1014	0	263.12	266.129	2.5	262.62
enc	enc30	old49	8	1	950	0	268.62	271.629	4.5	270.12
enc	enc31	old27	6	1	666	0	276.126	279.135	0.5	273.626
enc	enc32	old05	6	1	751	0	279.63599999999997	282.645	1.0	277.63599999999997
ctl	ctl11		6	1	817	0	283.64799999999997	286.657	1.5	282.14799999999997
enc	enc33	old02	9	1	677	0	288.145	291.154	2.0	287.145
enc	enc34	old61	8	1	716	0	293.143	296.152	4.0	294.143
ctl	ctl12		6	1	574	0	300.147	303.156	2.0	299.147
enc	enc35	old11	9	1	658	0	305.145	308.154	2.5	304.645
enc	enc36	old56	8	1	675	0	310.645	313.654	2.0	309.645
enc	enc37	old16	9	1	727	0	315.643	318.652	14.5	327.143
enc	enc38	old72	6	1	673	0	333.145	336.154	4.0	334.145
enc	enc39	old22	5	1	594	0	340.149	343.158	1.5	338.649
ctl	ctl13		5	1	830	0	344.64599999999996	347.655	1.0	342.64599999999996
enc	enc40	old19	6	1	685	0	348.64099999999996	351.65	3.0	348.64099999999996
ctl	ctl14		9	1	618	0	354.64300000000003	357.652	5.5	357.14300000000003
ctl	ctl15		8	1	759	0	363.151	366.16	2.0	362.151
ctl	ctl16		9	1	707	0	368.149	371.158	2.5	367.649
enc	enc41	old43	6	1	693	0	373.649	376.658	3.0	373.649
enc	enc42	old38	8	1	641	0	379.65	382.659	3.0	379.65
enc	enc43	old37	9	1	712	0	385.652	388.661	2.0	384.652
enc	enc44	old73	5	1	725	0	390.65	393.659	5.0	392.65
enc	enc45	old53	6	1	639	0	398.657	401.666	4.5	400.157
enc	enc46	old63	9	1	904	0	406.163	409.17199999999997	10.5	413.663
ctl	ctl17		8	1	606	0	419.66900000000004	422.67800000000005	2.5	419.16900000000004
enc	enc47	old68	6	1	587	0	425.16900000000004	428.17800000000005	2.5	424.66900000000004
enc	enc48	old30	9	1	711	0	430.66900000000004	433.67800000000005	6.0	433.66900000000004
ctl	ctl18		5	1	483	0	439.67900000000003	442.68800000000005	3.5	440.17900000000003
ctl	ctl19		5	1	656	0	446.18199999999996	449.191	1.5	444.68199999999996
enc	enc49	old20	6	1	713	0	450.67800000000005	453.68699999999995	2.5	450.17800000000005
ctl	ctl20		8	1	633	0	456.17800000000005	459.18699999999995	4.0	457.17800000000005
ctl	ctl21		9	1	621	0	463.18199999999996	466.191	2.0	462.18199999999996
enc	enc50	old09	8	1	704	0	468.18	471.189	3.0	468.18
enc	enc51	old58	9	1	650	0	474.18199999999996	477.191	3.0	474.18199999999996
ctl	ctl22		8	1	576	0	480.18300000000005	483.19199999999995	4.0	481.18300000000005
enc	enc52	old41	8	1	919	0	487.18699999999995	490.19599999999997	0.5	484.68699999999995
enc	enc53	old17	9	1	627	0	490.69699999999995	493.70599999999996	8.0	495.69699999999995
ctl	ctl23		9	1	1356	0	501.69699999999995	504.70599999999996	3.0	501.69699999999995
ctl	ctl24		6	1	740	0	507.69800000000004	510.707	0.5	505.19800000000004
enc	enc54	old52	5	1	499	0	511.209	514.217	1.5	509.70900000000006
enc	enc55	old35	8	1	612	0	515.705	518.714	4.0	516.705
enc	enc56	old29	5	1	500	0	522.7090000000001	525.7180000000001	5.0	524.7090000000001
ctl	ctl25		6	1	583	0	530.717	533.726	7.5	535.217
enc	enc57	old67	6	1	879	0	541.215	544.2230000000001	1.0	539.215
ctl	ctl26		6	1	813	0	545.226	548.235	1.5	543.726
ctl	ctl27		9	1	577	0	549.7230000000001	552.732	0.5	547.2230000000001
enc	enc58	old25	5	1	640	0	553.234	556.243	1.5	551.734
enc	enc59	old69	6	1	833	0	557.73	560.739	2.0	556.73
enc	enc60	old51	8	1	537	0	562.729	565.737	1.0	560.729
ctl	ctl28		5	1	666	0	566.74	569.749	5.0	568.74
ctl	ctl29		8	1	663	0	574.748	577.757	2.0	573.748
ctl	ctl30		9	1	630	0	579.746	582.755	5.5	582.246
ctl	ctl31		6	1	616	0	588.254	591.263	0.5	585.754
enc	enc61	old28	5	1	548	0	591.765	594.774	8.0	596.765
ctl	ctl32		5	1	621	0	602.764	605.773	1.0	600.764
enc	enc62	old60	5	1	453	0	606.76	609.769	0.5	604.26
ctl	ctl33		5	1	513	0	610.27	613.279	3.5	610.77
enc	enc63	old04	5	1	363	0	616.773	619.7819999999999	1.5	615.273
enc	enc64	old01	9	1	916	0	621.269	624.278	2.5	620.769
enc	enc65	old65	9	1	572	0	626.769	629.778	9.5	633.269
enc	enc66	old76	5	1	615	0	639.273	642.2819999999999	0.5	636.773
enc	enc67	old54	8	1	1415	0	642.783	645.7919999999999	1.0	640.783
ctl	ctl34		8	1	545	0	646.779	649.788	3.0	646.779
enc	enc68	old34	6	1	533	0	652.78	655.789	1.0	650.78
enc	enc69	old06	6	1	347	0	656.7919999999999	659.801	2.0	655.7919999999999
ctl	ctl35		8	1	503	0	661.79	664.799	0.5	659.29
ctl	ctl36		6	1	409	0	665.3	668.309	2.0	664.3
enc	enc70	old62	5	1	531	0	670.299	673.308	8.5	675.799
ctl	ctl37		5	1	668	0	681.8	684.809	1.5	680.3
enc	enc71	old48	6	1	590	0	686.296	689.305	1.0	684.296
enc	enc72	old12	8	1	486	0	690.291	693.3	1.0	688.291
enc	enc73	old47	9	1	499	0	694.2869999999999	697.296	4.0	695.2869999999999
enc	enc74	old26	8	1	559	0	701.291	704.3	9.5	707.791
enc	enc75	old77	9	1	843	0	713.795	716.804	4.5	715.295
ctl	ctl38		8	1	514	0	721.3	724.309	0.5	718.8
ctl	ctl39		9	1	585	0	724.811	727.82	4.0	725.811
enc	enc76	old57	6	1	666	0	731.815	734.824	1.0	729.815
enc	enc77	old33	5	1	1133	0	735.827	738.836	11.5	744.327
enc	enc78	old15	6	1	921	0				
