trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
enc	enc00		5	3	1292	0	10.081	13.081	4.5	11.581
enc	enc000		9	3	2061	0	17.58	20.58	4.5	19.08
ctl	ctl0		9	3	658	0	25.08	28.08	0.5	22.58
enc	enc01	old56	8	3	1297	0	28.58	31.579	0.5	26.08
ctl	ctl01		6	3	791	0	32.079	35.079	4.5	33.579
enc	enc02	old04	5	3	1356	0	39.579	42.57899999999999	2.0	38.579
enc	enc03	old58	5	3	1449	0	44.578	47.578	3.5	45.078
ctl	ctl02		5	3	709	0	51.078	54.078	1.5	49.578
ctl	ctl03		6	3	819	0	55.578	58.577	2.5	55.078
enc	enc04	old78	6	3	1964	0	61.077	64.077	1.0	59.077
enc	enc05	old76	5	3	2005	0	65.077	68.077	3.0	65.077
ctl	ctl04		6	3	629	0	71.07600000000001	74.07600000000001	4.0	72.07600000000001
enc	enc06	old48	9	3	1568	0	78.07600000000001	81.07600000000001	0.5	75.57600000000001
ctl	ctl05		9	3	627	0	81.575	84.575	2.5	81.075
enc	enc07	old53	6	3	1291	0	87.075	90.075	2.5	86.575
ctl	ctl06		9	3	656	0	92.575	95.574	3.5	93.075
ctl	ctl07		5	3	1348	0	99.074	102.074	1.0	97.074
enc	enc08	old11	8	3	1016	0	103.074	106.074	2.0	102.074
enc	enc09	old68	9	3	1710	0	108.073	111.073	0.5	105.573
enc	enc10	old05	5	3	2120	0	111.573	114.573	4.5	113.073
enc	enc11	old29	9	3	719	0	119.073	122.072	7.0	123.073
enc	enc12	old35	5	3	1322	0	129.072	132.072	0.5	126.572
enc	enc13	old50	8	3	1338	0	132.572	135.571	2.0	131.572
enc	enc14	old40	8	3	1662	0	137.571	140.571	1.0	135.571
enc	enc15	old47	9	3	2210	0	141.571	144.571	1.0	139.571
enc	enc16	old43	8	3	1077	0	145.57	148.57	3.5	146.07
enc	enc17	old02	5	3	1395	0	152.07	155.07	1.0	150.07
ctl	ctl08		8	3	624	0	156.07	159.069	2.0	155.07
enc	enc18	old37	8	3	1397	0	161.069	164.06900000000002	0.5	158.569
enc	enc19	old26	8	3	1562	0	164.56900000000002	167.56900000000002	3.5	165.06900000000002
enc	enc20	old22	5	3	686	0	171.06900000000002	174.06799999999998	7.0	175.06900000000002
ctl	ctl09		8	3	746	0	181.06799999999998	184.067	2.5	180.56799999999998
enc	enc21	old41	9	3	1075	0	186.567	189.567	5.0	188.567
enc	enc22	old18	9	3	1726	0	194.567	197.56599999999997	1.0	192.567
enc	enc23	old09	6	3	1838	0	198.56599999999997	201.56599999999997	10.0	205.56599999999997
enc	enc24	old19	8	3	1360	0	211.565	214.565	1.5	210.065
enc	enc25	old70	8	3	1056	0	216.065	219.065	0.5	213.565
enc	enc26	old25	9	3	1570	0	219.565	222.56400000000002	2.5	219.065
enc	enc27	old72	5	3	1346	0	225.06400000000002	228.06400000000002	3.5	225.56400000000002
enc	enc28	old27	6	3	1625	0	231.56400000000002	234.56400000000002	1.0	229.56400000000002
ctl	ctl10		9	3	577	0	235.563	238.563	0.5	233.063
ctl	ctl11		6	3	468	0	239.063	242.063	1.5	237.563
ctl	ctl12		6	3	597	0	243.563	246.563	7.0	247.563
ctl	ctl13		5	3	575	0	253.562	256.562	7.0	257.562
enc	enc29	old69	9	3	1245	0	263.561	266.561	2.0	262.561
enc	enc30	old67	8	3	975	0	268.561	271.561	6.5	272.061
ctl	ctl14		9	3	735	0	278.06	281.06	3.5	278.56
enc	enc31	old28	6	3	1769	0	284.56	287.559	2.5	284.06
enc	enc32	old12	6	3	904	0	290.059	293.059	4.0	291.059
enc	enc33	old07	9	3	1326	0	297.059	300.058	3.5	297.559
enc	enc34	old61	8	3	528	0	303.558	306.558	1.0	301.558
ctl	ctl15		8	3	644	0	307.558	310.558	6.5	311.058
enc	enc35	old03	9	3	1610	0	317.057	320.057	7.5	321.557
ctl	ctl16		9	3	560	0	327.556	330.556	2.5	327.056
ctl	ctl17		8	3	629	0	333.056	336.056	1.5	331.556
enc	enc36	old57	8	3	1889	0	337.555	340.555	1.0	335.555
enc	enc37	old14	9	3	2585	0	341.555	344.555	3.0	341.555
enc	enc38	old44	6	3	1398	0	347.555	350.55400000000003	2.5	347.055
ctl	ctl18		5	3	595	0	353.05400000000003	356.05400000000003	1.0	351.05400000000003
enc	enc39	old17	5	3	991	0	357.05400000000003	360.05400000000003	9.0	363.05400000000003
enc	enc40	old15	6	3	557	0	369.05300000000005	372.05300000000005	1.5	367.55300000000005
enc	enc41	old75	6	3	1841	0	373.55300000000005	376.55199999999996	8.5	379.05300000000005
enc	enc42	old34	8	3	1229	0	385.05199999999996	388.05199999999996	8.0	390.05199999999996
enc	enc43	old36	9	3	1281	0	396.051	399.051	1.5	394.551
ctl	ctl19		5	3	471	0	400.551	403.55	5.0	402.551
enc	enc44	old42	5	3	1301	0	408.55	411.55	1.0	406.55
ctl	ctl20		8	3	582	0	412.55	415.54900000000004	3.0	412.55
ctl	ctl21		9	3	658	0	418.54900000000004	421.54900000000004	5.0	420.54900000000004
enc	enc45	old54	6	3	1753	0	426.548	429.548	0.5	424.048
ctl	ctl22		8	3	665	0	430.048	433.048	1.5	428.548
enc	enc46	old59	9	3	1561	0	434.548	437.548	0.5	432.048
enc	enc47	old45	6	3	1245	0	438.048	441.04699999999997	2.0	437.048
enc	enc48	old33	9	3	1171	0	443.04699999999997	446.04699999999997	1.5	441.54699999999997
enc	enc49	old24	6	3	1233	0	447.54699999999997	450.54699999999997	1.0	445.54699999999997
enc	enc50	old13	8	3	766	0	451.54699999999997	454.546	2.5	451.04699999999997
enc	enc51	old60	9	3	1336	0	457.046	460.046	5.5	459.546
enc	enc52	old66	8	3	1383	0	465.545	468.545	2.5	465.045
ctl	ctl23		9	3	604	0	471.045	474.045	1.5	469.545
enc	enc53	old20	9	3	2335	0	475.545	478.54400000000004	0.5	473.045
ctl	ctl24		6	3	529	0	479.04400000000004	482.04400000000004	3.0	479.04400000000004
enc	enc54	old74	5	3	1161	0	485.04400000000004	488.04400000000004	3.5	485.54400000000004
enc	enc55	old38	8	3	1361	0	491.543	494.543	7.5	496.043
enc	enc56	old39	5	3	1748	0	502.043	505.042	2.5	501.543
enc	enc57	old52	6	3	1129	0	507.542	510.542	0.5	505.042
ctl	ctl25		6	3	637	0	511.042	514.0419999999999	1.0	509.0419999999999
enc	enc58	old21	5	3	1480	0	515.0419999999999	518.0409999999999	4.0	516.0419999999999
enc	enc59	old49	6	3	1265	0	522.0409999999999	525.0409999999999	11.5	530.5409999999999
enc	enc60	old77	8	3	1436	0	536.54	539.54	0.5	534.04
ctl	ctl26		6	3	554	0	540.04	543.039	4.0	541.04
ctl	ctl27		9	3	387	0	547.039	550.039	0.5	544.539
ctl	ctl28		5	3	601	0	550.539	553.539	2.5	550.039
enc	enc61	old32	5	3	1551	0	556.038	559.038	3.0	556.038
enc	enc62	old65	5	3	1291	0	562.038	565.038	1.0	560.038
ctl	ctl29		8	3	665	0	566.038	569.0369999999999	2.0	565.038
enc	enc63	old06	5	3	1480	0	571.0369999999999	574.0369999999999	0.5	568.5369999999999
enc	enc64	old08	9	3	1479	0	574.5369999999999	577.5369999999999	7.0	578.5369999999999
ctl	ctl30		9	3	711	0	584.536	587.536	0.5	582.036
enc	enc65	old63	9	3	1290	0	588.036	591.036	0.5	585.536
enc	enc66	old46	5	3	1253	0	591.536	594.535	0.5	589.036
ctl	ctl31		6	3	688	0	595.035	598.035	1.5	593.535
ctl	ctl32		5	3	996	0	599.535	602.535	3.0	599.535
enc	enc67	old55	8	3	1120	0	605.534	608.534	1.5	604.034
enc	enc68	old31	6	3	1040	0	610.034	613.034	4.5	611.534
ctl	ctl33		5	3	607	0	617.534	620.533	0.5	615.034
ctl	ctl34		8	3	568	0	621.033	624.033	8.0	626.033
enc	enc69	old01	6	3	1587	0	632.0319999999999	635.0319999999999	1.0	630.0319999999999
enc	enc70	old64	5	3	714	0	636.0319999999999	639.0319999999999	4.5	637.5319999999999
ctl	ctl35		8	3	693	0	643.531	646.531	2.0	642.531
ctl	ctl36		6	3	657	0	648.531	651.531	1.0	646.531
enc	enc71	old73	6	3	549	0	652.531	655.5310000000001	2.0	651.531
enc	enc72	old10	8	3	1145	0	657.53	660.53	2.0	656.53
ctl	ctl37		5	3	584	0	662.53	665.53	10.0	669.53
ctl	ctl38		8	3	745	0	675.529	678.529	3.5	676.029
enc	enc73	old71	9	3	1450	0	682.028	685.028	9.0	688.028
enc	enc74	old23	8	3	1884	0	694.028	697.0269999999999	0.5	691.528
ctl	ctl39		9	3	583	0	697.5269999999999	700.5269999999999	7.0	701.5269999999999
enc	enc75	old51	9	3	1499	0	707.5269999999999	710.5260000000001	12.5	717.0269999999999
enc	enc76	old62	6	3	1095	0	723.025	726.025	2.5	722.525
enc	enc77	old30	5	3	1982	0	728.525	731.525	18.5	744.025
