trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
ctl	ctl0		5	1	2020	0	4.533	7.542000000000001	0.5	2.0330000000000004
enc	enc00		8	1	2594	0	8.044	11.052999999999999	0.5	5.5440000000000005
enc	enc000		9	1	2011	0	11.554	14.562999999999999	5.5	14.054000000000002
ctl	ctl01		8	1	1221	0	20.063	23.072	0.5	17.563
enc	enc01	old63	6	1	2088	0	23.573	26.581999999999997	1.0	21.573
enc	enc02	old08	5	1	2074	0	27.569000000000003	30.578000000000003	1.0	25.569000000000003
enc	enc03	old22	6	1	1494	0	31.581	34.59	1.5	30.081000000000003
enc	enc04	old78	9	1	1562	0	36.077	39.086	2.0	35.077
enc	enc05	old64	8	1	1970	0	41.076	44.085	3.0	41.076
enc	enc06	old42	9	1	1683	0	47.077	50.086000000000006	0.5	44.577
ctl	ctl02		5	1	881	0	50.586999999999996	53.596000000000004	4.0	51.586999999999996
ctl	ctl03		6	1	1267	0	57.592	60.601000000000006	2.5	57.092
enc	enc07	old39	8	1	1918	0	63.091	66.1	1.5	61.59100000000001
ctl	ctl04		8	1	827	0	67.58800000000001	70.597	2.0	66.58800000000001
enc	enc08	old47	6	1	1402	0	72.586	75.595	3.5	73.086
enc	enc09	old23	5	1	2108	0	79.089	82.098	0.5	76.589
ctl	ctl05		8	1	789	0	82.6	85.609	2.5	82.1
enc	enc10	old34	6	1	1870	0	88.09899999999999	91.10799999999999	0.5	85.59899999999999
enc	enc11	old12	6	1	1466	0	91.61	94.619	1.0	89.61
enc	enc12	old19	8	1	1971	0	95.62200000000001	98.631	1.5	94.12200000000001
enc	enc13	old73	5	1	1335	0	100.119	103.12799999999999	2.5	99.619
enc	enc14	old14	9	1	1654	0	105.619	108.62700000000001	3.0	105.619
enc	enc15	old27	9	1	1218	0	111.62	114.62899999999999	1.0	109.62
enc	enc16	old28	5	1	1129	0	115.632	118.641	1.5	114.132
enc	enc17	old16	5	1	1421	0	120.12899999999999	123.13799999999999	1.5	118.62899999999999
ctl	ctl06		5	1	868	0	124.625	127.634	1.0	122.625
enc	enc18	old06	5	1	1235	0	128.621	131.63	2.5	128.121
enc	enc19	old51	8	1	2199	0	134.12	137.129	2.5	133.62
ctl	ctl07		5	1	748	0	139.62	142.629	0.5	137.12
enc	enc20	old70	6	1	1280	0	143.131	146.14	5.5	145.631
enc	enc21	old54	5	1	1809	0	151.639	154.648	5.5	154.139
enc	enc22	old72	6	1	1029	0	160.148	163.157	2.0	159.148
enc	enc23	old13	5	1	888	0	165.146	168.155	1.0	163.146
enc	enc24	old01	8	1	1561	0	169.142	172.15099999999998	3.0	169.142
enc	enc25	old52	5	1	1885	0	175.143	178.15200000000002	3.5	175.643
enc	enc26	old59	9	1	2476	0	181.646	184.655	0.5	179.146
ctl	ctl08		6	1	669	0	185.15599999999998	188.165	1.5	183.65599999999998
ctl	ctl09		9	1	791	0	189.653	192.662	9.5	196.153
ctl	ctl10		8	1	646	0	202.157	205.166	2.0	201.157
ctl	ctl11		5	1	1094	0	207.155	210.16400000000002	2.0	206.155
enc	enc27	old43	8	1	1991	0	212.15400000000002	215.162	1.0	210.15400000000002
