trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
enc	enc00		5	1	1401	0	10.092	13.091	4.5	11.592
enc	enc000		9	1	1689	0	17.590999999999998	20.590999999999998	4.5	19.090999999999998
ctl	ctl0		9	1	1325	0	25.09	28.09	0.5	22.59
enc	enc01	old53	8	1	2063	0	28.59	31.59	0.5	26.09
ctl	ctl01		6	3	1412	0	32.09	35.09	4.5	33.59
enc	enc02	old09	5	3	412	0	39.589	42.589	2.0	38.589
enc	enc03	old65	5	3	411	0	44.589	47.589	3.5	45.089
ctl	ctl02		5	3	411	0	51.088	54.088	1.5	49.588
ctl	ctl03		6	1	979	0	55.588	58.588	2.5	55.088
enc	enc04	old72	6	1	1873	0	61.088	64.087	1.0	59.088
enc	enc05	old75	5	3	1412	0	65.087	68.087	3.0	65.087
ctl	ctl04		6	1	1007	0	71.087	74.087	4.0	72.087
enc	enc06	old48	9	3	1413	0	78.086	81.086	0.5	75.586
ctl	ctl05		9	1	725	0	81.586	84.586	2.5	81.086
enc	enc07	old54	6	3	914	0	87.086	90.085	2.5	86.586
ctl	ctl06		9	3	414	0	92.585	95.585	3.5	93.085
ctl	ctl07		5	1	862	0	99.085	102.084	1.0	97.085
enc	enc08	old04	8	3	915	0	103.084	106.084	2.0	102.084
enc	enc09	old78	9	1	1737	0	108.084	111.084	0.5	105.584
enc	enc10	old05	5	3	1916	0	111.584	114.583	4.5	113.084
enc	enc11	old33	9	3	915	0	119.083	122.083	7.0	123.083
enc	enc12	old34	5	3	915	0	129.082	132.082	0.5	126.582
enc	enc13	old45	8	3	916	0	132.582	135.582	2.0	131.582
enc	enc14	old49	8	3	2416	0	137.582	140.58100000000002	1.0	135.582
enc	enc15	old41	9	1	2260	0	141.58100000000002	144.58100000000002	1.0	139.58100000000002
enc	enc16	old43	8	3	917	0	145.58100000000002	148.58100000000002	3.5	146.08100000000002
enc	enc17	old10	5	3	1917	0	152.08	155.08	1.0	150.08
ctl	ctl08		8	3	418	0	156.08	159.08	2.0	155.08
enc	enc18	old35	8	3	1418	0	161.08	164.079	0.5	158.58
enc	enc19	old16	8	1	1049	0	164.579	167.579	3.5	165.079
enc	enc20	old22	5	4	418	0	171.079	174.079	7.0	175.079
ctl	ctl09		8	1	1224	0	181.078	184.078	2.5	180.578
enc	enc21	old52	9	4	1419	0	186.578	189.577	5.0	188.578
enc	enc22	old20	9	4	919	0	194.577	197.577	1.0	192.577
enc	enc23	old12	6	4	419	0	198.577	201.576	10.0	205.577
enc	enc24	old23	8	4	1419	0	211.576	214.575	1.5	210.076
enc	enc25	old68	8	1	768	0	216.075	219.075	0.5	213.575
enc	enc26	old18	9	4	1421	0	219.575	222.575	2.5	219.075
enc	enc27	old76	5	4	421	0	225.075	228.074	3.5	225.575
enc	enc28	old32	6	1	1557	0	231.574	234.574	1.0	229.574
ctl	ctl10		9	4	921	0	235.574	238.574	0.5	233.074
ctl	ctl11		6	1	808	0	239.074	242.07299999999998	1.5	237.574
ctl	ctl12		6	1	577	0	243.57299999999998	246.57299999999998	7.0	247.57299999999998
ctl	ctl13		5	1	606	0	253.572	256.572	7.0	257.572
enc	enc29	old77	9	4	1423	0	263.572	266.57099999999997	2.0	262.572
enc	enc30	old74	8	4	1423	0	268.57099999999997	271.57099999999997	6.5	272.07099999999997
ctl	ctl14		9	1	930	0	278.07	281.07	3.5	278.57
enc	enc31	old37	6	1	1476	0	284.57	287.57	2.5	284.07
enc	enc32	old08	6	4	424	0	290.07	293.069	4.0	291.07
enc	enc33	old06	9	1	1554	0	297.069	300.069	3.5	297.569
enc	enc34	old56	8	4	424	0	303.568	306.568	1.0	301.568
ctl	ctl15		8	1	853	0	307.568	310.568	6.5	311.068
enc	enc35	old07	9	1	1926	0	317.067	320.067	7.5	321.567
ctl	ctl16		9	4	426	0	327.567	330.566	2.5	327.067
ctl	ctl17		8	1	649	0	333.066	336.066	1.5	331.566
enc	enc36	old64	8	1	1492	0	337.566	340.566	1.0	335.566
enc	enc37	old24	9	1	1017	0	341.565	344.565	3.0	341.565
enc	enc38	old51	6	4	928	0	347.565	350.565	2.5	347.065
ctl	ctl18		5	1	850	0	353.065	356.064	1.0	351.065
enc	enc39	old19	5	1	1303	0	357.064	360.064	9.0	363.064
enc	enc40	old25	6	4	427	0	369.06300000000005	372.06300000000005	1.5	367.56300000000005
enc	enc41	old66	6	4	928	0	373.56300000000005	376.56300000000005	8.5	379.06300000000005
enc	enc42	old39	8	4	1428	0	385.06199999999995	388.06199999999995	8.0	390.06199999999995
enc	enc43	old38	9	1	1311	0	396.061	399.061	1.5	394.561
ctl	ctl19		5	1	742	0	400.561	403.561	5.0	402.561
enc	enc44	old50	5	4	1930	0	408.56	411.56	1.0	406.56
ctl	ctl20		8	1	889	0	412.56	415.56	3.0	412.56
ctl	ctl21		9	1	662	0	418.559	421.559	5.0	420.559
enc	enc45	old59	6	4	1432	0	426.559	429.55800000000005	0.5	424.059
ctl	ctl22		8	1	735	0	430.05800000000005	433.05800000000005	1.5	428.55800000000005
enc	enc46	old61	9	1	1441	0	434.55800000000005	437.55800000000005	0.5	432.05800000000005
enc	enc47	old44	6	4	431	0	438.05800000000005	441.05800000000005	2.0	437.05800000000005
enc	enc48	old27	9	1	1240	0	443.05699999999996	446.05699999999996	1.5	441.55699999999996
