trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
ctl	ctl0		9	1	900	0	5.018	8.027000000000001	3.0	5.018000000000001
enc	enc00		5	1	749	0	11.019	14.027999999999999	2.0	10.019
enc	enc000		9	1	788	0	16.017	19.026	1.0	14.017
ctl	ctl01		6	1	854	0	20.029	23.038	8.0	25.029
enc	enc01	old64	8	1	770	0	31.029	34.037	7.5	35.528999999999996
enc	enc02	old09	5	1	1274	0	41.526	44.535	0.5	39.026
enc	enc03	old61	5	1	896	0	45.037	48.04600000000001	6.0	48.037
enc	enc04	old52	6	1	945	0	54.047	57.056000000000004	2.0	53.047
enc	enc05	old50	5	1	759	0	59.045	62.053999999999995	2.0	58.045
enc	enc06	old77	9	1	1177	0	64.044	67.053	4.0	65.044
ctl	ctl02		5	1	794	0	71.048	74.057	2.5	70.548
ctl	ctl03		6	1	893	0	76.548	79.557	1.5	75.048
ctl	ctl04		6	1	777	0	81.044	84.053	5.0	83.044
ctl	ctl05		9	1	681	0	89.052	92.061	1.0	87.052
enc	enc07	old59	6	1	793	0	93.064	96.072	3.0	93.064
enc	enc08	old02	8	1	853	0	99.065	102.074	3.0	99.065
ctl	ctl06		9	1	715	0	105.066	108.075	2.5	104.566
enc	enc09	old43	9	1	738	0	110.566	113.575	6.5	114.066
enc	enc10	old08	5	1	702	0	120.07700000000001	123.086	2.5	119.57700000000001
enc	enc11	old30	9	1	759	0	125.57700000000001	128.586	2.0	124.57700000000001
enc	enc12	old33	5	1	811	0	130.575	133.584	4.5	132.075
enc	enc13	old71	8	1	820	0	138.08100000000002	141.09	4.5	139.58100000000002
enc	enc14	old75	8	1	722	0	145.58700000000002	148.596	2.5	145.08700000000002
enc	enc15	old72	9	1	776	0	151.08700000000002	154.096	1.0	149.08700000000002
enc	enc16	old74	8	1	908	0	155.099	158.107	1.5	153.599
enc	enc17	old13	5	1	1096	0	159.595	162.60399999999998	4.0	160.595
ctl	ctl07		5	1	848	0	166.59900000000002	169.608	3.0	166.59900000000002
ctl	ctl08		8	1	531	0	172.601	175.61	1.0	170.601
enc	enc18	old35	8	1	593	0	176.613	179.622	1.0	174.613
enc	enc19	old20	8	1	821	0	180.625	183.63400000000001	0.5	178.125
enc	enc20	old25	5	1	1065	0	184.135	187.144	3.5	184.635
enc	enc21	old67	9	1	699	0	190.638	193.64700000000002	4.5	192.138
enc	enc22	old17	9	1	620	0	198.144	201.153	9.5	204.644
ctl	ctl09		8	1	665	0	210.648	213.65599999999998	3.5	211.148
enc	enc23	old04	6	1	665	0	217.15	220.15900000000002	4.0	218.15
ctl	ctl10		9	1	691	0	224.15400000000002	227.16299999999998	4.0	225.15400000000002
enc	enc24	old22	8	1	623	0	231.15900000000002	234.168	1.0	229.15900000000002
enc	enc25	old49	8	1	625	0	235.171	238.18	6.0	238.171
enc	enc26	old18	9	1	661	0	244.18099999999998	247.19	6.5	247.68099999999998
enc	enc27	old41	5	1	659	0	253.69299999999998	256.702	2.0	252.69299999999998
enc	enc28	old32	6	1	643	0	258.691	261.7	1.5	257.191
enc	enc29	old42	9	1	572	0	263.188	266.19599999999997	2.5	262.688
enc	enc30	old44	8	1	675	0	268.687	271.69599999999997	4.5	270.187
enc	enc31	old28	6	1	656	0	276.193	279.202	0.5	273.693
enc	enc32	old01	6	1	638	0	279.703	282.712	1.0	277.703
ctl	ctl11		6	1	1072	0	283.699	286.70799999999997	1.5	282.199
enc	enc33	old05	9	1	596	0	288.195	291.204	2.0	287.195
enc	enc34	old62	8	1	620	0	293.194	296.203	4.0	294.194
ctl	ctl12		6	1	492	0	300.198	303.207	2.0	299.198
enc	enc35	old06	9	1	520	0	305.19599999999997	308.205	2.5	304.69599999999997
enc	enc36	old55	8	1	498	0	310.69599999999997	313.705	2.0	309.69599999999997
enc	enc37	old19	9	1	526	0	315.694	318.703	14.5	327.194
enc	enc38	old78	6	1	560	0	333.19599999999997	336.205	4.0	334.19599999999997
enc	enc39	old15	5	1	649	0	340.20099999999996	343.21	1.5	338.70099999999996
ctl	ctl13		5	1	572	0	344.69699999999995	347.70599999999996	1.0	342.69699999999995
