trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
ctl	ctl0		9		0	1	5.039	8.039	3.0	5.039
enc	enc00		5		0	1	11.038	14.038	2.0	10.038
enc	enc000		9		0	1	16.038	19.038	1.0	14.038
ctl	ctl01		6		0	1	20.038	23.037	8.0	25.038
enc	enc01	old60	8		0	1	31.037	34.036	7.5	35.537
enc	enc02	old08	5		0	1	41.535	44.535	0.5	39.035
enc	enc03	old62	5		0	1	45.035	48.035	6.0	48.035
enc	enc04	old47	6		0	1	54.034	57.034	2.0	53.034
enc	enc05	old41	5		0	1	59.034	62.033	2.0	58.034
enc	enc06	old69	9		0	1	64.033	67.033	4.0	65.033
ctl	ctl02		5		0	1	71.033	74.032	2.5	70.533
ctl	ctl03		6		0	1	76.532	79.532	1.5	75.032
ctl	ctl04		6		0	1	81.032	84.031	5.0	83.032
ctl	ctl05		9		0	1	89.031	92.031	1.0	87.031
enc	enc07	old58	6		0	1	93.03	96.03	3.0	93.03
enc	enc08	old05	8		0	1	99.03	102.03	3.0	99.03
ctl	ctl06		9		0	1	105.029	108.029	2.5	104.529
enc	enc09	old45	9		0	1	110.529	113.52799999999999	6.5	114.029
enc	enc10	old12	5		0	1	120.02799999999999	123.02799999999999	2.5	119.52799999999999
enc	enc11	old34	9		0	1	125.527	128.52700000000002	2.0	124.527
enc	enc12	old32	5		0	1	130.52700000000002	133.52700000000002	4.5	132.02700000000002
enc	enc13	old77	8		0	1	138.026	141.026	4.5	139.526
enc	enc14	old76	8		0	1	145.525	148.525	2.5	145.025
enc	enc15	old71	9		0	1	151.025	154.025	1.0	149.025
enc	enc16	old78	8		0	1	155.024	158.024	1.5	153.524
enc	enc17	old09	5		0	1	159.524	162.524	4.0	160.524
ctl	ctl07		5		0	1	166.523	169.523	3.0	166.523
ctl	ctl08		8		0	1	172.523	175.52200000000002	1.0	170.523
enc	enc18	old30	8		0	1	176.52200000000002	179.52200000000002	1.0	174.52200000000002
