trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
enc	enc00		8	1	1212	0	7.5889999999999995	10.589	0.5	5.088999999999999
enc	enc000		9	1	572	0	11.089	14.089	0.5	8.589
ctl	ctl0		8	1	823	0	14.589	17.588	6.5	18.089
enc	enc01	old64	6	1	413	0	24.088	27.087	2.0	23.088
enc	enc02	old06	5	1	638	0	29.088	32.086999999999996	1.5	27.588
enc	enc03	old20	6	1	692	0	33.586999999999996	36.586999999999996	1.0	31.586999999999996
enc	enc04	old77	9	1	733	0	37.586	40.586	8.5	43.086
enc	enc05	old54	8	1	645	0	49.086000000000006	52.085	2.0	48.086000000000006
enc	enc06	old48	9	1	604	0	54.085	57.085	2.5	53.585
enc	enc07	old31	8	1	915	0	59.583999999999996	62.583999999999996	1.5	58.083999999999996
ctl	ctl01		8	1	415	0	64.084	67.084	1.5	62.584
ctl	ctl02		5	1	615	0	68.583	71.583	0.5	66.083
enc	enc08	old49	6	1	395	0	72.083	75.083	0.5	69.583
ctl	ctl03		6	1	416	0	75.583	78.583	2.0	74.583
enc	enc09	old16	5	1	667	0	80.582	83.58200000000001	1.5	79.082
enc	enc10	old27	6	1	539	0	85.08200000000001	88.08200000000001	2.0	84.08200000000001
ctl	ctl04		8	1	688	0	90.081	93.081	7.5	94.581
enc	enc11	old11	6	1	428	0	100.58	103.58	5.0	102.58
enc	enc12	old21	8	1	438	0	108.58	111.579	1.5	107.08
enc	enc13	old69	5	1	495	0	113.079	116.079	3.0	113.079
enc	enc14	old26	9	1	734	0	119.079	122.07799999999999	1.0	117.079
enc	enc15	old28	9	1	494	0	123.07799999999999	126.07799999999999	1.5	121.57799999999999
enc	enc16	old32	5	1	621	0	127.57799999999999	130.578	8.5	133.07799999999997
enc	enc17	old18	5	1	655	0	139.077	142.077	2.0	138.077
enc	enc18	old01	5	1	638	0	144.076	147.076	1.0	142.076
ctl	ctl05		8	1	570	0	148.076	151.076	1.5	146.576
ctl	ctl06		5	1	588	0	152.576	155.575	6.5	156.076
enc	enc19	old52	8	1	569	0	162.075	165.074	1.5	160.575
enc	enc20	old72	6	1	420	0	166.574	169.574	6.5	170.074
enc	enc21	old59	5	1	854	0	176.07299999999998	179.07299999999998	3.5	176.57299999999998
ctl	ctl07		5	1	685	0	182.57299999999998	185.572	8.0	187.57299999999998
enc	enc22	old70	6	1	530	0	193.572	196.571	13.0	203.572
enc	enc23	old10	5	1	692	0	209.57	212.57	1.0	207.57
ctl	ctl08		6	1	423	0	213.57	216.56900000000002	2.5	213.07
enc	enc24	old12	8	1	768	0	219.06900000000002	222.06900000000002	1.5	217.56900000000002
enc	enc25	old46	5	1	898	0	223.56900000000002	226.56900000000002	3.5	224.06900000000002
enc	enc26	old55	9	1	779	0	230.06799999999998	233.06799999999998	2.0	229.06799999999998
enc	enc27	old44	8	1	666	0	235.06799999999998	238.067	3.0	235.06799999999998
