trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
enc	enc00		8	3.0	788	0	7.68	10.68	0.5	5.18
enc	enc000		9	3.0	746	0	11.18	14.18	0.5	8.68
ctl	ctl0		8	3.0	743	0	14.68	17.679000000000002	6.5	18.18
enc	enc01	old56	6	3.0	1588	0	24.179000000000002	27.179000000000002	2.0	23.179000000000002
enc	enc02	old11	5	3.0	847	0	29.178	32.178000000000004	1.5	27.678
enc	enc03	old26	6	3.0	1093	0	33.678000000000004	36.678000000000004	1.0	31.678000000000004
enc	enc04	old70	9	3.0	1502	0	37.678000000000004	40.678000000000004	8.5	43.178000000000004
enc	enc05	old65	8	3.0	966	0	49.177	52.177	2.0	48.177
enc	enc06	old52	9	3.0	1091	0	54.176	57.176	2.5	53.676
enc	enc07	old34	8	3.0	845	0	59.676	62.676	1.5	58.176
ctl	ctl01		8	3.0	719	0	64.176	67.175	1.5	62.676
ctl	ctl02		5	3.0	976	0	68.675	71.675	0.5	66.175
enc	enc08	old51	6	3.0	1220	0	72.175	75.175	0.5	69.675
ctl	ctl03		6	3.0	778	0	75.675	78.67399999999999	2.0	74.675
enc	enc09	old25	5	3.0	1516	0	80.67399999999999	83.67399999999999	1.5	79.17399999999999
enc	enc10	old29	6	3.0	1442	0	85.17399999999999	88.17399999999999	2.0	84.17399999999999
ctl	ctl04		8	3.0	607	0	90.17299999999999	93.17299999999999	7.5	94.67299999999999
enc	enc11	old07	6	3.0	1168	0	100.67299999999999	103.67200000000001	5.0	102.67299999999999
enc	enc12	old18	8	3.0	1104	0	108.67200000000001	111.67200000000001	1.5	107.17200000000001
enc	enc13	old78	5	3.0	1336	0	113.17200000000001	116.171	3.0	113.17200000000001
enc	enc14	old14	9	3.0	1534	0	119.171	122.171	1.0	117.171
enc	enc15	old32	9	3.0	868	0	123.171	126.171	1.5	121.671
enc	enc16	old36	5	3.0	1249	0	127.67	130.67	8.5	133.17000000000002
enc	enc17	old24	5	3.0	1470	0	139.16899999999998	142.16899999999998	2.0	138.16899999999998
enc	enc18	old02	5	3.0	2030	0	144.16899999999998	147.16899999999998	1.0	142.16899999999998
ctl	ctl05		8	3.0	723	0	148.16899999999998	151.168	1.5	146.66899999999998
ctl	ctl06		5	3.0	627	0	152.668	155.668	6.5	156.168
enc	enc19	old47	8	3.0	1447	0	162.168	165.167	1.5	160.668
enc	enc20	old76	6	3.0	1387	0	166.667	169.667	6.5	170.167
enc	enc21	old58	5	3.0	1848	0	176.166	179.166	3.5	176.666
ctl	ctl07		5	3.0	674	0	182.666	185.666	8.0	187.666
enc	enc22	old72	6	3.0	1972	0	193.665	196.665	13.0	203.665
enc	enc23	old09	5	3.0	1425	0	209.66400000000002	212.66299999999998	1.0	207.66400000000002
ctl	ctl08		6	3.0	632	0	213.66299999999998	216.66299999999998	2.5	213.16299999999998
enc	enc24	old03	8	3.0	1242	0	219.16299999999998	222.16299999999998	1.5	217.66299999999998
enc	enc25	old44	5	3.0	1797	0	223.662	226.662	3.5	224.162
enc	enc26	old54	9	3.0	1428	0	230.162	233.162	2.0	229.162
enc	enc27	old46	8	3.0	2281	0	235.162	238.16099999999997	3.0	235.162
enc	enc28	old15	9	3.0	1322	0	241.16099999999997	244.16099999999997	7.0	245.16099999999997
enc	enc29	old37	8	3.0	1489	0	251.16	254.16	1.0	249.16
enc	enc30	old63	6	3.0	1685	0	255.16	258.16	0.5	252.66
ctl	ctl09		9	3.0	677	0	258.66	261.659	1.0	256.66
ctl	ctl10		8	3.0	708	0	262.659	265.659	0.5	260.159
enc	enc31	old10	9	3.0	1745	0	266.159	269.159	7.0	270.159
enc	enc32	old69	6	3.0	1687	0	276.158	279.158	4.0	277.158
enc	enc33	old17	9	3.0	1527	0	283.158	286.157	2.0	282.158
enc	enc34	old19	6	3.0	2537	0	288.157	291.157	2.5	287.657
ctl	ctl11		5	3.0	651	0	293.657	296.657	4.5	295.157
enc	enc35	old73	5	3.0	2213	0	301.156	304.156	0.5	298.656
enc	enc36	old01	9	3.0	1660	0	304.656	307.656	3.0	304.656
ctl	ctl12		9	3.0	651	0	310.655	313.655	2.0	309.655
enc	enc37	old04	8	3.0	1090	0	315.655	318.655	0.5	313.155
