trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
ctl	ctl0		9	1	703	0	5.088	8.088	3.0	5.088000000000001
enc	enc00		5	1	1591	0	11.088	14.087	2.0	10.088
enc	enc000		9	1	1991	0	16.087	19.087	1.0	14.087
ctl	ctl01		6	1	664	0	20.087	23.087	8.0	25.087
enc	enc01	old64	8	1	1600	0	31.086	34.086	7.5	35.586
enc	enc02	old04	5	1	1313	0	41.585	44.585	0.5	39.085
enc	enc03	old62	5	1	1269	0	45.085	48.083999999999996	6.0	48.085
enc	enc04	old41	6	1	1353	0	54.083999999999996	57.083	2.0	53.083999999999996
enc	enc05	old46	5	1	1202	0	59.083	62.083	2.0	58.083
enc	enc06	old66	9	1	1187	0	64.083	67.083	4.0	65.083
ctl	ctl02		5	1	667	0	71.082	74.082	2.5	70.582
ctl	ctl03		6	1	548	0	76.582	79.581	1.5	75.082
ctl	ctl04		6	1	544	0	81.081	84.081	5.0	83.081
ctl	ctl05		9	1	692	0	89.081	92.08	1.0	87.081
enc	enc07	old65	6	1	932	0	93.08	96.08	3.0	93.08
enc	enc08	old03	8	1	1101	0	99.08	102.079	3.0	99.08
ctl	ctl06		9	1	565	0	105.079	108.079	2.5	104.579
enc	enc09	old40	9	1	1374	0	110.579	113.57799999999999	6.5	114.079
enc	enc10	old12	5	1	1114	0	120.07799999999999	123.07799999999999	2.5	119.57799999999999
enc	enc11	old35	9	1	1047	0	125.57700000000001	128.577	2.0	124.57700000000001
enc	enc12	old30	5	1	1243	0	130.577	133.577	4.5	132.077
enc	enc13	old74	8	1	995	0	138.076	141.076	4.5	139.576
enc	enc14	old72	8	1	1288	0	145.576	148.575	2.5	145.076
enc	enc15	old69	9	1	1036	0	151.075	154.075	1.0	149.075
enc	enc16	old70	8	1	1257	0	155.075	158.07399999999998	1.5	153.575
enc	enc17	old02	5	1	1456	0	159.57399999999998	162.57399999999998	4.0	160.57399999999998
ctl	ctl07		5	1	445	0	166.574	169.57299999999998	3.0	166.574
ctl	ctl08		8	1	677	0	172.57299999999998	175.57299999999998	1.0	170.57299999999998
enc	enc18	old38	8	1	1254	0	176.57299999999998	179.57299999999998	1.0	174.57299999999998
enc	enc19	old23	8	1	1286	0	180.572	183.572	0.5	178.072
enc	enc20	old26	5	1	1471	0	184.072	187.072	3.5	184.572
enc	enc21	old76	9	1	1283	0	190.572	193.571	4.5	192.072
enc	enc22	old20	9	1	1223	0	198.071	201.071	9.5	204.571
ctl	ctl09		8	1	755	0	210.57	213.56900000000002	3.5	211.07
enc	enc23	old10	6	1	912	0	217.06900000000002	220.06900000000002	4.0	218.06900000000002
ctl	ctl10		9	1	557	0	224.06900000000002	227.06799999999998	4.0	225.06900000000002
enc	enc24	old18	8	1	1013	0	231.06799999999998	234.06799999999998	1.0	229.06799999999998
enc	enc25	old44	8	1	1174	0	235.06799999999998	238.067	6.0	238.06799999999998
enc	enc26	old19	9	1	1309	0	244.067	247.06599999999997	6.5	247.567
enc	enc27	old47	5	1	1190	0	253.56599999999997	256.566	2.0	252.56599999999997
enc	enc28	old27	6	1	987	0	258.566	261.565	1.5	257.066
enc	enc29	old49	9	1	1443	0	263.065	266.065	2.5	262.565
enc	enc30	old42	8	1	984	0	268.565	271.564	4.5	270.065
enc	enc31	old31	6	1	1115	0	276.064	279.064	0.5	273.564
enc	enc32	old13	6	1	1048	0	279.564	282.563	1.0	277.564
ctl	ctl11		6	1	636	0	283.563	286.563	1.5	282.063
enc	enc33	old01	9	1	1173	0	288.063	291.063	2.0	287.063
enc	enc34	old59	8	1	1265	0	293.062	296.062	4.0	294.062
ctl	ctl12		6	1	554	0	300.062	303.061	2.0	299.062
enc	enc35	old08	9	1	954	0	305.061	308.061	2.5	304.561
enc	enc36	old53	8	1	970	0	310.561	313.561	2.0	309.561
enc	enc37	old22	9	1	1006	0	315.56	318.56	14.5	327.06
enc	enc38	old68	6	1	1071	0	333.059	336.059	4.0	334.059
enc	enc39	old17	5	1	1180	0	340.05800000000005	343.05800000000005	1.5	338.55800000000005
ctl	ctl13		5	1	445	0	344.55800000000005	347.55699999999996	1.0	342.55800000000005
enc	enc40	old16	6	1	1369	0	348.55699999999996	351.55699999999996	3.0	348.55699999999996
ctl	ctl14		9	1	889	0	354.55699999999996	357.55699999999996	5.5	357.05699999999996
ctl	ctl15		8	1	545	0	363.056	366.056	2.0	362.056
ctl	ctl16		9	1	622	0	368.056	371.055	2.5	367.556
enc	enc41	old48	6	1	998	0	373.555	376.555	3.0	373.555
enc	enc42	old32	8	1	1035	0	379.555	382.55400000000003	3.0	379.555
enc	enc43	old33	9	1	987	0	385.55400000000003	388.55400000000003	2.0	384.55400000000003
enc	enc44	old77	5	1	859	0	390.55400000000003	393.55300000000005	5.0	392.55400000000003
enc	enc45	old58	6	1	995	0	398.55300000000005	401.55300000000005	4.5	400.05300000000005
enc	enc46	old55	9	1	972	0	406.05199999999996	409.05199999999996	10.5	413.55199999999996
ctl	ctl17		8	1	577	0	419.551	422.551	2.5	419.051
enc	enc47	old67	6	1	862	0	425.051	428.05	2.5	424.551
enc	enc48	old28	9	1	1089	0	430.55	433.55	6.0	433.55
ctl	ctl18		5	1	686	0	439.54900000000004	442.54900000000004	3.5	440.04900000000004
ctl	ctl19		5	1	551	0	446.04900000000004	449.048	1.5	444.54900000000004
enc	enc49	old25	6	1	979	0	450.548	453.548	2.5	450.048
ctl	ctl20		8	1	648	0	456.048	459.048	4.0	457.048
ctl	ctl21		9	1	500	0	463.04699999999997	466.04699999999997	2.0	462.04699999999997
enc	enc50	old07	8	1	1116	0	468.04699999999997	471.046	3.0	468.04699999999997
enc	enc51	old63	9	1	1108	0	474.046	477.046	3.0	474.046
ctl	ctl22		8	1	701	0	480.046	483.045	4.0	481.046
enc	enc52	old43	8	1	1237	0	487.045	490.045	0.5	484.545
enc	enc53	old21	9	1	1230	0	490.545	493.54400000000004	8.0	495.545
ctl	ctl23		9	1	858	0	501.54400000000004	504.543	3.0	501.54400000000004
ctl	ctl24		6	1	482	0	507.543	510.543	0.5	505.043
