trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
enc	enc00		5		0	1	10.072000000000001	13.072000000000001	4.5	11.572000000000001
enc	enc000		9		0	1	17.572	20.570999999999998	4.5	19.072
ctl	ctl0		9		0	1	25.070999999999998	28.070999999999998	0.5	22.570999999999998
enc	enc01	old55	8		0	1	28.570999999999998	31.57	0.5	26.070999999999998
ctl	ctl01		6		0	1	32.07	35.07	4.5	33.57
enc	enc02	old02	5		0	1	39.57	42.568999999999996	2.0	38.57
enc	enc03	old62	5		0	1	44.568999999999996	47.568999999999996	3.5	45.068999999999996
ctl	ctl02		5		0	1	51.068999999999996	54.068000000000005	1.5	49.568999999999996
ctl	ctl03		6		0	1	55.568000000000005	58.568000000000005	2.5	55.068000000000005
enc	enc04	old66	6		0	1	61.068000000000005	64.067	1.0	59.068000000000005
enc	enc05	old73	5		0	1	65.067	68.067	3.0	65.067
ctl	ctl04		6		0	1	71.067	74.066	4.0	72.067
enc	enc06	old43	9		0	1	78.066	81.066	0.5	75.566
ctl	ctl05		9		0	1	81.566	84.566	2.5	81.066
enc	enc07	old65	6		0	1	87.065	90.065	2.5	86.565
ctl	ctl06		9		0	1	92.565	95.565	3.5	93.065
ctl	ctl07		5		0	1	99.064	102.064	1.0	97.064
enc	enc08	old07	8		0	1	103.064	106.064	2.0	102.064
enc	enc09	old72	9		0	1	108.06299999999999	111.06299999999999	0.5	105.56299999999999
enc	enc10	old10	5		0	1	111.56299999999999	114.56299999999999	4.5	113.06299999999999
enc	enc11	old29	9		0	1	119.06200000000001	122.06200000000001	7.0	123.06200000000001
enc	enc12	old27	5		0	1	129.062	132.061	0.5	126.56200000000001
enc	enc13	old52	8		0	1	132.561	135.561	2.0	131.561
enc	enc14	old49	8		0	1	137.561	140.561	1.0	135.561
enc	enc15	old44	9		0	1	141.56	144.56	1.0	139.56
enc	enc16	old45	8		0	1	145.56	148.56	3.5	146.06
enc	enc17	old08	5		0	1	152.06	155.059	1.0	150.06
ctl	ctl08		8		0	1	156.059	159.059	2.0	155.059
enc	enc18	old36	8		0	1	161.059	164.058	0.5	158.559
enc	enc19	old22	8		0	1	164.558	167.558	3.5	165.058
enc	enc20	old17	5		0	1	171.058	174.058	7.0	175.058
ctl	ctl09		8		0	1	181.05700000000002	184.05700000000002	2.5	180.55700000000002
enc	enc21	old41	9		0	1	186.55599999999998	189.55599999999998	5.0	188.55599999999998
enc	enc22	old21	9		0	1	194.55599999999998	197.555	1.0	192.55599999999998
enc	enc23	old05	6		0	1	198.555	201.555	10.0	205.555
enc	enc24	old20	8		0	1	211.554	214.554	1.5	210.054
enc	enc25	old76	8		0	1	216.054	219.053	0.5	213.554
enc	enc26	old23	9		0	1	219.553	222.553	2.5	219.053
enc	enc27	old78	5		0	1	225.053	228.053	3.5	225.553
enc	enc28	old38	6		0	1	231.55200000000002	234.55200000000002	1.0	229.55200000000002
ctl	ctl10		9		0	1	235.55200000000002	238.55200000000002	0.5	233.05200000000002
ctl	ctl11		6		0	1	239.05200000000002	242.051	1.5	237.55200000000002
ctl	ctl12		6		0	1	243.551	246.551	7.0	247.551
ctl	ctl13		5		0	1	253.55	256.55	7.0	257.55
enc	enc29	old67	9		0	1	263.55	266.54900000000004	2.0	262.55
enc	enc30	old70	8		0	1	268.54900000000004	271.54900000000004	6.5	272.04900000000004
ctl	ctl14		9		0	1	278.048	281.048	3.5	278.548
enc	enc31	old30	6		0	1	284.548	287.547	2.5	284.048
enc	enc32	old04	6		0	1	290.047	293.047	4.0	291.047
enc	enc33	old03	9		0	1	297.047	300.046	3.5	297.547
enc	enc34	old53	8		0	1	303.546	306.546	1.0	301.546
ctl	ctl15		8		0	1	307.546	310.545	6.5	311.046
enc	enc35	old12	9		0	1	317.045	320.04400000000004	7.5	321.545
ctl	ctl16		9		0	1	327.54400000000004	330.54400000000004	2.5	327.04400000000004
ctl	ctl17		8		0	1	333.043	336.043	1.5	331.543
enc	enc36	old59	8		0	1	337.543	340.543	1.0	335.543
enc	enc37	old14	9		0	1	341.543	344.542	3.0	341.543
enc	enc38	old51	6		0	1	347.542	350.542	2.5	347.042
ctl	ctl18		5		0	1	353.042	356.041	1.0	351.042
enc	enc39	old24	5		0	1	357.041	360.041	9.0	363.041
enc	enc40	old25	6		0	1	369.04	372.04	1.5	367.54
enc	enc41	old77	6		0	1	373.54	376.539	8.5	379.04
enc	enc42	old34	8		0	1	385.039	388.038	8.0	390.039
enc	enc43	old39	9		0	1	396.038	399.037	1.5	394.538
ctl	ctl19		5		0	1	400.537	403.537	5.0	402.537
enc	enc44	old46	5		0	1	408.537	411.536	1.0	406.537
ctl	ctl20		8		0	1	412.536	415.536	3.0	412.536
ctl	ctl21		9		0	1	418.536	421.535	5.0	420.536
enc	enc45	old60	6		0	1	426.535	429.535	0.5	424.035
ctl	ctl22		8		0	1	430.035	433.034	1.5	428.535
enc	enc46	old63	9		0	1	434.534	437.534	0.5	432.034
enc	enc47	old47	6		0	1	438.034	441.034	2.0	437.034
enc	enc48	old28	9		0	1	443.033	446.033	1.5	441.533
enc	enc49	old16	6		0	1	447.533	450.533	1.0	445.533
enc	enc50	old06	8		0	1	451.533	454.532	2.5	451.033
enc	enc51	old57	9		0	1	457.032	460.032	5.5	459.532
enc	enc52	old71	8		0	1	465.531	468.531	2.5	465.031
ctl	ctl23		9		0	1	471.031	474.031	1.5	469.531
enc	enc53	old15	9		0	1	475.531	478.53	0.5	473.031
ctl	ctl24		6		0	1	479.03	482.03	3.0	479.03
enc	enc54	old74	5		0	1	485.03	488.029	3.5	485.53
enc	enc55	old31	8		0	1	491.529	494.529	7.5	496.029
enc	enc56	old37	5		0	1	502.028	505.028	2.5	501.528
enc	enc57	old50	6		0	1	507.528	510.527	0.5	505.028
ctl	ctl25		6		0	1	511.027	514.0269999999999	1.0	509.02700000000004
enc	enc58	old18	5		0	1	515.0269999999999	518.0269999999999	4.0	516.0269999999999
enc	enc59	old48	6		0	1	522.026	525.026	11.5	530.526
enc	enc60	old75	8		0	1	536.525	539.525	0.5	534.025
ctl	ctl26		6		0	1	540.025	543.025	4.0	541.025
ctl	ctl27		9		0	1	547.024	550.024	0.5	544.524
ctl	ctl28		5		0	1	550.524	553.524	2.5	550.024
enc	enc61	old33	5		0	1	556.023	559.023	3.0	556.023
enc	enc62	old56	5		0	1	562.023	565.023	1.0	560.023
ctl	ctl29		8		0	1	566.0219999999999	569.0219999999999	2.0	565.0219999999999
enc	enc63	old11	5		0	1	571.0219999999999	574.0219999999999	0.5	568.5219999999999
enc	enc64	old13	9		0	1	574.5219999999999	577.521	7.0	578.5219999999999
ctl	ctl30		9		0	1	584.521	587.521	0.5	582.021
enc	enc65	old61	9		0	1	588.021	591.02	0.5	585.521
enc	enc66	old42	5		0	1	591.52	594.52	0.5	589.02
ctl	ctl31		6		0	1	595.02	598.02	1.5	593.52
ctl	ctl32		5		0	1	599.519	602.519	3.0	599.519
enc	enc67	old54	8		0	1	605.519	608.519	1.5	604.019
enc	enc68	old32	6		0	1	610.019	613.018	4.5	611.519
ctl	ctl33		5		0	1	617.518	620.518	0.5	615.018
ctl	ctl34		8		0	1	621.018	624.0169999999999	8.0	626.018
enc	enc69	old01	6		0	1	632.0169999999999	635.016	1.0	630.0169999999999
enc	enc70	old64	5		0	1	636.016	639.016	4.5	637.516
ctl	ctl35		8		0	1	643.516	646.515	2.0	642.516
ctl	ctl36		6		0	1	648.515	651.515	1.0	646.515
enc	enc71	old68	6		0	1	652.515	655.5139999999999	2.0	651.515
enc	enc72	old09	8		0	1	657.5139999999999	660.5139999999999	2.0	656.5139999999999
ctl	ctl37		5		0	1	662.5139999999999	665.5139999999999	10.0	669.5139999999999
ctl	ctl38		8		0	1	675.513	678.512	3.5	676.013
enc	enc73	old69	9		0	1	682.012	685.012	9.0	688.012
enc	enc74	old26	8		0	1	694.0110000000001	697.0110000000001	0.5	691.5110000000001
ctl	ctl39		9		0	1	697.5110000000001	700.51	7.0	701.5110000000001
enc	enc75	old40	9		0	1	707.51	710.51	12.5	717.01
enc	enc76	old58	6		0	1	723.008	726.008	2.5	722.508
enc	enc77	old35	5		0	1	728.508	731.508	18.5	744.008
enc	enc78	old19	6		0	1				
