trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
enc	enc00		8	1	990	0	7.567	10.567	0.5	5.067
enc	enc000		9	1	521	0	11.067	14.067	0.5	8.567
ctl	ctl0		8	1	957	0	14.567	17.566	6.5	18.067
enc	enc01	old64	6	1	435	0	24.066	27.066	2.0	23.066
enc	enc02	old12	5	1	935	0	29.065	32.065	1.5	27.565
enc	enc03	old26	6	1	936	0	33.565	36.565	1.0	31.564999999999998
enc	enc04	old69	9	1	914	0	37.565	40.565	8.5	43.065
enc	enc05	old55	8	1	1024	0	49.06399999999999	52.06399999999999	2.0	48.06399999999999
enc	enc06	old52	9	2	936	0	54.063	57.063	2.5	53.563
enc	enc07	old36	8	2	937	0	59.563	62.563	1.5	58.063
ctl	ctl01		8	2	437	0	64.063	67.062	1.5	62.563
ctl	ctl02		5	1	537	0	68.562	71.562	0.5	66.062
enc	enc08	old49	6	2	1438	0	72.062	75.062	0.5	69.562
ctl	ctl03		6	2	438	0	75.562	78.562	2.0	74.562
enc	enc09	old25	5	1	1637	0	80.561	83.561	1.5	79.061
enc	enc10	old37	6	1	1710	0	85.061	88.061	2.0	84.061
ctl	ctl04		8	1	865	0	90.061	93.06	7.5	94.561
enc	enc11	old11	6	1	929	0	100.56	103.56	5.0	102.56
enc	enc12	old22	8	1	832	0	108.559	111.559	1.5	107.059
enc	enc13	old77	5	2	1440	0	113.059	116.059	3.0	113.059
enc	enc14	old18	9	2	1940	0	119.05799999999999	122.05799999999999	1.0	117.05799999999999
enc	enc15	old27	9	1	663	0	123.05799999999999	126.05799999999999	1.5	121.55799999999999
enc	enc16	old31	5	1	1039	0	127.55799999999999	130.55700000000002	8.5	133.058
enc	enc17	old23	5	1	2003	0	139.05700000000002	142.05700000000002	2.0	138.05700000000002
enc	enc18	old08	5	3	941	0	144.056	147.056	1.0	142.056
ctl	ctl05		8	1	735	0	148.056	151.056	1.5	146.556
ctl	ctl06		5	1	864	0	152.556	155.555	6.5	156.056
enc	enc19	old45	8	1	1142	0	162.055	165.055	1.5	160.555
enc	enc20	old74	6	3	442	0	166.555	169.554	6.5	170.055
enc	enc21	old60	5	3	942	0	176.054	179.054	3.5	176.554
ctl	ctl07		5	1	659	0	182.553	185.553	8.0	187.553
enc	enc22	old78	6	1	1273	0	193.55200000000002	196.55200000000002	13.0	203.55200000000002
enc	enc23	old04	5	1	543	0	209.551	212.551	1.0	207.551
ctl	ctl08		6	3	444	0	213.551	216.551	2.5	213.051
enc	enc24	old13	8	3	1444	0	219.05	222.05	1.5	217.55
enc	enc25	old40	5	3	945	0	223.55	226.55	3.5	224.05
enc	enc26	old63	9	1	1241	0	230.05	233.049	2.0	229.05
enc	enc27	old43	8	1	1352	0	235.049	238.049	3.0	235.049
enc	enc28	old14	9	1	1172	0	241.049	244.048	7.0	245.049
enc	enc29	old29	8	1	450	0	251.048	254.048	1.0	249.048
enc	enc30	old53	6	1	607	0	255.048	258.047	0.5	252.548
ctl	ctl09		9	1	1620	0	258.547	261.547	1.0	256.547
ctl	ctl10		8	1	774	0	262.547	265.547	0.5	260.047
enc	enc31	old09	9	1	1281	0	266.047	269.047	7.0	270.047
enc	enc32	old70	6	1	1305	0	276.046	279.046	4.0	277.046
enc	enc33	old24	9	1	1049	0	283.045	286.045	2.0	282.045
enc	enc34	old17	6	1	1338	0	288.045	291.045	2.5	287.545
ctl	ctl11		5	1	1169	0	293.545	296.54400000000004	4.5	295.045
enc	enc35	old76	5	1	854	0	301.04400000000004	304.04400000000004	0.5	298.54400000000004
enc	enc36	old02	9	1	941	0	304.54400000000004	307.543	3.0	304.54400000000004
ctl	ctl12		9	4	449	0	310.543	313.543	2.0	309.543
enc	enc37	old05	8	1	1000	0	315.543	318.543	0.5	313.043
ctl	ctl13		6	1	1597	0	319.043	322.04200000000003	1.0	317.043
ctl	ctl14		6	1	733	0	323.04200000000003	326.04200000000003	2.5	322.54200000000003
ctl	ctl15		6	1	606	0	328.542	331.542	6.5	332.042
ctl	ctl16		9	1	615	0	338.041	341.041	9.5	344.541
enc	enc38	old50	6	1	597	0	350.54	353.54	3.0	350.54
enc	enc39	old61	6	1	902	0	356.54	359.539	3.0	356.54
enc	enc40	old57	5	2	954	0	362.539	365.539	1.0	360.539
enc	enc41	old71	6	1	917	0	366.539	369.539	2.0	365.539
enc	enc42	old62	9	3	954	0	371.538	374.538	1.0	369.538
enc	enc43	old20	8	3	955	0	375.538	378.538	0.5	373.038
enc	enc44	old33	9	1	1011	0	379.038	382.038	2.5	378.538
enc	enc45	old21	8	4	955	0	384.537	387.537	8.5	390.037
enc	enc46	old30	9	4	456	0	396.036	399.036	5.5	398.536
enc	enc47	old38	6	1	1320	0	404.536	407.536	2.0	403.536
enc	enc48	old10	6	1	460	0	409.535	412.535	6.0	412.535
enc	enc49	old47	8	4	459	0	418.535	421.534	6.0	421.535
enc	enc50	old46	9	4	1459	0	427.534	430.534	1.5	426.034
enc	enc51	old03	6	1	1748	0	432.034	435.033	2.0	431.034
ctl	ctl17		8	2	464	0	437.033	440.033	1.5	435.533
enc	enc52	old48	5	1	461	0	441.533	444.533	4.0	442.533
ctl	ctl18		9	1	717	0	448.532	451.532	0.5	446.032
ctl	ctl19		8	1	575	0	452.032	455.032	6.0	455.032
ctl	ctl20		5	1	459	0	461.031	464.031	0.5	458.531
enc	enc53	old59	9	2	1459	0	464.531	467.531	2.5	464.031
enc	enc54	old42	8	2	459	0	470.031	473.03	1.5	468.531
enc	enc55	old56	8	1	921	0	474.53	477.53	2.5	474.03
enc	enc56	old28	6	3	460	0	480.03	483.03	5.5	482.53
ctl	ctl21		5	1	510	0	488.529	491.529	4.5	490.029
enc	enc57	old65	9	1	1369	0	496.029	499.028	2.5	495.529
ctl	ctl22		8	1	710	0	501.528	504.528	6.5	505.028
enc	enc58	old75	9	1	2341	0	511.027	514.0269999999999	6.5	514.527
ctl	ctl23		9	1	675	0	520.5269999999999	523.526	1.5	519.0269999999999
ctl	ctl24		8	1	870	0	525.026	528.026	4.5	526.526
ctl	ctl25		9	1	685	0	532.526	535.525	1.5	531.026
ctl	ctl26		5	1	367	0	537.025	540.025	0.5	534.525
enc	enc59	old54	5	1	465	0	540.525	543.525	10.5	548.025
ctl	ctl27		6	1	808	0	554.024	557.024	4.5	555.524
ctl	ctl28		6	1	505	0	561.523	564.523	2.0	560.523
enc	enc60	old58	8	2	965	0	566.523	569.523	1.5	565.023
ctl	ctl29		9	1	832	0	571.023	574.0219999999999	12.5	580.523
enc	enc61	old01	8	3	1465	0	586.521	589.521	2.0	585.521
enc	enc62	old39	5	1	968	0	591.521	594.521	1.0	589.521
enc	enc63	old68	8	1	972	0	595.521	598.52	4.0	596.521
ctl	ctl30		8	1	1261	0	602.52	605.52	0.5	600.02
enc	enc64	old72	9	1	941	0	606.02	609.02	4.0	607.02
enc	enc65	old66	8	1	1091	0	613.019	616.019	3.5	613.519
enc	enc66	old67	8	1	701	0	619.519	622.519	1.0	617.519
ctl	ctl31		8	4	469	0	623.519	626.518	0.5	621.019
ctl	ctl32		5	1	575	0	627.018	630.018	2.5	626.518
enc	enc67	old06	5	1	470	0	632.518	635.518	0.5	630.018
ctl	ctl33		9	1	758	0	636.018	639.0169999999999	9.0	642.018
ctl	ctl34		9	1	716	0	648.0169999999999	651.016	2.0	647.0169999999999
