trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
enc	enc00		8	2.0	2255	0	7.609	10.609000000000002	0.5	5.109
enc	enc000		9	2.0	2048	0	11.109000000000002	14.107999999999999	0.5	8.609000000000002
ctl	ctl0		8	2.0	2936	0	14.607999999999999	17.608	6.5	18.107999999999997
enc	enc01	old64	6	2.0	2629	0	24.108	27.107	2.0	23.108
enc	enc02	old01	5	2.0	1305	0	29.107	32.107	1.5	27.607
enc	enc03	old16	6	2.0	1092	0	33.607	36.606	1.0	31.607
enc	enc04	old68	9	2.0	1161	0	37.606	40.606	8.5	43.106
enc	enc05	old62	8	2.0	1622	0	49.105	52.105	2.0	48.105
enc	enc06	old46	9	2.0	1726	0	54.105	57.105	2.5	53.605
enc	enc07	old31	8	2.0	1403	0	59.604	62.604	1.5	58.104
ctl	ctl01		8	2.0	800	0	64.104	67.104	1.5	62.604
ctl	ctl02		5	2.0	1484	0	68.604	71.60300000000001	0.5	66.104
enc	enc08	old48	6	2.0	1391	0	72.10300000000001	75.10300000000001	0.5	69.60300000000001
ctl	ctl03		6	2.0	1373	0	75.60300000000001	78.60300000000001	2.0	74.60300000000001
enc	enc09	old25	5	2.0	1621	0	80.60300000000001	83.602	1.5	79.10300000000001
enc	enc10	old35	6	2.0	1223	0	85.102	88.102	2.0	84.102
ctl	ctl04		8	2.0	1479	0	90.102	93.102	7.5	94.602
enc	enc11	old02	6	2.0	1364	0	100.601	103.601	5.0	102.601
enc	enc12	old20	8	2.0	1887	0	108.6	111.6	1.5	107.1
enc	enc13	old77	5	2.0	2069	0	113.1	116.1	3.0	113.1
enc	enc14	old18	9	2.0	2553	0	119.09899999999999	122.09899999999999	1.0	117.09899999999999
enc	enc15	old27	9	2.0	2378	0	123.09899999999999	126.09899999999999	1.5	121.59899999999999
enc	enc16	old28	5	2.0	1384	0	127.59899999999999	130.59799999999998	8.5	133.099
enc	enc17	old24	5	2.0	1113	0	139.09799999999998	142.097	2.0	138.09799999999998
enc	enc18	old04	5	2.0	1037	0	144.097	147.097	1.0	142.097
ctl	ctl05		8	2.0	789	0	148.097	151.097	1.5	146.597
ctl	ctl06		5	2.0	2972	0	152.597	155.596	6.5	156.097
enc	enc19	old52	8	2.0	1722	0	162.096	165.095	1.5	160.596
enc	enc20	old70	6	2.0	1082	0	166.595	169.595	6.5	170.095
enc	enc21	old65	5	2.0	868	0	176.095	179.09400000000002	3.5	176.595
ctl	ctl07		5	2.0	743	0	182.59400000000002	185.59400000000002	8.0	187.59400000000002
enc	enc22	old66	6	2.0	2042	0	193.593	196.593	13.0	203.593
enc	enc23	old09	5	2.0	635	0	209.592	212.59099999999998	1.0	207.592
ctl	ctl08		6	2.0	564	0	213.59099999999998	216.59099999999998	2.5	213.09099999999998
enc	enc24	old05	8	2.0	1125	0	219.09099999999998	222.09099999999998	1.5	217.59099999999998
enc	enc25	old47	5	2.0	1113	0	223.59	226.59	3.5	224.09
enc	enc26	old60	9	2.0	1304	0	230.09	233.09	2.0	229.09
enc	enc27	old44	8	2.0	1573	0	235.08900000000003	238.08900000000003	3.0	235.08900000000003
enc	enc28	old22	9	2.0	1229	0	241.08900000000003	244.08900000000003	7.0	245.08900000000003
enc	enc29	old36	8	2.0	1434	0	251.088	254.088	1.0	249.088
enc	enc30	old55	6	2.0	1011	0	255.088	258.087	0.5	252.588
ctl	ctl09		9	2.0	654	0	258.587	261.587	1.0	256.587
ctl	ctl10		8	2.0	635	0	262.587	265.587	0.5	260.087
enc	enc31	old12	9	2.0	1810	0	266.087	269.087	7.0	270.087
enc	enc32	old67	6	2.0	1500	0	276.086	279.086	4.0	277.086
enc	enc33	old19	9	2.0	1131	0	283.085	286.085	2.0	282.085
enc	enc34	old26	6	2.0	1872	0	288.085	291.085	2.5	287.585
ctl	ctl11		5	2.0	702	0	293.584	296.584	4.5	295.084
enc	enc35	old71	5	2.0	1226	0	301.084	304.084	0.5	298.584
enc	enc36	old08	9	2.0	942	0	304.58299999999997	307.58299999999997	3.0	304.58299999999997
ctl	ctl12		9	2.0	1333	0	310.58299999999997	313.58299999999997	2.0	309.58299999999997
enc	enc37	old07	8	2.0	1783	0	315.58299999999997	318.582	0.5	313.08299999999997
ctl	ctl13		6	2.0	953	0	319.082	322.082	1.0	317.082
ctl	ctl14		6	2.0	974	0	323.082	326.082	2.5	322.582
ctl	ctl15		6	2.0	733	0	328.58099999999996	331.58099999999996	6.5	332.08099999999996
ctl	ctl16		9	2.0	633	0	338.08099999999996	341.08	9.5	344.58099999999996
enc	enc38	old45	6	2.0	1306	0	350.58	353.579	3.0	350.58
enc	enc39	old54	6	2.0	765	0	356.579	359.579	3.0	356.579
enc	enc40	old61	5	2.0	1040	0	362.579	365.57800000000003	1.0	360.579
enc	enc41	old74	6	2.0	1588	0	366.57800000000003	369.57800000000003	2.0	365.57800000000003
enc	enc42	old53	9	2.0	2310	0	371.57800000000003	374.57800000000003	1.0	369.57800000000003
enc	enc43	old21	8	2.0	1833	0	375.577	378.577	0.5	373.077
enc	enc44	old30	9	2.0	1484	0	379.077	382.077	2.5	378.577
enc	enc45	old23	8	2.0	1410	0	384.577	387.57599999999996	8.5	390.077
enc	enc46	old33	9	2.0	2021	0	396.07599999999996	399.075	5.5	398.57599999999996
enc	enc47	old39	6	2.0	948	0	404.575	407.575	2.0	403.575
enc	enc48	old03	6	2.0	879	0	409.575	412.574	6.0	412.575
enc	enc49	old51	8	2.0	861	0	418.574	421.57300000000004	6.0	421.574
enc	enc50	old40	9	2.0	1036	0	427.57300000000004	430.57300000000004	1.5	426.07300000000004
enc	enc51	old13	6	2.0	1027	0	432.07300000000004	435.07199999999995	2.0	431.07300000000004
ctl	ctl17		8	2.0	1306	0	437.07199999999995	440.07199999999995	1.5	435.57199999999995
enc	enc52	old49	5	2.0	931	0	441.57199999999995	444.57199999999995	4.0	442.57199999999995
ctl	ctl18		9		0	1	448.57099999999997	451.57099999999997	0.5	446.07099999999997
ctl	ctl19		8	2.0	621	0	452.07099999999997	455.07099999999997	6.0	455.07099999999997
ctl	ctl20		5	2.0	556	0	461.07	464.07	0.5	458.57
enc	enc53	old58	9	2.0	846	0	464.57	467.57	2.5	464.07
enc	enc54	old43	8	2.0	1051	0	470.069	473.069	1.5	468.569
enc	enc55	old57	8	2.0	951	0	474.569	477.569	2.5	474.069
enc	enc56	old34	6	2.0	847	0	480.06800000000004	483.06800000000004	5.5	482.56800000000004
ctl	ctl21		5	2.0	943	0	488.56800000000004	491.56699999999995	4.5	490.06800000000004
enc	enc57	old63	9	2.0	856	0	496.06699999999995	499.06699999999995	2.5	495.56699999999995
ctl	ctl22		8	2.0	768	0	501.56699999999995	504.566	6.5	505.06699999999995
enc	enc58	old76	9	2.0	1293	0	511.066	514.066	6.5	514.566
ctl	ctl23		9	2.0	647	0	520.565	523.565	1.5	519.065
ctl	ctl24		8	2.0	641	0	525.065	528.064	4.5	526.565
ctl	ctl25		9	2.0	813	0	532.564	535.564	1.5	531.064
ctl	ctl26		5	2.0	748	0	537.064	540.063	0.5	534.564
enc	enc59	old59	5	2.0	833	0	540.563	543.563	10.5	548.063
ctl	ctl27		6	2.0	951	0	554.062	557.062	4.5	555.562
ctl	ctl28		6	2.0	867	0	561.561	564.561	2.0	560.561
enc	enc60	old56	8	2.0	1745	0	566.561	569.561	1.5	565.061
ctl	ctl29		9	2.0	953	0	571.061	574.06	12.5	580.561
enc	enc61	old10	8	2.0	1880	0	586.559	589.559	2.0	585.559
enc	enc62	old38	5	2.0	1273	0	591.559	594.559	1.0	589.559
enc	enc63	old78	8	2.0	2049	0	595.559	598.558	4.0	596.559
ctl	ctl30		8	2.0	689	0	602.558	605.558	0.5	600.058
enc	enc64	old72	9	2.0	1743	0	606.058	609.057	4.0	607.058
enc	enc65	old75	8	2.0	1895	0	613.057	616.057	3.5	613.557
enc	enc66	old73	8	2.0	1479	0	619.557	622.556	1.0	617.557
ctl	ctl31		8	2.0	1054	0	623.556	626.556	0.5	621.056
ctl	ctl32		5	2.0	1053	0	627.056	630.056	2.5	626.556
enc	enc67	old06	5	2.0	1259	0	632.555	635.555	0.5	630.055
ctl	ctl33		9	2.0	1608	0	636.055	639.055	9.0	642.055
ctl	ctl34		9	2.0	759	0	648.054	651.054	2.0	647.054
ctl	ctl35		6	2.0	691	0	653.054	656.053	0.5	650.554
enc	enc68	old11	9	2.0	1795	0	656.553	659.553	2.0	655.553
ctl	ctl36		6	2.0	1007	0	661.553	664.553	4.5	663.053
ctl	ctl37		5	2.0	760	0	669.052	672.052	4.5	670.552
ctl	ctl38		6	2.0	748	0	676.552	679.551	3.5	677.052
enc	enc69	old29	5	2.0	1441	0	683.051	686.051	1.5	681.551
enc	enc70	old41	9	2.0	1274	0	687.551	690.55	4.5	689.051
enc	enc71	old32	8	2.0	2138	0	695.05	698.05	0.5	692.55
enc	enc72	old15	6	2.0	913	0	698.55	701.55	0.5	696.05
enc	enc73	old69	9		0	1	702.049	705.049	5.0	704.049
ctl	ctl39		9	2.0	687	0	710.049	713.049	4.5	711.549
enc	enc74	old50	5	2.0	767	0	717.548	720.548	5.5	720.048
enc	enc75	old42	6	2.0	982	0	726.047	729.047	1.0	724.047
enc	enc76	old17	5	2.0	880	0	730.047	733.047	0.5	727.547
enc	enc77	old37	5	2.0	1023	0	733.547	736.546	13.5	744.047
enc	enc78	old14	8	2.0	2360	0				
