trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
ctl	ctl0		9	3	1249	0	5.031000000000001	8.031	3.0	5.031000000000001
enc	enc00		5	3	848	0	11.03	14.03	2.0	10.03
enc	enc000		9	3	1153	0	16.03	19.03	1.0	14.030000000000001
ctl	ctl01		6	3	857	0	20.03	23.029	8.0	25.03
enc	enc01	old54	8	3	1193	0	31.029	34.028	7.5	35.528999999999996
enc	enc02	old09	5	3	1226	0	41.528	44.528	0.5	39.028
enc	enc03	old58	5	3	1327	0	45.028	48.027	6.0	48.028
enc	enc04	old45	6	3	2002	0	54.027	57.026	2.0	53.027
enc	enc05	old49	5	3	1219	0	59.026	62.026	2.0	58.026
enc	enc06	old76	9	3	1300	0	64.02600000000001	67.02600000000001	4.0	65.02600000000001
ctl	ctl02		5	3	1108	0	71.025	74.025	2.5	70.525
ctl	ctl03		6	3	909	0	76.525	79.525	1.5	75.025
ctl	ctl04		6	3	809	0	81.024	84.024	5.0	83.024
ctl	ctl05		9	3	862	0	89.024	92.024	1.0	87.024
enc	enc07	old53	6	3	1189	0	93.023	96.023	3.0	93.023
enc	enc08	old06	8	3	1566	0	99.023	102.023	3.0	99.023
ctl	ctl06		9	3	1358	0	105.022	108.022	2.5	104.522
enc	enc09	old48	9	3	1247	0	110.522	113.522	6.5	114.022
enc	enc10	old11	5	3	1795	0	120.021	123.021	2.5	119.521
enc	enc11	old37	9	3	1032	0	125.521	128.52	2.0	124.521
enc	enc12	old36	5	3	1372	0	130.52	133.52	4.5	132.02
enc	enc13	old75	8	3	2005	0	138.02	141.019	4.5	139.52
enc	enc14	old67	8	3	1080	0	145.519	148.519	2.5	145.019
enc	enc15	old74	9	3	1917	0	151.018	154.018	1.0	149.018
enc	enc16	old73	8	3	1466	0	155.018	158.018	1.5	153.518
enc	enc17	old02	5	3	1674	0	159.518	162.517	4.0	160.518
ctl	ctl07		5	3	1406	0	166.517	169.517	3.0	166.517
ctl	ctl08		8	3	847	0	172.517	175.516	1.0	170.517
enc	enc18	old29	8	3	967	0	176.516	179.516	1.0	174.516
enc	enc19	old22	8	3	1568	0	180.516	183.516	0.5	178.016
enc	enc20	old16	5	3	1776	0	184.016	187.015	3.5	184.516
enc	enc21	old66	9	3	1667	0	190.515	193.515	4.5	192.015
enc	enc22	old26	9	3	1392	0	198.014	201.014	9.5	204.514
ctl	ctl09		8	3	1517	0	210.513	213.513	3.5	211.013
enc	enc23	old01	6	3	1130	0	217.013	220.013	4.0	218.013
ctl	ctl10		9	3	1030	0	224.012	227.012	4.0	225.012
enc	enc24	old18	8	3	1150	0	231.012	234.011	1.0	229.012
enc	enc25	old40	8	3	1150	0	235.011	238.011	6.0	238.011
enc	enc26	old20	9	3	1727	0	244.011	247.01	6.5	247.511
enc	enc27	old46	5	3	1415	0	253.51	256.509	2.0	252.51
enc	enc28	old28	6	3	1588	0	258.509	261.509	1.5	257.009
enc	enc29	old47	9	3	1229	0	263.009	266.009	2.5	262.509
enc	enc30	old41	8	3	1649	0	268.508	271.508	4.5	270.008
enc	enc31	old34	6	3	1558	0	276.008	279.007	0.5	273.508
enc	enc32	old05	6	3	1345	0	279.507	282.507	1.0	277.507
ctl	ctl11		6	3	1174	0	283.507	286.507	1.5	282.007
enc	enc33	old12	9	3	1022	0	288.007	291.006	2.0	287.007
enc	enc34	old59	8	3	1810	0	293.006	296.006	4.0	294.006
ctl	ctl12		6	3	1123	0	300.006	303.005	2.0	299.006
enc	enc35	old04	9	3	1283	0	305.005	308.005	2.5	304.505
enc	enc36	old56	8	3	2444	0	310.505	313.505	2.0	309.505
enc	enc37	old25	9	3	1824	0	315.504	318.504	14.5	327.004
enc	enc38	old71	6	3	2064	0	333.00300000000004	336.00300000000004	4.0	334.00300000000004
enc	enc39	old19	5	3	1029	0	340.00199999999995	343.00199999999995	1.5	338.50199999999995
ctl	ctl13		5	3	846	0	344.50199999999995	347.50199999999995	1.0	342.50199999999995
enc	enc40	old14	6	3	1050	0	348.50199999999995	351.501	3.0	348.50199999999995
ctl	ctl14		9	3	1050	0	354.501	357.501	5.5	357.001
ctl	ctl15		8	3	859	0	363.0	366.0	2.0	362.0
ctl	ctl16		9	3	887	0	368.0	371.0	2.5	367.5
enc	enc41	old43	6	3	1207	0	373.499	376.499	3.0	373.499
enc	enc42	old33	8	3	996	0	379.499	382.499	3.0	379.499
enc	enc43	old32	9	3	1140	0	385.49800000000005	388.49800000000005	2.0	384.49800000000005
enc	enc44	old68	5	3	1229	0	390.49800000000005	393.49800000000005	5.0	392.49800000000005
