trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
ctl	ctl0		9		0	1	5.047	8.047	3.0	5.047000000000001
enc	enc00		5	3.0	1210	0	11.046	14.046	2.0	10.046
enc	enc000		9	3.0	904	0	16.046	19.046	1.0	14.046
ctl	ctl01		6	3.0	689	0	20.046	23.045	8.0	25.046
enc	enc01	old53	8	3.0	738	0	31.044	34.044000000000004	7.5	35.544
enc	enc02	old06	5	3.0	2107	0	41.544	44.543	0.5	39.044
enc	enc03	old65	5	3.0	1544	0	45.043	48.043	6.0	48.043
enc	enc04	old50	6	3.0	2699	0	54.042	57.042	2.0	53.042
enc	enc05	old47	5	3.0	2833	0	59.042	62.042	2.0	58.042
enc	enc06	old74	9		0	1	64.041	67.041	4.0	65.041
ctl	ctl02		5	3.0	2031	0	71.041	74.04	2.5	70.541
ctl	ctl03		6	3.0	1167	0	76.54	79.54	1.5	75.04
ctl	ctl04		6	3.0	884	0	81.04	84.04	5.0	83.04
ctl	ctl05		9	3.0	1049	0	89.039	92.039	1.0	87.039
enc	enc07	old58	6	3.0	1903	0	93.039	96.038	3.0	93.039
enc	enc08	old04	8	3.0	1733	0	99.038	102.038	3.0	99.038
ctl	ctl06		9	3.0	803	0	105.038	108.037	2.5	104.538
enc	enc09	old40	9	3.0	2767	0	110.537	113.537	6.5	114.037
enc	enc10	old11	5	3.0	2903	0	120.036	123.036	2.5	119.536
enc	enc11	old27	9	3.0	1415	0	125.536	128.535	2.0	124.536
enc	enc12	old29	5	3.0	1705	0	130.535	133.535	4.5	132.035
enc	enc13	old68	8	3.0	1744	0	138.035	141.034	4.5	139.535
enc	enc14	old73	8	3.0	1965	0	145.534	148.534	2.5	145.034
enc	enc15	old70	9	3.0	1361	0	151.033	154.033	1.0	149.033
enc	enc16	old78	8	3.0	1346	0	155.033	158.033	1.5	153.533
enc	enc17	old05	5	3.0	1798	0	159.533	162.532	4.0	160.533
ctl	ctl07		5	3.0	849	0	166.532	169.532	3.0	166.532
ctl	ctl08		8	3.0	855	0	172.53099999999998	175.53099999999998	1.0	170.53099999999998
enc	enc18	old30	8	3.0	2705	0	176.53099999999998	179.53099999999998	1.0	174.53099999999998
enc	enc19	old19	8	3.0	1867	0	180.53099999999998	183.53	0.5	178.03099999999998
enc	enc20	old22	5	3.0	1789	0	184.03	187.03	3.5	184.53
enc	enc21	old67	9	3.0	2028	0	190.53	193.52900000000002	4.5	192.03
enc	enc22	old26	9	3.0	1719	0	198.02900000000002	201.02900000000002	9.5	204.52900000000002
ctl	ctl09		8	3.0	860	0	210.528	213.52700000000002	3.5	211.028
enc	enc23	old03	6	3.0	1462	0	217.02700000000002	220.02700000000002	4.0	218.02700000000002
ctl	ctl10		9	3.0	902	0	224.02599999999998	227.02599999999998	4.0	225.02599999999998
enc	enc24	old18	8	3.0	2268	0	231.02599999999998	234.02599999999998	1.0	229.02599999999998
enc	enc25	old49	8	3.0	1925	0	235.025	238.025	6.0	238.025
enc	enc26	old25	9	3.0	2478	0	244.025	247.024	6.5	247.525
enc	enc27	old48	5	3.0	1906	0	253.524	256.52299999999997	2.0	252.524
enc	enc28	old37	6	3.0	2715	0	258.52299999999997	261.52299999999997	1.5	257.02299999999997
enc	enc29	old52	9	3.0	1843	0	263.02299999999997	266.02299999999997	2.5	262.52299999999997
enc	enc30	old43	8	3.0	1852	0	268.522	271.522	4.5	270.022
enc	enc31	old39	6	3.0	2975	0	276.022	279.02099999999996	0.5	273.522
enc	enc32	old02	6	3.0	2187	0	279.52099999999996	282.52099999999996	1.0	277.52099999999996
ctl	ctl11		6	3.0	1039	0	283.52099999999996	286.52099999999996	1.5	282.02099999999996
enc	enc33	old01	9	3.0	1934	0	288.02	291.02	2.0	287.02
enc	enc34	old55	8	3.0	1287	0	293.02	296.02	4.0	294.02
ctl	ctl12		6	3.0	792	0	300.019	303.019	2.0	299.019
enc	enc35	old09	9	3.0	2099	0	305.019	308.019	2.5	304.519
enc	enc36	old63	8		0	1	310.518	313.518	2.0	309.518
enc	enc37	old15	9	3.0	1593	0	315.518	318.518	14.5	327.018
enc	enc38	old71	6	3.0	2703	0	333.01599999999996	336.01599999999996	4.0	334.01599999999996
enc	enc39	old16	5	3.0	1870	0	340.01599999999996	343.015	1.5	338.51599999999996
ctl	ctl13		5	3.0	800	0	344.515	347.515	1.0	342.515
enc	enc40	old17	6	3.0	2986	0	348.515	351.515	3.0	348.515
ctl	ctl14		9	3.0	1391	0	354.514	357.514	5.5	357.014
ctl	ctl15		8	3.0	891	0	363.014	366.01300000000003	2.0	362.014
ctl	ctl16		9	3.0	749	0	368.01300000000003	371.01300000000003	2.5	367.51300000000003
enc	enc41	old41	6	3.0	1356	0	373.51300000000003	376.51199999999994	3.0	373.51300000000003
enc	enc42	old36	8	3.0	1497	0	379.51199999999994	382.51199999999994	3.0	379.51199999999994
enc	enc43	old34	9	3.0	1826	0	385.51099999999997	388.51099999999997	2.0	384.51099999999997
enc	enc44	old72	5	3.0	1863	0	390.51099999999997	393.51099999999997	5.0	392.51099999999997
enc	enc45	old64	6	3.0	2420	0	398.51	401.51	4.5	400.01
enc	enc46	old54	9	3.0	1659	0	406.01	409.009	10.5	413.51
ctl	ctl17		8	3.0	915	0	419.50800000000004	422.50800000000004	2.5	419.00800000000004
enc	enc47	old69	6	3.0	1179	0	425.00800000000004	428.00699999999995	2.5	424.50800000000004
enc	enc48	old38	9	3.0	2044	0	430.50699999999995	433.50699999999995	6.0	433.50699999999995
ctl	ctl18		5	3.0	1045	0	439.506	442.506	3.5	440.006
ctl	ctl19		5	3.0	1017	0	446.006	449.006	1.5	444.506
enc	enc49	old20	6	3.0	1591	0	450.505	453.505	2.5	450.005
ctl	ctl20		8	3.0	840	0	456.005	459.005	4.0	457.005
ctl	ctl21		9	3.0	764	0	463.004	466.004	2.0	462.004
enc	enc50	old10	8	3.0	2009	0	468.004	471.00300000000004	3.0	468.004
enc	enc51	old59	9	3.0	2301	0	474.00300000000004	477.00300000000004	3.0	474.00300000000004
ctl	ctl22		8	3.0	737	0	480.00300000000004	483.00199999999995	4.0	481.00300000000004
enc	enc52	old45	8	3.0	1685	0	487.00199999999995	490.00199999999995	0.5	484.50199999999995
enc	enc53	old14	9	3.0	1551	0	490.50199999999995	493.501	8.0	495.50199999999995
ctl	ctl23		9	3.0	1300	0	501.501	504.5	3.0	501.501
