trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
ctl	ctl0		5	1	740	0	4.552	7.551	0.5	2.0519999999999996
enc	enc00		8	3	450	0	8.051	11.050999999999998	0.5	5.551
enc	enc000		9	3	1951	0	11.550999999999998	14.550999999999998	5.5	14.050999999999998
ctl	ctl01		8	3	957	0	20.05	23.05	0.5	17.55
enc	enc01	old53	6	3	2451	0	23.55	26.55	1.0	21.55
enc	enc02	old03	5	1	20	0	27.549	30.549	1.0	25.549
enc	enc03	old16	6	3	2452	0	31.549	34.549	1.5	30.049
enc	enc04	old71	9	3	951	0	36.049	39.048	2.0	35.049
enc	enc05	old63	8	3	1451	0	41.048	44.048	3.0	41.048
enc	enc06	old40	9	3	1452	0	47.048	50.047	0.5	44.548
ctl	ctl02		5	3	452	0	50.547	53.547	4.0	51.547
ctl	ctl03		6	1	1057	0	57.547	60.547	2.5	57.047
enc	enc07	old39	8	1	1481	0	63.04600000000001	66.046	1.5	61.54600000000001
ctl	ctl04		8	1	787	0	67.546	70.546	2.0	66.546
enc	enc08	old45	6	1	2165	0	72.545	75.545	3.5	73.045
enc	enc09	old26	5	1	1400	0	79.045	82.045	0.5	76.545
ctl	ctl05		8	1	737	0	82.544	85.544	2.5	82.044
enc	enc10	old36	6	3	2455	0	88.044	91.044	0.5	85.544
enc	enc11	old08	6	1	1526	0	91.544	94.54299999999999	1.0	89.544
enc	enc12	old18	8	3	955	0	95.54299999999999	98.54299999999999	1.5	94.04299999999999
enc	enc13	old73	5	3	1956	0	100.04299999999999	103.04299999999999	2.5	99.54299999999999
enc	enc14	old24	9	3	2454	0	105.542	108.542	3.0	105.542
enc	enc15	old34	9	3	1955	0	111.542	114.542	1.0	109.542
enc	enc16	old32	5	3	955	0	115.541	118.541	1.5	114.041
enc	enc17	old15	5	3	1956	0	120.041	123.041	1.5	118.541
ctl	ctl06		5	1	938	0	124.541	127.54	1.0	122.541
