trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
ctl	ctl0		5	1.0	765	0	4.516	7.525	0.5	2.016
enc	enc00		8	1.0	964	0	8.027000000000001	11.036	0.5	5.527000000000001
enc	enc000		9	1.0	645	0	11.537	14.546	5.5	14.036999999999999
ctl	ctl01		8	1.0	615	0	20.046	23.055	0.5	17.546
enc	enc01	old65	6	1.0	666	0	23.555999999999997	26.565	1.0	21.555999999999997
enc	enc02	old07	5	1.0	708	0	27.552	30.561	1.0	25.552
enc	enc03	old15	6	1.0	600	0	31.564	34.573	1.5	30.064
enc	enc04	old69	9	1.0	747	0	36.061	39.07	2.0	35.061
enc	enc05	old56	8	1.0	642	0	41.059	44.068000000000005	3.0	41.059
enc	enc06	old45	9	1.0	620	0	47.06	50.068999999999996	0.5	44.56
ctl	ctl02		5	1.0	531	0	50.571000000000005	53.58	4.0	51.571000000000005
ctl	ctl03		6	1.0	564	0	57.575	60.583999999999996	2.5	57.075
enc	enc07	old30	8	1.0	568	0	63.075	66.084	1.5	61.575
ctl	ctl04		8	1.0	500	0	67.571	70.58	2.0	66.571
enc	enc08	old43	6	1.0	788	0	72.57	75.579	3.5	73.07
enc	enc09	old14	5	1.0	820	0	79.072	82.081	0.5	76.572
ctl	ctl05		8	1.0	686	0	82.583	85.59200000000001	2.5	82.083
enc	enc10	old37	6	1.0	663	0	88.083	91.09200000000001	0.5	85.583
enc	enc11	old13	6	1.0	779	0	91.59299999999999	94.602	1.0	89.59299999999999
enc	enc12	old22	8	1.0	949	0	95.588	98.59700000000001	1.5	94.088
enc	enc13	old77	5	1.0	802	0	100.085	103.094	2.5	99.585
enc	enc14	old23	9	1.0	673	0	105.585	108.594	3.0	105.585
enc	enc15	old32	9	1.0	829	0	111.586	114.595	1.0	109.586
enc	enc16	old36	5	1.0	779	0	115.581	118.59	1.5	114.081
enc	enc17	old21	5	1.0	856	0	120.07799999999999	123.087	1.5	118.57799999999999
ctl	ctl06		5	1.0	615	0	124.575	127.584	1.0	122.575
enc	enc18	old05	5	1.0	606	0	128.58700000000002	131.596	2.5	128.08700000000002
enc	enc19	old50	8	1.0	890	0	134.08700000000002	137.096	2.5	133.58700000000002
ctl	ctl07		5	1.0	590	0	139.58700000000002	142.596	0.5	137.08700000000002
enc	enc20	old75	6	1.0	890	0	143.097	146.106	5.5	145.597
enc	enc21	old59	5	1.0	1236	0	151.606	154.615	5.5	154.106
enc	enc22	old74	6	1.0	918	0	160.115	163.124	2.0	159.115
enc	enc23	old12	5	1.0	921	0	165.113	168.122	1.0	163.113
enc	enc24	old03	8	1.0	747	0	169.125	172.13400000000001	3.0	169.125
enc	enc25	old47	5	1.0	887	0	175.12599999999998	178.135	3.5	175.62599999999998
enc	enc26	old64	9	1.0	1030	0	181.62900000000002	184.638	0.5	179.12900000000002
ctl	ctl08		6	1.0	567	0	185.139	188.148	1.5	183.639
ctl	ctl09		9	1.0	753	0	189.636	192.645	9.5	196.136
ctl	ctl10		8	1.0	656	0	202.14	205.149	2.0	201.14
ctl	ctl11		5	1.0	599	0	207.138	210.14700000000002	2.0	206.138
enc	enc27	old41	8	1.0	577	0	212.137	215.146	1.0	210.137
ctl	ctl12		9	1.0	618	0	216.149	219.158	0.5	213.649
enc	enc28	old19	9	1.0	686	0	219.65900000000002	222.668	0.5	217.15900000000002
ctl	ctl13		6	1.0	560	0	223.17	226.179	2.0	222.17
enc	enc29	old28	8	1.0	673	0	228.168	231.17700000000002	4.5	229.668
enc	enc30	old54	6	1.0	971	0	235.674	238.683	3.5	236.174
enc	enc31	old10	9	1.0	840	0	242.176	245.185	8.0	247.176
enc	enc32	old70	6	1.0	722	0	253.176	256.185	9.0	259.176
enc	enc33	old16	9	1.0	746	0	265.178	268.187	0.5	262.678
enc	enc34	old17	6	1.0	960	0	268.689	271.698	2.5	268.189
ctl	ctl14		6	1.0	825	0	274.189	277.198	8.5	279.689
enc	enc35	old66	5	1.0	868	0	285.69	288.699	0.5	283.19
enc	enc36	old04	9	1.0	1031	0	289.2	292.209	5.5	291.7
enc	enc37	old09	8	1.0	1041	0	297.709	300.718	3.0	297.709
enc	enc38	old51	6	1.0	1084	0	303.71	306.719	4.0	304.71
ctl	ctl15		6	1.0	1051	0	310.715	313.724	6.5	314.215
ctl	ctl16		9	1.0	517	0	320.226	323.235	0.5	317.726
enc	enc39	old63	6	1.0	638	0	323.737	326.746	11.5	332.237
enc	enc40	old62	5	1.0	855	0	338.24699999999996	341.256	9.5	344.74699999999996
enc	enc41	old72	6	1.0	993	0	350.751	353.76	1.0	348.751
ctl	ctl17		8	1.0	560	0	354.76300000000003	357.772	5.5	357.26300000000003
enc	enc42	old53	9	1.0	1068	0	363.272	366.281	1.5	361.772
enc	enc43	old26	8	1.0	1071	0	367.76800000000003	370.777	1.0	365.76800000000003
enc	enc44	old34	9	1.0	1031	0	371.764	374.773	2.0	370.764
ctl	ctl18		9	1.0	923	0	376.76199999999994	379.77099999999996	3.5	377.26199999999994
enc	enc45	old24	8	1.0	1053	0	383.265	386.274	1.5	381.765
enc	enc46	old31	9	1.0	470	0	387.76099999999997	390.77	0.5	385.26099999999997
ctl	ctl19		8	1.0	798	0	391.272	394.281	2.5	390.772
ctl	ctl20		5	1.0	590	0	396.772	399.781	0.5	394.272
ctl	ctl21		5	1.0	578	0	400.282	403.291	2.5	399.782
ctl	ctl22		8	1.0	572	0	405.782	408.791	2.0	404.782
ctl	ctl23		9	1.0	680	0	410.78	413.789	11.0	418.78
ctl	ctl24		8	1.0	562	0	424.789	427.798	1.0	422.789
