trial_type	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	onset	fix_onset	fix_duration	duration
enc	enc00		5	3	699	0	10.075	13.074000000000002	4.5	11.575
enc	enc000		9	3	971	0	17.574	20.574	4.5	19.074
ctl	ctl0		9	3	2689	0	25.073	28.073	0.5	22.573
enc	enc01	old61	8	3	1787	0	28.573	31.573	0.5	26.073
ctl	ctl01		6	3	1961	0	32.073	35.071999999999996	4.5	33.573
enc	enc02	old06	5	3	1340	0	39.571999999999996	42.571999999999996	2.0	38.571999999999996
enc	enc03	old57	5	3	1205	0	44.571999999999996	47.571000000000005	3.5	45.071999999999996
ctl	ctl02		5	3	1223	0	51.071000000000005	54.071000000000005	1.5	49.571000000000005
ctl	ctl03		6	3	1411	0	55.571000000000005	58.57	2.5	55.071000000000005
enc	enc04	old66	6	3	1949	0	61.07	64.07	1.0	59.07
enc	enc05	old78	5	3	1745	0	65.07	68.069	3.0	65.07
ctl	ctl04		6	3	1310	0	71.069	74.069	4.0	72.069
enc	enc06	old41	9	3	1613	0	78.069	81.068	0.5	75.569
ctl	ctl05		9	3	860	0	81.568	84.568	2.5	81.068
enc	enc07	old54	6	3	1560	0	87.068	90.068	2.5	86.568
ctl	ctl06		9	3	861	0	92.56700000000001	95.56700000000001	3.5	93.06700000000001
ctl	ctl07		5	3	601	0	99.06700000000001	102.066	1.0	97.06700000000001
enc	enc08	old08	8	3	1326	0	103.066	106.066	2.0	102.066
enc	enc09	old69	9	3	1136	0	108.066	111.066	0.5	105.566
enc	enc10	old07	5	3	1674	0	111.566	114.565	4.5	113.066
enc	enc11	old28	9	3	1272	0	119.065	122.065	7.0	123.065
enc	enc12	old30	5	3	1348	0	129.064	132.064	0.5	126.564
enc	enc13	old43	8	3	1278	0	132.564	135.563	2.0	131.564
enc	enc14	old45	8	3	1753	0	137.563	140.563	1.0	135.563
enc	enc15	old46	9	3	1189	0	141.563	144.563	1.0	139.563
enc	enc16	old48	8	3	1230	0	145.562	148.562	3.5	146.062
enc	enc17	old02	5	3	1466	0	152.062	155.062	1.0	150.062
ctl	ctl08		8	3	852	0	156.062	159.061	2.0	155.062
enc	enc18	old31	8	3	1454	0	161.061	164.06099999999998	0.5	158.561
enc	enc19	old22	8	3	1087	0	164.56099999999998	167.56099999999998	3.5	165.06099999999998
enc	enc20	old19	5	3	1393	0	171.06	174.06	7.0	175.06
ctl	ctl09		8	3	677	0	181.05900000000003	184.05900000000003	2.5	180.55900000000003
enc	enc21	old40	9	3	1109	0	186.55900000000003	189.55900000000003	5.0	188.55900000000003
enc	enc22	old18	9	3	956	0	194.558	197.558	1.0	192.558
enc	enc23	old12	6	3	1337	0	198.558	201.558	10.0	205.558
enc	enc24	old25	8	3	1501	0	211.55700000000002	214.55599999999998	1.5	210.05700000000002
enc	enc25	old67	8	3	1044	0	216.05599999999998	219.05599999999998	0.5	213.55599999999998
enc	enc26	old15	9	3	1076	0	219.55599999999998	222.55599999999998	2.5	219.05599999999998
enc	enc27	old73	5	3	1242	0	225.055	228.055	3.5	225.555
enc	enc28	old32	6	3	827	0	231.555	234.555	1.0	229.555
ctl	ctl10		9	3	1264	0	235.554	238.554	0.5	233.054
ctl	ctl11		6	3	897	0	239.054	242.054	1.5	237.554
ctl	ctl12		6	3	761	0	243.554	246.553	7.0	247.554
ctl	ctl13		5	3	781	0	253.553	256.553	7.0	257.553
enc	enc29	old72	9	3	1131	0	263.552	266.552	2.0	262.552
enc	enc30	old75	8	3	1489	0	268.551	271.551	6.5	272.051
ctl	ctl14		9	3	1097	0	278.051	281.05	3.5	278.551
enc	enc31	old39	6	3	1285	0	284.55	287.55	2.5	284.05
enc	enc32	old05	6	3	1313	0	290.05	293.04900000000004	4.0	291.05
enc	enc33	old09	9	3	1045	0	297.04900000000004	300.04900000000004	3.5	297.54900000000004
enc	enc34	old58	8	3	1241	0	303.548	306.548	1.0	301.548
