	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	14.544	3.0	17.544	6.5	Old54	Enc01
1	24.043	3.0	27.043	2.0	Old07	Enc02
2	29.043	3.0	32.043	1.5	Old16	Enc03
3	33.543	3.0	36.542	1.0	Old72	Enc04
4	37.542	3.0	40.542	8.5	Old53	Enc05
5	49.041	3.0	52.041	2.0	Old46	Enc06
6	54.041	3.0	57.041	2.5	Old38	Enc07
7	59.541	3.0	62.54	1.5	False	CTL01
8	64.04	3.0	67.04	1.5	False	CTL02
9	68.54	3.0	71.54	0.5	Old43	Enc08
10	72.04	3.0	75.039	0.5	False	CTL03
11	75.539	3.0	78.539	2.0	Old23	Enc09
12	80.539	3.0	83.539	1.5	Old36	Enc10
13	85.038	3.0	88.038	2.0	False	CTL04
14	90.038	3.0	93.038	7.5	Old08	Enc11
15	100.537	3.0	103.537	5.0	Old19	Enc12
16	108.537	3.0	111.536	1.5	Old75	Enc13
17	113.036	3.0	116.036	3.0	Old22	Enc14
18	119.036	3.0	122.035	1.0	Old35	Enc15
19	123.035	3.0	126.035	1.5	Old39	Enc16
20	127.535	3.0	130.535	8.5	Old24	Enc17
21	139.034	3.0	142.034	2.0	Old13	Enc18
22	144.034	3.0	147.033	1.0	False	CTL05
23	148.033	3.0	151.033	1.5	False	CTL06
24	152.533	3.0	155.533	6.5	Old41	Enc19
25	162.032	3.0	165.032	1.5	Old70	Enc20
26	166.532	3.0	169.532	6.5	Old64	Enc21
27	176.031	3.0	179.031	3.5	False	CTL07
28	182.53	3.0	185.53	8.0	Old76	Enc22
29	193.53	3.0	196.529	13.0	Old11	Enc23
30	209.528	3.0	212.528	1.0	False	CTL08
31	213.528	3.0	216.528	2.5	Old09	Enc24
32	219.027	3.0	222.027	1.5	Old45	Enc25
33	223.527	3.0	226.527	3.5	Old62	Enc26
34	230.027	3.0	233.026	2.0	Old49	Enc27
35	235.026	3.0	238.026	3.0	Old21	Enc28
36	241.026	3.0	244.025	7.0	Old33	Enc29
37	251.025	3.0	254.025	1.0	Old55	Enc30
38	255.025	3.0	258.024	0.5	False	CTL09
39	258.524	3.0	261.524	1.0	False	CTL10
40	262.524	3.0	265.524	0.5	Old05	Enc31
41	266.024	3.0	269.023	7.0	Old67	Enc32
42	276.023	3.0	279.023	4.0	Old18	Enc33
43	283.022	3.0	286.022	2.0	Old26	Enc34
44	288.022	3.0	291.022	2.5	False	CTL11
45	293.521	3.0	296.521	4.5	Old71	Enc35
46	301.021	3.0	304.02	0.5	Old04	Enc36
47	304.52	3.0	307.52	3.0	False	CTL12
48	310.52	3.0	313.52	2.0	Old01	Enc37
49	315.52	3.0	318.519	0.5	False	CTL13
50	319.019	3.0	322.019	1.0	False	CTL14
51	323.019	3.0	326.019	2.5	False	CTL15
52	328.518	3.0	331.518	6.5	False	CTL16
53	338.018	3.0	341.017	9.5	Old40	Enc38
54	350.517	3.0	353.516	3.0	Old59	Enc39
55	356.516	3.0	359.516	3.0	Old57	Enc40
56	362.516	3.0	365.515	1.0	Old68	Enc41
57	366.515	3.0	369.515	2.0	Old58	Enc42
58	371.515	3.0	374.515	1.0	Old14	Enc43
59	375.515	3.0	378.514	0.5	Old34	Enc44
60	379.014	3.0	382.014	2.5	Old15	Enc45
61	384.514	3.0	387.514	8.5	Old29	Enc46
62	396.013	3.0	399.013	5.5	Old37	Enc47
63	404.5119999999999	3.0	407.5119999999999	2.0	Old06	Enc48
64	409.5119999999999	3.0	412.5119999999999	6.0	Old47	Enc49
65	418.511	3.0	421.511	6.0	Old42	Enc50
66	427.51	3.0	430.51	1.5	Old02	Enc51
67	432.01	3.0	435.01	2.0	False	CTL17
68	437.01	3.0	440.009	1.5	Old48	Enc52
69	441.509	3.0	444.509	4.0	False	CTL18
70	448.509	3.0	451.508	0.5	False	CTL19
71	452.008	3.0	455.008	6.0	False	CTL20
72	461.008	3.0	464.0069999999999	0.5	Old65	Enc53
73	464.5069999999999	3.0	467.5069999999999	2.5	Old52	Enc54
74	470.0069999999999	3.0	473.0069999999999	1.5	Old56	Enc55
75	474.506	3.0	477.506	2.5	Old28	Enc56
76	480.006	3.0	483.006	5.5	False	CTL21
77	488.505	3.0	491.505	4.5	Old60	Enc57
78	496.005	3.0	499.004	2.5	False	CTL22
79	501.504	3.0	504.504	6.5	Old78	Enc58
80	511.003	3.0	514.003	6.5	False	CTL23
81	520.503	3.0	523.502	1.5	False	CTL24
82	525.002	3.0	528.002	4.5	False	CTL25
83	532.502	3.0	535.501	1.5	False	CTL26
84	537.001	3.0	540.001	0.5	Old61	Enc59
85	540.501	3.0	543.501	10.0	False	CTL27
86	554.0	3.0	557.0	4.5	False	CTL28
87	561.499	3.0	564.499	2.0	Old63	Enc60
88	566.499	3.0	569.499	1.5	False	CTL29
89	570.999	3.0	573.998	12.0	Old10	Enc61
90	586.497	3.0	589.497	2.0	Old31	Enc62
91	591.497	3.0	594.497	1.0	Old74	Enc63
92	595.497	3.0	598.496	4.0	False	CTL30
93	602.496	3.0	605.496	0.5	Old69	Enc64
94	605.996	3.0	608.995	4.0	Old77	Enc65
95	612.995	3.0	615.995	3.5	Old66	Enc66
96	619.495	3.0	622.494	1.0	False	CTL31
97	623.494	3.0	626.494	0.5	False	CTL32
98	626.994	3.0	629.994	2.5	Old12	Enc67
99	632.493	3.0	635.493	0.5	False	CTL33
100	635.993	3.0	638.993	9.0	False	CTL34
101	647.992	3.0	650.992	2.0	False	CTL35
102	652.992	3.0	655.992	0.5	Old03	Enc68
103	656.492	3.0	659.4910000000001	2.0	False	CTL36
104	661.4910000000001	3.0	664.4910000000001	4.5	False	CTL37
105	668.9910000000001	3.0	671.99	4.5	False	CTL38
106	676.49	3.0	679.49	3.5	Old30	Enc69
107	682.9889999999999	3.0	685.9889999999999	1.5	Old50	Enc70
108	687.4889999999999	3.0	690.4889999999999	4.5	Old27	Enc71
109	694.988	3.0	697.988	0.5	Old25	Enc72
110	698.488	3.0	701.488	0.5	Old73	Enc73
111	701.988	3.0	704.988	5.0	False	CTL39
112	709.987	3.0	712.987	4.5	Old51	Enc74
113	717.4860000000001	3.0	720.4860000000001	5.5	Old44	Enc75
114	725.9860000000001	3.0	728.9860000000001	1.0	Old20	Enc76
115	729.985	3.0	732.985	0.5	Old32	Enc77
116	733.485	3.0	736.485	13.0	Old17	Enc78
