0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	ctl	ctl0		control	0.091	fixation	3.091	1.5	3.0	1468	0
2	enc	enc00		encoding	4.59	fixation	7.59	0.5	3.0	1977	0
3	enc	enc000		encoding	8.09	fixation	11.09	0.5	3.0	1510	0
4	ctl	ctl01		control	11.59	fixation	14.59	5.5	3.0	2020	0
5	enc	enc01	old59	encoding	20.089000000000002	fixation	23.089000000000002	0.5	3.0	1595	0
6	enc	enc02	old10	encoding	23.589000000000002	fixation	26.589000000000002	1.0	3.0	1558	0
7	enc	enc03	old22	encoding	27.589000000000002	fixation	30.588	1.0	3.0	2178	0
8	enc	enc04	old68	encoding	31.588	fixation	34.588	1.5	3.0	2116	0
9	enc	enc05	old58	encoding	36.088	fixation	39.088	2.0	3.0	1991	0
10	enc	enc06	old47	encoding	41.086999999999996	fixation	44.086999999999996	3.0	3.0	2507	0
11	ctl	ctl02		control	47.086999999999996	fixation	50.086999999999996	0.5	3.0	1383	0
12	ctl	ctl03		control	50.586999999999996	fixation	53.586000000000006	4.0	3.0	982	0
13	enc	enc07	old29	encoding	57.586000000000006	fixation	60.586000000000006	2.5	3.0	1346	0
14	ctl	ctl04		control	63.086000000000006	fixation	66.085	1.5	3.0	1323	0
15	enc	enc08	old42	encoding	67.585	fixation	70.585	2.0	3.0	1476	0
16	enc	enc09	old26	encoding	72.585	fixation	75.585	3.5	3.0	1220	0
17	ctl	ctl05		control	79.084	fixation	82.084	0.5	3.0	931	0
18	enc	enc10	old39	encoding	82.584	fixation	85.584	2.5	3.0	1858	0
19	enc	enc11	old09	encoding	88.084	fixation	91.083	0.5	3.0	1637	0
20	enc	enc12	old18	encoding	91.583	fixation	94.583	1.0	3.0	1771	0
21	enc	enc13	old75	encoding	95.583	fixation	98.583	1.5	3.0	2711	0
22	enc	enc14	old25	encoding	100.083	fixation	103.08200000000001	2.5		0	1
23	enc	enc15	old37	encoding	105.58200000000001	fixation	108.58200000000001	3.0	3.0	1742	0
24	enc	enc16	old33	encoding	111.58200000000001	fixation	114.581	1.0	3.0	2419	0
25	enc	enc17	old14	encoding	115.581	fixation	118.581	1.5	3.0	2882	0
26	ctl	ctl06		control	120.081	fixation	123.081	1.5	3.0	1166	0
27	enc	enc18	old13	encoding	124.581	fixation	127.58	1.0	3.0	1499	0
28	enc	enc19	old44	encoding	128.58	fixation	131.58	2.5	3.0	1594	0
29	ctl	ctl07		control	134.08	fixation	137.08	2.5	3.0	1156	0
30	enc	enc20	old70	encoding	139.579	fixation	142.579	0.5	3.0	1638	0
31	enc	enc21	old62	encoding	143.079	fixation	146.079	5.5	3.0	2090	0
32	enc	enc22	old69	encoding	151.578	fixation	154.578	5.5	3.0	1257	0
33	enc	enc23	old04	encoding	160.078	fixation	163.077	2.0	3.0	1379	0
34	enc	enc24	old08	encoding	165.077	fixation	168.077	1.0	3.0	1550	0
35	enc	enc25	old45	encoding	169.077	fixation	172.077	3.0	3.0	1908	0
36	enc	enc26	old63	encoding	175.076	fixation	178.076	3.5	3.0	2681	0
37	ctl	ctl08		control	181.576	fixation	184.576	0.5		0	1
38	ctl	ctl09		control	185.076	fixation	188.075	1.5	3.0	1003	0
39	ctl	ctl10		control	189.575	fixation	192.575	9.5	3.0	589	0
40	ctl	ctl11		control	202.074	fixation	205.074	2.0	3.0	608	0
41	enc	enc27	old49	encoding	207.074	fixation	210.074	2.0	3.0	835	0
42	ctl	ctl12		control	212.07299999999998	fixation	215.07299999999998	1.0	3.0	974	0
43	enc	enc28	old17	encoding	216.07299999999998	fixation	219.07299999999998	0.5	3.0	1013	0
44	ctl	ctl13		control	219.57299999999998	fixation	222.57299999999998	0.5	3.0	1127	0
45	enc	enc29	old35	encoding	223.072	fixation	226.072	2.0	3.0	1829	0
46	enc	enc30	old53	encoding	228.072	fixation	231.072	4.5	3.0	1693	0
47	enc	enc31	old03	encoding	235.571	fixation	238.571	3.5	3.0	2006	0
48	enc	enc32	old72	encoding	242.071	fixation	245.071	8.0	3.0	1746	0
49	enc	enc33	old20	encoding	253.07	fixation	256.07	9.0	3.0	1615	0
50	enc	enc34	old16	encoding	265.069	fixation	268.069	0.5	3.0	1572	0
51	ctl	ctl14		control	268.569	fixation	271.568	2.5		0	1
52	enc	enc35	old77	encoding	274.068	fixation	277.068	8.5	3.0	2237	0
53	enc	enc36	old07	encoding	285.567	fixation	288.567	0.5	3.0	1522	0
54	enc	enc37	old01	encoding	289.067	fixation	292.067	5.5	3.0	2237	0
55	enc	enc38	old43	encoding	297.566	fixation	300.566	3.0	3.0	1300	0
56	ctl	ctl15		control	303.566	fixation	306.566	4.0	3.0	1003	0
57	ctl	ctl16		control	310.565	fixation	313.565	6.5	3.0	1128	0
58	enc	enc39	old65	encoding	320.064	fixation	323.064	0.5	3.0	1021	0
59	enc	enc40	old56	encoding	323.564	fixation	326.564	11.5	3.0	2188	0
60	enc	enc41	old73	encoding	338.06300000000005	fixation	341.06300000000005	9.5	3.0	1220	0
61	ctl	ctl17		control	350.56199999999995	fixation	353.56199999999995	1.0	3.0	793	0
62	enc	enc42	old61	encoding	354.56199999999995	fixation	357.561	5.5	3.0	755	0
63	enc	enc43	old15	encoding	363.061	fixation	366.061	1.5	3.0	917	0
64	enc	enc44	old38	encoding	367.561	fixation	370.56	1.0	3.0	1573	0
65	ctl	ctl18		control	371.56	fixation	374.564	2.0	3.0	1103	0
66	enc	enc45	old24	encoding	376.577	fixation	379.57599999999996	3.5	3.0	1259	0
67	enc	enc46	old30	encoding	383.07599999999996	fixation	386.07599999999996	1.5	3.0	1388	0
68	ctl	ctl19		control	387.57599999999996	fixation	390.575	0.5	3.0	910	0
69	ctl	ctl20		control	391.075	fixation	394.075	2.5	3.0	910	0
70	ctl	ctl21		control	396.575	fixation	399.575	0.5	3.0	1035	0
71	ctl	ctl22		control	400.075	fixation	403.074	2.5	3.0	760	0
72	ctl	ctl23		control	405.574	fixation	408.574	2.0	3.0	587	0
73	ctl	ctl24		control	410.574	fixation	413.57300000000004	11.0	3.0	713	0
74	enc	enc47	old31	encoding	424.57300000000004	fixation	427.57199999999995	1.0	3.0	954	0
75	enc	enc48	old12	encoding	428.57199999999995	fixation	431.57199999999995	1.5	3.0	1111	0
76	enc	enc49	old50	encoding	433.07199999999995	fixation	436.07199999999995	0.5	3.0	1015	0
77	enc	enc50	old40	encoding	436.57199999999995	fixation	439.57099999999997	0.5	3.0	1430	0
78	enc	enc51	old05	encoding	440.07099999999997	fixation	443.07099999999997	2.0	3.0	1365	0
79	ctl	ctl25		control	445.07099999999997	fixation	448.07099999999997	1.0	3.0	1030	0
80	ctl	ctl26		control	449.07099999999997	fixation	452.07	2.0	3.0	839	0
81	enc	enc52	old48	encoding	454.07	fixation	457.07	4.0	3.0	1083	0
82	enc	enc53	old60	encoding	461.07	fixation	464.069	4.5	3.0	1400	0
83	enc	enc54	old51	encoding	468.569	fixation	471.569	8.5	3.0	1173	0
84	enc	enc55	old57	encoding	480.06800000000004	fixation	483.06800000000004	1.0	3.0	1127	0
85	ctl	ctl27		control	484.06800000000004	fixation	487.06699999999995	6.0	3.0	1155	0
86	enc	enc56	old36	encoding	493.06699999999995	fixation	496.06699999999995	1.5	3.0	1097	0
87	ctl	ctl28		control	497.56699999999995	fixation	500.566	13.0	3.0	895	0
88	enc	enc57	old54	encoding	513.565	fixation	516.565	1.5	3.0	1061	0
89	enc	enc58	old67	encoding	518.065	fixation	521.065	1.5	3.0	1464	0
90	enc	enc59	old64	encoding	522.565	fixation	525.564	7.5	3.0	2250	0
91	ctl	ctl29		control	533.064	fixation	536.063	1.5	3.0	1017	0
92	enc	enc60	old55	encoding	537.563	fixation	540.563	3.5	3.0	1150	0
93	ctl	ctl30		control	544.063	fixation	547.063	1.0	3.0	2247	0
94	enc	enc61	old11	encoding	548.062	fixation	551.062	1.5	3.0	1107	0
95	ctl	ctl31		control	552.562	fixation	555.562	3.5	3.0	687	0
96	enc	enc62	old32	encoding	559.062	fixation	562.061	4.5	3.0	1338	0
97	ctl	ctl32		control	566.561	fixation	569.561	3.0	3.0	669	0
98	enc	enc63	old78	encoding	572.56	fixation	575.56	0.5	3.0	1310	0
99	enc	enc64	old74	encoding	576.06	fixation	579.06	8.0	3.0	984	0
100	ctl	ctl33		control	587.059	fixation	590.059	5.0	3.0	1251	0
101	ctl	ctl34		control	595.059	fixation	598.058	0.5		0	1
102	enc	enc65	old71	encoding	598.558	fixation	601.558	1.0		0	1
103	enc	enc66	old66	encoding	602.558	fixation	605.558	11.5		0	1
