0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	enc	enc00		encoding	0.11	fixation	3.109	7.0	1	994	0
2	enc	enc000		encoding	10.109	fixation	13.107999999999999	4.5	1	1090	0
3	ctl	ctl0		control	17.608	fixation	20.608	4.5	1	1336	0
4	enc	enc01	old58	encoding	25.107	fixation	28.107	0.5	1	1840	0
5	ctl	ctl01		control	28.607	fixation	31.607	0.5	3	1394	0
6	enc	enc02	old06	encoding	32.107	fixation	35.107	4.5	3	394	0
7	enc	enc03	old54	encoding	39.606	fixation	42.606	2.0	3	395	0
8	ctl	ctl02		control	44.606	fixation	47.605	3.5	4	395	0
9	ctl	ctl03		control	51.105	fixation	54.105	1.5	4	1396	0
10	enc	enc04	old68	encoding	55.605	fixation	58.604	2.5	1	1067	0
11	enc	enc05	old77	encoding	61.104	fixation	64.104	1.0	4	1396	0
12	ctl	ctl04		control	65.104	fixation	68.104	3.0	1	959	0
13	enc	enc06	old44	encoding	71.10300000000001	fixation	74.10300000000001	4.0	4	1396	0
14	ctl	ctl05		control	78.10300000000001	fixation	81.102	0.5	1	833	0
15	enc	enc07	old65	encoding	81.602	fixation	84.602	2.5	4	897	0
16	ctl	ctl06		control	87.102	fixation	90.102	2.5	4	397	0
17	ctl	ctl07		control	92.601	fixation	95.601	3.5	1	668	0
18	enc	enc08	old02	encoding	99.101	fixation	102.1	1.0	4	897	0
19	enc	enc09	old66	encoding	103.1	fixation	106.1	2.0	4	1898	0
20	enc	enc10	old01	encoding	108.1	fixation	111.1	0.5	4	1898	0
21	enc	enc11	old30	encoding	111.6	fixation	114.59899999999999	4.5	4	898	0
22	enc	enc12	old35	encoding	119.09899999999999	fixation	122.09899999999999	7.0	4	899	0
23	enc	enc13	old42	encoding	129.09799999999998	fixation	132.09799999999998	0.5	1	858	0
24	enc	enc14	old48	encoding	132.59799999999998	fixation	135.597	2.0	1	1034	0
25	enc	enc15	old51	encoding	137.597	fixation	140.597	1.0	1	918	0
26	enc	enc16	old40	encoding	141.597	fixation	144.597	1.0	4	900	0
27	enc	enc17	old03	encoding	145.597	fixation	148.596	3.5	1	975	0
28	ctl	ctl08		control	152.096	fixation	155.096	1.0	4	401	0
29	enc	enc18	old34	encoding	156.096	fixation	159.095	2.0	4	1400	0
30	enc	enc19	old24	encoding	161.095	fixation	164.095	0.5	1	1218	0
31	enc	enc20	old20	encoding	164.595	fixation	167.595	3.5	4	401	0
32	ctl	ctl09		control	171.09400000000002	fixation	174.09400000000002	7.0	1	857	0
33	enc	enc21	old41	encoding	181.093	fixation	184.093	2.5	1	1062	0
34	enc	enc22	old19	encoding	186.593	fixation	189.592	5.0	4	902	0
35	enc	enc23	old10	encoding	194.592	fixation	197.592	1.0	4	403	0
36	enc	enc24	old25	encoding	198.592	fixation	201.59099999999998	10.0	1	1133	0
37	enc	enc25	old78	encoding	211.59	fixation	214.59	1.5	4	904	0
38	enc	enc26	old18	encoding	216.09	fixation	219.09	0.5	1	1028	0
39	enc	enc27	old75	encoding	219.59	fixation	222.59	2.5	4	404	0
40	enc	enc28	old28	encoding	225.08900000000003	fixation	228.08900000000003	3.5	1	903	0
41	ctl	ctl10		control	231.58900000000003	fixation	234.588	1.0	1	747	0
42	ctl	ctl11		control	235.588	fixation	238.588	0.5	1	761	0
43	ctl	ctl12		control	239.088	fixation	242.088	1.5	1	719	0
44	ctl	ctl13		control	243.588	fixation	246.58700000000002	7.0	1	647	0
45	enc	enc29	old72	encoding	253.58700000000002	fixation	256.586	7.0	4	1405	0
46	enc	enc30	old73	encoding	263.586	fixation	266.586	2.0	1	824	0
47	ctl	ctl14		control	268.585	fixation	271.585	6.5	1	758	0
48	enc	enc31	old32	encoding	278.084	fixation	281.084	3.5	1	628	0
49	enc	enc32	old11	encoding	284.584	fixation	287.584	2.5	4	407	0
50	enc	enc33	old12	encoding	290.08299999999997	fixation	293.08299999999997	4.0	1	734	0
51	enc	enc34	old53	encoding	297.08299999999997	fixation	300.082	3.5	4	408	0
52	ctl	ctl15		control	303.582	fixation	306.582	1.0	1	747	0
53	enc	enc35	old07	encoding	307.582	fixation	310.58099999999996	6.5	1	1310	0
54	ctl	ctl16		control	317.08099999999996	fixation	320.08099999999996	7.5	4	408	0
55	ctl	ctl17		control	327.58	fixation	330.58	2.5	1	1145	0
56	enc	enc36	old57	encoding	333.079	fixation	336.079	1.5	1	1564	0
57	enc	enc37	old16	encoding	337.579	fixation	340.579	1.0	1	854	0
58	enc	enc38	old47	encoding	341.579	fixation	344.57800000000003	3.0	4	910	0
59	ctl	ctl18		control	347.57800000000003	fixation	350.57800000000003	2.5	1	602	0
60	enc	enc39	old26	encoding	353.07800000000003	fixation	356.077	1.0	1	1139	0
61	enc	enc40	old22	encoding	357.077	fixation	360.077	9.0	4	411	0
62	enc	enc41	old71	encoding	369.07599999999996	fixation	372.07599999999996	1.5	4	912	0
63	enc	enc42	old29	encoding	373.57599999999996	fixation	376.57599999999996	8.5	1	1223	0
64	enc	enc43	old33	encoding	385.075	fixation	388.074	8.0	1	1103	0
65	ctl	ctl19		control	396.074	fixation	399.07300000000004	1.5	1	834	0
66	enc	enc44	old50	encoding	400.57300000000004	fixation	403.57300000000004	5.0	1	1449	0
67	ctl	ctl20		control	408.57300000000004	fixation	411.57199999999995	1.0	1	707	0
68	ctl	ctl21		control	412.57199999999995	fixation	415.57199999999995	3.0	1	849	0
69	enc	enc45	old62	encoding	418.57199999999995	fixation	421.57099999999997	5.0	1	1270	0
70	ctl	ctl22		control	426.57099999999997	fixation	429.57099999999997	0.5	1	754	0
71	enc	enc46	old63	encoding	430.07099999999997	fixation	433.07	1.5	1	1045	0
72	enc	enc47	old45	encoding	434.57	fixation	437.57	0.5	4	415	0
73	enc	enc48	old27	encoding	438.07	fixation	441.07	2.0	1	1073	0
74	enc	enc49	old23	encoding	443.069	fixation	446.069	1.5	1	1327	0
75	enc	enc50	old08	encoding	447.569	fixation	450.569	1.0	1	812	0
76	enc	enc51	old60	encoding	451.569	fixation	454.56800000000004	2.5	4	915	0
77	enc	enc52	old76	encoding	457.06800000000004	fixation	460.06800000000004	5.5	4	416	0
78	ctl	ctl23		control	465.56699999999995	fixation	468.56699999999995	2.5	1	819	0
79	enc	enc53	old21	encoding	471.06699999999995	fixation	474.06699999999995	1.5	1	1205	0
80	ctl	ctl24		control	475.56699999999995	fixation	478.566	0.5	1	656	0
81	enc	enc54	old67	encoding	479.066	fixation	482.066	3.0	1	754	0
82	enc	enc55	old36	encoding	485.066	fixation	488.065	3.5	1	711	0
83	enc	enc56	old38	encoding	491.565	fixation	494.565	7.5	4	917	0
84	enc	enc57	old49	encoding	502.064	fixation	505.064	2.5	4	418	0
85	ctl	ctl25		control	507.564	fixation	510.56300000000005	0.5	1	763	0
86	enc	enc58	old14	encoding	511.06300000000005	fixation	514.063	1.0	1	1054	0
87	enc	enc59	old43	encoding	515.063	fixation	518.063	4.0	1	2348	0
88	enc	enc60	old74	encoding	522.062	fixation	525.062	11.5	4	420	0
89	ctl	ctl26		control	536.561	fixation	539.561	0.5	1	563	0
90	ctl	ctl27		control	540.061	fixation	543.06	4.0	1	588	0
91	ctl	ctl28		control	547.06	fixation	550.06	0.5	4	421	0
92	enc	enc61	old39	encoding	550.56	fixation	553.559	2.5	1	886	0
93	enc	enc62	old64	encoding	556.059	fixation	559.059	3.0	4	1421	0
94	ctl	ctl29		control	562.059	fixation	565.058	1.0	4	421	0
95	enc	enc63	old04	encoding	566.058	fixation	569.058	2.0	1	965	0
96	enc	enc64	old13	encoding	571.058	fixation	574.058	0.5	1	1114	0
97	ctl	ctl30		control	574.558	fixation	577.557	7.0	4	421	0
98	enc	enc65	old59	encoding	584.557	fixation	587.556	0.5	4	422	0
99	enc	enc66	old52	encoding	588.056	fixation	591.056	0.5	1	1054	0
100	ctl	ctl31		control	591.556	fixation	594.556	0.5	1	691	0
101	ctl	ctl32		control	595.056	fixation	598.055	1.5	1	618	0
102	enc	enc67	old61	encoding	599.555	fixation	602.555	3.0	4	423	0
103	enc	enc68	old37	encoding	605.555	fixation	608.554	1.5	1	1032	0
104	ctl	ctl33		control	610.054	fixation	613.054	4.5	1	681	0
105	ctl	ctl34		control	617.554	fixation	620.553	0.5	1	651	0
106	enc	enc69	old09	encoding	621.053	fixation	624.053	8.0	1	1042	0
107	enc	enc70	old56	encoding	632.052	fixation	635.052	1.0	4	425	0
108	ctl	ctl35		control	636.052	fixation	639.052	4.5	1	716	0
109	ctl	ctl36		control	643.5509999999999	fixation	646.5509999999999	2.0	1	704	0
110	enc	enc71	old70	encoding	648.5509999999999	fixation	651.5509999999999	1.0	1	1094	0
111	enc	enc72	old05	encoding	652.55	fixation	655.55	2.0	1	885	0
112	ctl	ctl37		control	657.55	fixation	660.55	2.0	1	621	0
113	ctl	ctl38		control	662.55	fixation	665.549	10.0	1	603	0
114	enc	enc73	old69	encoding	675.548	fixation	678.548	3.5	1	649	0
115	enc	enc74	old17	encoding	682.048	fixation	685.048	9.0	4	427	0
116	ctl	ctl39		control	694.047	fixation	697.046	0.5	1	727	0
117	enc	enc75	old46	encoding	697.546	fixation	700.546	7.0	1	1130	0
118	enc	enc76	old55	encoding	707.545	fixation	710.545	12.5	1	700	0
119	enc	enc77	old31	encoding	723.044	fixation	726.044	2.5	1	1070	0
120	enc	enc78	old15	encoding	728.544	fixation	731.543	18.5	1	667	0
