0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	ctl	ctl0		control	0.021	fixation	3.03	2.0	1	1043	0
2	enc	enc00		encoding	5.019	fixation	8.027999999999999	3.0	1	1165	0
3	enc	enc000		encoding	11.02	fixation	14.029000000000002	2.0	1	1100	0
4	ctl	ctl01		control	16.019000000000002	fixation	19.028	1.0	1	973	0
5	enc	enc01	old61	encoding	20.031	fixation	23.04	8.0	1	1097	0
6	enc	enc02	old10	encoding	31.03	fixation	34.039	7.5	1	626	0
7	enc	enc03	old62	encoding	41.528	fixation	44.537	0.5	1	1135	0
8	enc	enc04	old40	encoding	45.038999999999994	fixation	48.048	6.0	1	1224	0
9	enc	enc05	old43	encoding	54.049	fixation	57.058	2.0	1	1078	0
10	enc	enc06	old71	encoding	59.047	fixation	62.056000000000004	2.0	1	1032	0
11	ctl	ctl02		control	64.046	fixation	67.055	4.0	1	1313	0
12	ctl	ctl03		control	71.05	fixation	74.059	2.5	1	1053	0
13	ctl	ctl04		control	76.55	fixation	79.559	1.5	1	561	0
14	ctl	ctl05		control	81.046	fixation	84.055	5.0	1	632	0
15	enc	enc07	old53	encoding	89.054	fixation	92.06299999999999	1.0	1	832	0
16	enc	enc08	old12	encoding	93.066	fixation	96.075	3.0	1	1036	0
17	ctl	ctl06		control	99.06700000000001	fixation	102.07600000000001	3.0	1	683	0
18	enc	enc09	old44	encoding	105.068	fixation	108.07700000000001	2.5	1	1082	0
19	enc	enc10	old13	encoding	110.568	fixation	113.57700000000001	6.5	1	958	0
20	enc	enc11	old31	encoding	120.08	fixation	123.089	2.5	1	1197	0
21	enc	enc12	old27	encoding	125.579	fixation	128.588	2.0	1	1338	0
22	enc	enc13	old68	encoding	130.578	fixation	133.58700000000002	4.5	1	947	0
23	enc	enc14	old70	encoding	138.083	fixation	141.092	4.5	1	762	0
24	enc	enc15	old66	encoding	145.589	fixation	148.59799999999998	2.5	1	1480	0
25	enc	enc16	old75	encoding	151.089	fixation	154.09799999999998	1.0	1	1196	0
26	enc	enc17	old03	encoding	155.101	fixation	158.11	1.5	1	1024	0
27	ctl	ctl07		control	159.59799999999998	fixation	162.607	4.0	1	798	0
28	ctl	ctl08		control	166.602	fixation	169.611	3.0	1	594	0
29	enc	enc18	old28	encoding	172.60299999999998	fixation	175.612	1.0	1	953	0
30	enc	enc19	old18	encoding	176.59799999999998	fixation	179.607	1.0	1	1374	0
31	enc	enc20	old17	encoding	180.59400000000002	fixation	183.60299999999998	0.5	1	986	0
32	enc	enc21	old76	encoding	184.104	fixation	187.113	3.5	1	1116	0
33	enc	enc22	old26	encoding	190.607	fixation	193.61599999999999	4.5	1	981	0
34	ctl	ctl09		control	198.113	fixation	201.122	9.5	1	1058	0
35	enc	enc23	old02	encoding	210.61700000000002	fixation	213.62599999999998	3.5	1	786	0
36	ctl	ctl10		control	217.12	fixation	220.12900000000002	4.0	1	675	0
37	enc	enc24	old21	encoding	224.12400000000002	fixation	227.13299999999998	4.0	1	615	0
38	enc	enc25	old49	encoding	231.128	fixation	234.137	1.0	1	1187	0
39	enc	enc26	old22	encoding	235.123	fixation	238.132	6.0	1	744	0
40	enc	enc27	old51	encoding	244.13400000000001	fixation	247.143	6.5	1	892	0
41	enc	enc28	old34	encoding	253.645	fixation	256.654	2.0	1	733	0
42	enc	enc29	old52	encoding	258.644	fixation	261.653	1.5	1	1118	0
43	enc	enc30	old50	encoding	263.14	fixation	266.149	2.5	1	966	0
44	enc	enc31	old32	encoding	268.64	fixation	271.649	4.5	1	1098	0
45	enc	enc32	old01	encoding	276.14599999999996	fixation	279.155	0.5	1	711	0
46	ctl	ctl11		control	279.656	fixation	282.665	1.0	1	705	0
47	enc	enc33	old09	encoding	283.652	fixation	286.661	1.5	1	637	0
48	enc	enc34	old63	encoding	288.14799999999997	fixation	291.157	2.0	1	1213	0
49	ctl	ctl12		control	293.147	fixation	296.156	4.0	1	694	0
50	enc	enc35	old04	encoding	300.151	fixation	303.16	2.0	1	986	0
51	enc	enc36	old57	encoding	305.149	fixation	308.158	2.5	1	1196	0
52	enc	enc37	old23	encoding	310.649	fixation	313.658	2.0	1	2112	0
53	enc	enc38	old73	encoding	315.647	fixation	318.656	14.5	1	777	0
54	enc	enc39	old19	encoding	333.15	fixation	336.159	4.0	1	810	0
55	ctl	ctl13		control	340.154	fixation	343.163	1.5	1	734	0
56	enc	enc40	old15	encoding	344.651	fixation	347.66	1.0	1	509	0
57	ctl	ctl14		control	348.663	fixation	351.67199999999997	3.0	1	745	0
58	ctl	ctl15		control	354.664	fixation	357.673	5.5	1	583	0
59	ctl	ctl16		control	363.173	fixation	366.18199999999996	2.0	1	770	0
60	enc	enc41	old46	encoding	368.171	fixation	371.18	2.5	1	1252	0
61	enc	enc42	old29	encoding	373.671	fixation	376.68	3.0	1	840	0
62	enc	enc43	old39	encoding	379.67199999999997	fixation	382.681	3.0	1	503	0
63	enc	enc44	old78	encoding	385.673	fixation	388.68199999999996	2.0	1	974	0
64	enc	enc45	old65	encoding	390.671	fixation	393.68	5.0	1	824	0
65	enc	enc46	old58	encoding	398.67900000000003	fixation	401.68800000000005	4.5	1	887	0
66	ctl	ctl17		control	406.185	fixation	409.194	10.5	1	693	0
67	enc	enc47	old67	encoding	419.69199999999995	fixation	422.70099999999996	2.5	1	474	0
68	enc	enc48	old35	encoding	425.191	fixation	428.2	2.5	1	895	0
69	ctl	ctl18		control	430.691	fixation	433.7	6.0	1	979	0
70	ctl	ctl19		control	439.70099999999996	fixation	442.71	3.5	1	696	0
71	enc	enc49	old25	encoding	446.204	fixation	449.213	1.5	1	529	0
72	ctl	ctl20		control	450.70099999999996	fixation	453.71	2.5	1	904	0
73	ctl	ctl21		control	456.20099999999996	fixation	459.21	4.0	1	732	0
74	enc	enc50	old11	encoding	463.205	fixation	466.214	2.0	1	936	0
75	enc	enc51	old55	encoding	468.20300000000003	fixation	471.212	3.0	1	618	0
76	ctl	ctl22		control	474.204	fixation	477.213	3.0	1	592	0
77	enc	enc52	old41	encoding	480.20599999999996	fixation	483.215	4.0	1	918	0
78	enc	enc53	old16	encoding	487.21	fixation	490.219	0.5	1	850	0
79	ctl	ctl23		control	490.72	fixation	493.72900000000004	8.0	1	516	0
80	ctl	ctl24		control	501.72	fixation	504.72900000000004	3.0	1	692	0
81	enc	enc54	old45	encoding	507.721	fixation	510.73	0.5	1	627	0
82	enc	enc55	old37	encoding	511.23199999999997	fixation	514.241	1.5	1	860	0
83	enc	enc56	old30	encoding	515.729	fixation	518.738	4.0	1	554	0
84	ctl	ctl25		control	522.7330000000001	fixation	525.742	5.0	1	646	0
85	enc	enc57	old72	encoding	530.74	fixation	533.749	7.5	1	487	0
86	ctl	ctl26		control	541.238	fixation	544.247	1.0	1	589	0
87	ctl	ctl27		control	545.2330000000001	fixation	548.242	1.5	1	554	0
88	enc	enc58	old20	encoding	549.73	fixation	552.739	0.5	1	1177	0
89	enc	enc59	old69	encoding	553.241	fixation	556.25	1.5	1	698	0
90	enc	enc60	old47	encoding	557.737	fixation	560.746	2.0	1	1369	0
91	ctl	ctl28		control	562.736	fixation	565.745	1.0	1	666	0
92	ctl	ctl29		control	566.748	fixation	569.757	5.0	1	502	0
93	ctl	ctl30		control	574.755	fixation	577.764	2.0	1	959	0
94	ctl	ctl31		control	579.753	fixation	582.762	5.5	1	425	0
95	enc	enc61	old33	encoding	588.262	fixation	591.271	0.5	1	476	0
96	ctl	ctl32		control	591.7719999999999	fixation	594.781	8.0	1	758	0
97	enc	enc62	old56	encoding	602.7719999999999	fixation	605.781	1.0	1	485	0
98	ctl	ctl33		control	606.784	fixation	609.793	0.5	1	761	0
99	enc	enc63	old05	encoding	610.294	fixation	613.303	3.5	1	795	0
100	enc	enc64	old06	encoding	616.797	fixation	619.806	1.5	1	1004	0
