0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	ctl	ctl0		control	0.08800000000000001	fixation	3.088	2.0	3.0	1675	0
2	enc	enc00		encoding	5.088	fixation	8.088	3.0	3.0	868	0
3	enc	enc000		encoding	11.087	fixation	14.087	2.0	3.0	900	0
4	ctl	ctl01		control	16.087	fixation	19.086	1.0	3.0	1137	0
5	enc	enc01	old57	encoding	20.086	fixation	23.086	8.0	3.0	2149	0
6	enc	enc02	old11	encoding	31.085	fixation	34.085	7.5	3.0	1121	0
7	enc	enc03	old60	encoding	41.583999999999996	fixation	44.583999999999996	0.5	3.0	1586	0
8	enc	enc04	old42	encoding	45.083999999999996	fixation	48.083999999999996	6.0	3.0	1104	0
9	enc	enc05	old51	encoding	54.083	fixation	57.083	2.0	3.0	1555	0
10	enc	enc06	old70	encoding	59.083	fixation	62.082	2.0	3.0	1504	0
11	ctl	ctl02		control	64.082	fixation	67.082	4.0	3.0	1139	0
12	ctl	ctl03		control	71.081	fixation	74.081	2.5	3.0	1140	0
13	ctl	ctl04		control	76.581	fixation	79.581	1.5	3.0	1216	0
14	ctl	ctl05		control	81.08	fixation	84.08	5.0	3.0	1192	0
15	enc	enc07	old64	encoding	89.08	fixation	92.079	1.0	3.0	1190	0
16	enc	enc08	old08	encoding	93.079	fixation	96.079	3.0	3.0	2278	0
17	ctl	ctl06		control	99.079	fixation	102.07799999999999	3.0	3.0	1018	0
18	enc	enc09	old46	encoding	105.07799999999999	fixation	108.07799999999999	2.5	3.0	1229	0
19	enc	enc10	old03	encoding	110.57799999999999	fixation	113.57700000000001	6.5	3.0	1604	0
20	enc	enc11	old36	encoding	120.07700000000001	fixation	123.07600000000001	2.5	3.0	1237	0
21	enc	enc12	old32	encoding	125.57600000000001	fixation	128.576	2.0	3.0	1409	0
22	enc	enc13	old71	encoding	130.576	fixation	133.575	4.5	3.0	1237	0
23	enc	enc14	old67	encoding	138.075	fixation	141.075	4.5	3.0	998	0
24	enc	enc15	old69	encoding	145.57399999999998	fixation	148.57399999999998	2.5	3.0	887	0
25	enc	enc16	old73	encoding	151.07399999999998	fixation	154.07299999999998	1.0	3.0	1548	0
26	enc	enc17	old01	encoding	155.07299999999998	fixation	158.07299999999998	1.5	3.0	1476	0
27	ctl	ctl07		control	159.57299999999998	fixation	162.57299999999998	4.0	3.0	1323	0
28	ctl	ctl08		control	166.572	fixation	169.572	3.0	3.0	752	0
29	enc	enc18	old33	encoding	172.572	fixation	175.571	1.0	3.0	1311	0
