0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	ctl	ctl0		control	0.07	fixation	3.069	1.5		0	1
2	enc	enc00		encoding	4.569	fixation	7.569	0.5		0	1
3	enc	enc000		encoding	8.068999999999999	fixation	11.069	0.5		0	1
4	ctl	ctl01		control	11.569	fixation	14.568	5.5		0	1
5	enc	enc01	old58	encoding	20.067999999999998	fixation	23.068	0.5		0	1
6	enc	enc02	old09	encoding	23.568	fixation	26.566999999999997	1.0		0	1
7	enc	enc03	old24	encoding	27.566999999999997	fixation	30.566999999999997	1.0		0	1
8	enc	enc04	old72	encoding	31.566999999999997	fixation	34.567	1.5		0	1
9	enc	enc05	old54	encoding	36.066	fixation	39.066	2.0		0	1
10	enc	enc06	old40	encoding	41.066	fixation	44.066	3.0		0	1
11	ctl	ctl02		control	47.065	fixation	50.065	0.5		0	1
12	ctl	ctl03		control	50.565	fixation	53.565	4.0		0	1
13	enc	enc07	old34	encoding	57.56399999999999	fixation	60.56399999999999	2.5		0	1
14	ctl	ctl04		control	63.06399999999999	fixation	66.064	1.5		0	1
15	enc	enc08	old48	encoding	67.563	fixation	70.563	2.0		0	1
16	enc	enc09	old26	encoding	72.563	fixation	75.563	3.5		0	1
17	ctl	ctl05		control	79.062	fixation	82.06200000000001	0.5		0	1
18	enc	enc10	old39	encoding	82.56200000000001	fixation	85.56200000000001	2.5		0	1
19	enc	enc11	old04	encoding	88.06200000000001	fixation	91.061	0.5		0	1
20	enc	enc12	old14	encoding	91.561	fixation	94.561	1.0		0	1
21	enc	enc13	old76	encoding	95.561	fixation	98.561	1.5		0	1
22	enc	enc14	old25	encoding	100.06	fixation	103.06	2.5		0	1
23	enc	enc15	old27	encoding	105.56	fixation	108.56	3.0		0	1
24	enc	enc16	old32	encoding	111.559	fixation	114.559	1.0		0	1
25	enc	enc17	old19	encoding	115.559	fixation	118.559	1.5		0	1
26	ctl	ctl06		control	120.059	fixation	123.05799999999999	1.5		0	1
27	enc	enc18	old03	encoding	124.55799999999999	fixation	127.55799999999999	1.0		0	1
28	enc	enc19	old52	encoding	128.558	fixation	131.55700000000002	2.5		0	1
29	ctl	ctl07		control	134.05700000000002	fixation	137.05700000000002	2.5		0	1
30	enc	enc20	old67	encoding	139.55700000000002	fixation	142.556	0.5		0	1
31	enc	enc21	old57	encoding	143.056	fixation	146.056	5.5		0	1
32	enc	enc22	old75	encoding	151.556	fixation	154.555	5.5		0	1
33	enc	enc23	old08	encoding	160.055	fixation	163.055	2.0		0	1
34	enc	enc24	old05	encoding	165.054	fixation	168.054	1.0		0	1
35	enc	enc25	old51	encoding	169.054	fixation	172.054	3.0		0	1
36	enc	enc26	old59	encoding	175.053	fixation	178.053	3.5		0	1
37	ctl	ctl08		control	181.553	fixation	184.553	0.5		0	1
38	ctl	ctl09		control	185.05200000000002	fixation	188.05200000000002	1.5		0	1
39	ctl	ctl10		control	189.55200000000002	fixation	192.55200000000002	9.5		0	1
40	ctl	ctl11		control	202.051	fixation	205.051	2.0		0	1
41	enc	enc27	old44	encoding	207.05	fixation	210.05	2.0		0	1
42	ctl	ctl12		control	212.05	fixation	215.05	1.0		0	1
