0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	ctl	ctl0		control	0.02	fixation	3.029	2.0		0	1
2	enc	enc00		encoding	5.018	fixation	8.027000000000001	3.0	1.0	2422	0
3	enc	enc000		encoding	11.02	fixation	14.029000000000002	2.0	1.0	2836	0
4	ctl	ctl01		control	16.018	fixation	19.027	1.0		0	1
5	enc	enc01	old59	encoding	20.03	fixation	23.039	8.0		0	1
6	enc	enc02	old13	encoding	31.029	fixation	34.038000000000004	7.5	1.0	1555	0
7	enc	enc03	old54	encoding	41.528	fixation	44.537	0.5	1.0	1647	0
8	enc	enc04	old46	encoding	45.038000000000004	fixation	48.047	6.0	1.0	2641	0
9	enc	enc05	old52	encoding	54.048	fixation	57.056999999999995	2.0	1.0	1815	0
10	enc	enc06	old78	encoding	59.047	fixation	62.056000000000004	2.0	1.0	1832	0
11	ctl	ctl02		control	64.045	fixation	67.054	4.0		0	1
12	ctl	ctl03		control	71.04899999999999	fixation	74.058	2.5		0	1
13	ctl	ctl04		control	76.54899999999999	fixation	79.558	1.5		0	1
14	ctl	ctl05		control	81.046	fixation	84.055	5.0		0	1
15	enc	enc07	old62	encoding	89.053	fixation	92.06200000000001	1.0	1.0	2305	0
16	enc	enc08	old02	encoding	93.065	fixation	96.074	3.0	1.0	2269	0
17	ctl	ctl06		control	99.066	fixation	102.075	3.0		0	1
18	enc	enc09	old42	encoding	105.06700000000001	fixation	108.07600000000001	2.5	1.0	1875	0
19	enc	enc10	old10	encoding	110.56700000000001	fixation	113.57600000000001	6.5	1.0	1735	0
20	enc	enc11	old36	encoding	120.079	fixation	123.088	2.5	1.0	1478	0
21	enc	enc12	old28	encoding	125.579	fixation	128.588	2.0	1.0	1770	0
22	enc	enc13	old75	encoding	130.577	fixation	133.586	4.5	1.0	2044	0
23	enc	enc14	old73	encoding	138.083	fixation	141.092	4.5	1.0	1698	0
24	enc	enc15	old67	encoding	145.588	fixation	148.597	2.5	1.0	1569	0
25	enc	enc16	old68	encoding	151.088	fixation	154.097	1.0	1.0	1868	0
26	enc	enc17	old08	encoding	155.083	fixation	158.092	1.5	1.0	1449	0
27	ctl	ctl07		control	159.58	fixation	162.589	4.0		0	1
28	ctl	ctl08		control	166.585	fixation	169.59400000000002	3.0		0	1
29	enc	enc18	old35	encoding	172.58599999999998	fixation	175.595	1.0	1.0	1690	0
30	enc	enc19	old16	encoding	176.59799999999998	fixation	179.607	1.0	1.0	1974	0
31	enc	enc20	old23	encoding	180.61	fixation	183.61900000000003	0.5	1.0	2058	0
32	enc	enc21	old72	encoding	184.12	fixation	187.12900000000002	3.5	1.0	1484	0
33	enc	enc22	old15	encoding	190.623	fixation	193.632	4.5	1.0	1701	0
34	ctl	ctl09		control	198.12900000000002	fixation	201.138	9.5		0	1
35	enc	enc23	old09	encoding	210.63299999999998	fixation	213.642	3.5	1.0	1170	0
36	ctl	ctl10		control	217.136	fixation	220.145	4.0		0	1
37	enc	enc24	old20	encoding	224.14	fixation	227.149	4.0	1.0	1687	0
38	enc	enc25	old40	encoding	231.144	fixation	234.153	1.0	1.0	1546	0
39	enc	enc26	old22	encoding	235.139	fixation	238.148	6.0	1.0	1143	0
40	enc	enc27	old49	encoding	244.15	fixation	247.15900000000002	6.5	1.0	1932	0
41	enc	enc28	old33	encoding	253.66099999999997	fixation	256.67	2.0	1.0	2053	0
42	enc	enc29	old45	encoding	258.66	fixation	261.66900000000004	1.5	1.0	2694	0
43	enc	enc30	old47	encoding	263.156	fixation	266.165	2.5	1.0	2814	0
44	enc	enc31	old31	encoding	268.656	fixation	271.665	4.5	1.0	2162	0
45	enc	enc32	old11	encoding	276.16200000000003	fixation	279.171	0.5	1.0	1423	0
