0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	enc	enc00		encoding	0.013000000000000001	fixation	3.022	7.0	1.0	763	0
2	enc	enc000		encoding	10.01	fixation	13.019	4.5		0	1
3	ctl	ctl0		control	17.516	fixation	20.525	4.5	1.0	1436	0
4	enc	enc01	old55	encoding	25.021	fixation	28.03	0.5	1.0	1106	0
5	ctl	ctl01		control	28.531999999999996	fixation	31.541	0.5	1.0	1211	0
6	enc	enc02	old09	encoding	32.042	fixation	35.051	4.5	1.0	1165	0
7	enc	enc03	old65	encoding	39.548	fixation	42.556999999999995	2.0	1.0	867	0
8	ctl	ctl02		control	44.547	fixation	47.556000000000004	3.5	1.0	1052	0
9	ctl	ctl03		control	51.049	fixation	54.058	1.5	1.0	990	0
10	enc	enc04	old71	encoding	55.54600000000001	fixation	58.555	2.5	1.0	1277	0
11	enc	enc05	old68	encoding	61.04600000000001	fixation	64.055	1.0	1.0	945	0
12	ctl	ctl04		control	65.058	fixation	68.067	3.0	1.0	901	0
13	enc	enc06	old43	encoding	71.059	fixation	74.068	4.0	1.0	1019	0
14	ctl	ctl05		control	78.063	fixation	81.072	0.5	1.0	1327	0
15	enc	enc07	old53	encoding	81.574	fixation	84.583	2.5	1.0	1096	0
16	ctl	ctl06		control	87.074	fixation	90.083	2.5	1.0	812	0
17	ctl	ctl07		control	92.574	fixation	95.583	3.5	1.0	640	0
18	enc	enc08	old12	encoding	99.07600000000001	fixation	102.085	1.0	1.0	474	0
19	enc	enc09	old74	encoding	103.072	fixation	106.081	2.0	1.0	1046	0
20	enc	enc10	old05	encoding	108.07	fixation	111.079	0.5	1.0	1064	0
21	enc	enc11	old27	encoding	111.58	fixation	114.589	4.5	1.0	1162	0
22	enc	enc12	old32	encoding	119.086	fixation	122.095	7.0	1.0	1015	0
23	enc	enc13	old49	encoding	129.083	fixation	132.092	0.5	1.0	1354	0
24	enc	enc14	old44	encoding	132.593	fixation	135.602	2.0	1.0	1588	0
25	enc	enc15	old50	encoding	137.592	fixation	140.601	1.0	1.0	1781	0
26	enc	enc16	old46	encoding	141.60399999999998	fixation	144.613	1.0	1.0	1625	0
27	enc	enc17	old10	encoding	145.616	fixation	148.625	3.5	1.0	1405	0
28	ctl	ctl08		control	152.118	fixation	155.127	1.0	1.0	1783	0
29	enc	enc18	old35	encoding	156.114	fixation	159.123	2.0	1.0	1779	0
30	enc	enc19	old15	encoding	161.112	fixation	164.12099999999998	0.5	1.0	2076	0
31	enc	enc20	old24	encoding	164.622	fixation	167.63099999999997	3.5	1.0	1134	0
32	ctl	ctl09		control	171.125	fixation	174.13400000000001	7.0	1.0	991	0
33	enc	enc21	old42	encoding	181.122	fixation	184.13099999999997	2.5		0	1
34	enc	enc22	old20	encoding	186.622	fixation	189.63099999999997	5.0		0	1
35	enc	enc23	old02	encoding	194.62900000000002	fixation	197.638	1.0	1.0	775	0
36	enc	enc24	old23	encoding	198.641	fixation	201.65	10.0		0	1
37	enc	enc25	old76	encoding	211.646	fixation	214.655	1.5	1.0	773	0
38	enc	enc26	old16	encoding	216.143	fixation	219.15200000000002	0.5	1.0	876	0
39	enc	enc27	old69	encoding	219.65400000000002	fixation	222.66299999999998	2.5	1.0	837	0
40	enc	enc28	old30	encoding	225.153	fixation	228.162	3.5	1.0	898	0
41	ctl	ctl10		control	231.65599999999998	fixation	234.665	1.0	1.0	915	0
42	ctl	ctl11		control	235.65200000000002	fixation	238.66	0.5	1.0	959	0
43	ctl	ctl12		control	239.162	fixation	242.171	1.5	1.0	921	0
44	ctl	ctl13		control	243.65900000000002	fixation	246.668	7.0	1.0	1024	0
45	enc	enc29	old75	encoding	253.655	fixation	256.664	7.0	1.0	723	0
46	enc	enc30	old67	encoding	263.652	fixation	266.661	2.0		0	1
47	ctl	ctl14		control	268.65	fixation	271.659	6.5	1.0	576	0
48	enc	enc31	old36	encoding	278.16200000000003	fixation	281.171	3.5	1.0	600	0
49	enc	enc32	old06	encoding	284.665	fixation	287.67400000000004	2.5	1.0	817	0
50	enc	enc33	old01	encoding	290.165	fixation	293.17400000000004	4.0	1.0	1005	0
51	enc	enc34	old64	encoding	297.16900000000004	fixation	300.178	3.5	1.0	1305	0
52	ctl	ctl15		control	303.672	fixation	306.681	1.0		0	1
53	enc	enc35	old07	encoding	307.684	fixation	310.693	6.5		0	1
54	ctl	ctl16		control	317.195	fixation	320.204	7.5	1.0	2238	0
55	ctl	ctl17		control	327.69300000000004	fixation	330.702	2.5	1.0	644	0
56	enc	enc36	old62	encoding	333.19300000000004	fixation	336.202	1.5	1.0	1120	0
57	enc	enc37	old25	encoding	337.69	fixation	340.699	1.0	1.0	631	0
58	enc	enc38	old51	encoding	341.702	fixation	344.711	3.0	1.0	763	0
59	ctl	ctl18		control	347.70300000000003	fixation	350.712	2.5	1.0	745	0
