0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	enc	enc00		encoding	0.264	fixation	3.273	7.0	1.0	2343	0
2	enc	enc000		encoding	10.261	fixation	13.27	4.5	1.0	2434	0
3	ctl	ctl0		control	17.766	fixation	20.775	4.5	1.0	1137	0
4	enc	enc01	old54	encoding	25.272	fixation	28.281	0.5	1.0	1447	0
5	ctl	ctl01		control	28.783	fixation	31.791999999999998	0.5	1.0	1328	0
6	enc	enc02	old01	encoding	32.293	fixation	35.302	4.5	1.0	2058	0
7	enc	enc03	old59	encoding	39.799	fixation	42.808	2.0	1.0	1152	0
8	ctl	ctl02		control	44.797	fixation	47.806000000000004	3.5	1.0	1025	0
9	ctl	ctl03		control	51.3	fixation	54.309	1.5	1.0	1034	0
10	enc	enc04	old73	encoding	55.797	fixation	58.806000000000004	2.5	1.0	1449	0
11	enc	enc05	old78	encoding	61.297	fixation	64.306	1.0	1.0	1093	0
12	ctl	ctl04		control	65.309	fixation	68.318	3.0		0	1
13	enc	enc06	old49	encoding	71.31	fixation	74.319	4.0	1.0	1448	0
14	ctl	ctl05		control	78.314	fixation	81.32300000000001	0.5	1.0	1060	0
15	enc	enc07	old58	encoding	81.825	fixation	84.834	2.5	1.0	1444	0
16	ctl	ctl06		control	87.324	fixation	90.333	2.5	1.0	817	0
17	ctl	ctl07		control	92.824	fixation	95.833	3.5	1.0	869	0
18	enc	enc08	old12	encoding	99.32700000000001	fixation	102.336	1.0	1.0	990	0
19	enc	enc09	old68	encoding	103.339	fixation	106.348	2.0	1.0	1258	0
20	enc	enc10	old02	encoding	108.337	fixation	111.346	0.5	1.0	1276	0
21	enc	enc11	old37	encoding	111.848	fixation	114.85700000000001	4.5	1.0	2037	0
22	enc	enc12	old36	encoding	119.353	fixation	122.36200000000001	7.0	1.0	1052	0
23	enc	enc13	old51	encoding	129.35	fixation	132.359	0.5	1.0	1054	0
24	enc	enc14	old47	encoding	132.86	fixation	135.869	2.0	1.0	1040	0
25	enc	enc15	old42	encoding	137.859	fixation	140.868	1.0	1.0	689	0
