0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	ctl	ctl0		control	0.059000000000000004	fixation	3.068	1.5	1.0	1781	0
2	enc	enc00		encoding	4.555	fixation	7.564	0.5	1.0	2676	0
3	enc	enc000		encoding	8.066	fixation	11.075	0.5	1.0	2277	0
4	ctl	ctl01		control	11.575999999999999	fixation	14.585	5.5	1.0	1527	0
5	enc	enc01	old64	encoding	20.085	fixation	23.094	0.5		0	1
6	enc	enc02	old04	encoding	23.595	fixation	26.604	1.0	1.0	2628	0
7	enc	enc03	old19	encoding	27.590999999999998	fixation	30.6	1.0	1.0	1911	0
8	enc	enc04	old72	encoding	31.603	fixation	34.611999999999995	1.5	1.0	2363	0
9	enc	enc05	old54	encoding	36.099000000000004	fixation	39.108000000000004	2.0	1.0	1987	0
10	enc	enc06	old52	encoding	41.097	fixation	44.106	3.0	1.0	2365	0
11	ctl	ctl02		control	47.099	fixation	50.108000000000004	0.5	1.0	1347	0
12	ctl	ctl03		control	50.608999999999995	fixation	53.618	4.0	1.0	1341	0
13	enc	enc07	old28	encoding	57.613	fixation	60.622	2.5	1.0	2184	0
14	ctl	ctl04		control	63.113	fixation	66.122	1.5	1.0	1244	0
15	enc	enc08	old40	encoding	67.61	fixation	70.619	2.0	1.0	2411	0
16	enc	enc09	old20	encoding	72.608	fixation	75.617	3.5	1.0	2157	0
17	ctl	ctl05		control	79.11	fixation	82.119	0.5	1.0	1358	0
18	enc	enc10	old38	encoding	82.62100000000001	fixation	85.63	2.5	1.0	2503	0
19	enc	enc11	old01	encoding	88.12100000000001	fixation	91.13	0.5	1.0	2987	0
20	enc	enc12	old24	encoding	91.631	fixation	94.64	1.0	1.0	2485	0
21	enc	enc13	old67	encoding	95.64299999999999	fixation	98.652	1.5	1.0	1705	0
22	enc	enc14	old18	encoding	100.14	fixation	103.149	2.5	1.0	2407	0
23	enc	enc15	old35	encoding	105.639	fixation	108.648	3.0	1.0	2204	0
24	enc	enc16	old27	encoding	111.641	fixation	114.649	1.0	1.0	2154	0
25	enc	enc17	old21	encoding	115.652	fixation	118.661	1.5	1.0	2551	0
26	ctl	ctl06		control	120.149	fixation	123.15799999999999	1.5	1.0	1262	0
27	enc	enc18	old12	encoding	124.646	fixation	127.655	1.0	1.0	1653	0
