0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	ctl	ctl0		control	0.08900000000000001	fixation	3.088	2.0	1	703	0
2	enc	enc00		encoding	5.088	fixation	8.088	3.0	1	1591	0
3	enc	enc000		encoding	11.088	fixation	14.087	2.0	1	1991	0
4	ctl	ctl01		control	16.087	fixation	19.087	1.0	1	664	0
5	enc	enc01	old64	encoding	20.087	fixation	23.087	8.0	1	1600	0
6	enc	enc02	old04	encoding	31.086	fixation	34.086	7.5	1	1313	0
7	enc	enc03	old62	encoding	41.585	fixation	44.585	0.5	1	1269	0
8	enc	enc04	old41	encoding	45.085	fixation	48.083999999999996	6.0	1	1353	0
9	enc	enc05	old46	encoding	54.083999999999996	fixation	57.083	2.0	1	1202	0
10	enc	enc06	old66	encoding	59.083	fixation	62.083	2.0	1	1187	0
11	ctl	ctl02		control	64.083	fixation	67.083	4.0	1	667	0
12	ctl	ctl03		control	71.082	fixation	74.082	2.5	1	548	0
13	ctl	ctl04		control	76.582	fixation	79.581	1.5	1	544	0
14	ctl	ctl05		control	81.081	fixation	84.081	5.0	1	692	0
15	enc	enc07	old65	encoding	89.081	fixation	92.08	1.0	1	932	0
16	enc	enc08	old03	encoding	93.08	fixation	96.08	3.0	1	1101	0
17	ctl	ctl06		control	99.08	fixation	102.079	3.0	1	565	0
18	enc	enc09	old40	encoding	105.079	fixation	108.079	2.5	1	1374	0
19	enc	enc10	old12	encoding	110.579	fixation	113.57799999999999	6.5	1	1114	0
20	enc	enc11	old35	encoding	120.07799999999999	fixation	123.07799999999999	2.5	1	1047	0
21	enc	enc12	old30	encoding	125.57700000000001	fixation	128.577	2.0	1	1243	0
22	enc	enc13	old74	encoding	130.577	fixation	133.577	4.5	1	995	0
23	enc	enc14	old72	encoding	138.076	fixation	141.076	4.5	1	1288	0
24	enc	enc15	old69	encoding	145.576	fixation	148.575	2.5	1	1036	0
25	enc	enc16	old70	encoding	151.075	fixation	154.075	1.0	1	1257	0
26	enc	enc17	old02	encoding	155.075	fixation	158.07399999999998	1.5	1	1456	0
27	ctl	ctl07		control	159.57399999999998	fixation	162.57399999999998	4.0	1	445	0
28	ctl	ctl08		control	166.574	fixation	169.57299999999998	3.0	1	677	0
