0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	enc	enc00		encoding	0.08	fixation	3.0789999999999997	7.0	3.0	821	0
2	enc	enc000		encoding	10.078	fixation	13.078	4.5	3.0	1831	0
3	ctl	ctl0		control	17.577	fixation	20.576999999999998	4.5	3.0	1562	0
4	enc	enc01	old54	encoding	25.076999999999998	fixation	28.076	0.5	3.0	1598	0
5	ctl	ctl01		control	28.576	fixation	31.576	0.5	3.0	1810	0
6	enc	enc02	old10	encoding	32.076	fixation	35.076	4.5	3.0	1426	0
7	enc	enc03	old63	encoding	39.575	fixation	42.575	2.0	3.0	1782	0
8	ctl	ctl02		control	44.575	fixation	47.575	3.5	3.0	1125	0
9	ctl	ctl03		control	51.074	fixation	54.074	1.5	3.0	997	0
10	enc	enc04	old72	encoding	55.574	fixation	58.574	2.5	3.0	1537	0
11	enc	enc05	old77	encoding	61.073	fixation	64.07300000000001	1.0	3.0	1164	0
12	ctl	ctl04		control	65.07300000000001	fixation	68.07300000000001	3.0	3.0	1643	0
13	enc	enc06	old43	encoding	71.07300000000001	fixation	74.072	4.0	3.0	1466	0
14	ctl	ctl05		control	78.072	fixation	81.072	0.5	3.0	779	0
15	enc	enc07	old61	encoding	81.572	fixation	84.571	2.5	3.0	1336	0
16	ctl	ctl06		control	87.071	fixation	90.071	2.5	3.0	1562	0
17	ctl	ctl07		control	92.571	fixation	95.57	3.5	3.0	685	0
18	enc	enc08	old05	encoding	99.07	fixation	102.07	1.0	3.0	1400	0
19	enc	enc09	old75	encoding	103.07	fixation	106.069	2.0	3.0	1219	0
20	enc	enc10	old03	encoding	108.069	fixation	111.069	0.5	3.0	1578	0
21	enc	enc11	old31	encoding	111.569	fixation	114.569	4.5	3.0	2241	0
22	enc	enc12	old34	encoding	119.068	fixation	122.068	7.0	3.0	1561	0
23	enc	enc13	old40	encoding	129.067	fixation	132.067	0.5	3.0	1645	0
24	enc	enc14	old51	encoding	132.567	fixation	135.567	2.0	3.0	1180	0
25	enc	enc15	old46	encoding	137.567	fixation	140.566	1.0	3.0	1245	0
26	enc	enc16	old45	encoding	141.566	fixation	144.566	1.0	3.0	1388	0
27	enc	enc17	old02	encoding	145.566	fixation	148.566	3.5	3.0	1440	0
28	ctl	ctl08		control	152.065	fixation	155.065	1.0	3.0	933	0
29	enc	enc18	old38	encoding	156.065	fixation	159.065	2.0	3.0	1521	0
30	enc	enc19	old17	encoding	161.065	fixation	164.06400000000002	0.5	3.0	1678	0
31	enc	enc20	old14	encoding	164.56400000000002	fixation	167.56400000000002	3.5	3.0	1946	0
32	ctl	ctl09		control	171.06400000000002	fixation	174.063	7.0	3.0	1302	0
33	enc	enc21	old47	encoding	181.063	fixation	184.062	2.5	3.0	1338	0
34	enc	enc22	old22	encoding	186.562	fixation	189.562	5.0	3.0	1760	0
35	enc	enc23	old08	encoding	194.56099999999998	fixation	197.56099999999998	1.0	3.0	933	0
36	enc	enc24	old15	encoding	198.56099999999998	fixation	201.56099999999998	10.0	3.0	1531	0
37	enc	enc25	old76	encoding	211.56	fixation	214.56	1.5	3.0	915	0
38	enc	enc26	old20	encoding	216.06	fixation	219.05900000000003	0.5	3.0	1064	0
39	enc	enc27	old67	encoding	219.55900000000003	fixation	222.55900000000003	2.5	3.0	1332	0
40	enc	enc28	old32	encoding	225.05900000000003	fixation	228.058	3.5	3.0	1012	0
41	ctl	ctl10		control	231.558	fixation	234.558	1.0	3.0	1000	0
42	ctl	ctl11		control	235.558	fixation	238.558	0.5	3.0	908	0
43	ctl	ctl12		control	239.05700000000002	fixation	242.05700000000002	1.5	3.0	1395	0
44	ctl	ctl13		control	243.55700000000002	fixation	246.55700000000002	7.0	3.0	632	0
45	enc	enc29	old73	encoding	253.55599999999998	fixation	256.556	7.0	3.0	1484	0
46	enc	enc30	old70	encoding	263.555	fixation	266.555	2.0	3.0	1046	0
47	ctl	ctl14		control	268.555	fixation	271.555	6.5	3.0	959	0
48	enc	enc31	old27	encoding	278.05400000000003	fixation	281.05400000000003	3.5	3.0	1485	0
49	enc	enc32	old09	encoding	284.553	fixation	287.553	2.5	3.0	1496	0
50	enc	enc33	old04	encoding	290.053	fixation	293.053	4.0	3.0	1616	0
51	enc	enc34	old56	encoding	297.052	fixation	300.052	3.5	3.0	2279	0
52	ctl	ctl15		control	303.552	fixation	306.551	1.0		0	1
53	enc	enc35	old13	encoding	307.551	fixation	310.551	6.5	3.0	908	0
54	ctl	ctl16		control	317.051	fixation	320.05	7.5	3.0	770	0
55	ctl	ctl17		control	327.55	fixation	330.54900000000004	2.5	3.0	741	0
56	enc	enc36	old53	encoding	333.04900000000004	fixation	336.04900000000004	1.5	3.0	877	0
57	enc	enc37	old19	encoding	337.54900000000004	fixation	340.548	1.0	3.0	1476	0
58	enc	enc38	old50	encoding	341.548	fixation	344.548	3.0	3.0	1699	0
59	ctl	ctl18		control	347.548	fixation	350.548	2.5	3.0	739	0
60	enc	enc39	old26	encoding	353.04699999999997	fixation	356.04699999999997	1.0	3.0	1126	0
61	enc	enc40	old21	encoding	357.04699999999997	fixation	360.04699999999997	9.0	3.0	2177	0
62	enc	enc41	old68	encoding	369.046	fixation	372.046	1.5	3.0	1092	0
63	enc	enc42	old35	encoding	373.545	fixation	376.545	8.5	3.0	1238	0
64	enc	enc43	old29	encoding	385.04400000000004	fixation	388.04400000000004	8.0	3.0	1374	0
65	ctl	ctl19		control	396.043	fixation	399.043	1.5	3.0	862	0
66	enc	enc44	old49	encoding	400.543	fixation	403.543	5.0	3.0	1731	0
67	ctl	ctl20		control	408.542	fixation	411.542	1.0	3.0	1503	0
68	ctl	ctl21		control	412.542	fixation	415.542	3.0	3.0	695	0
69	enc	enc45	old55	encoding	418.541	fixation	421.541	5.0	3.0	1546	0
70	ctl	ctl22		control	426.541	fixation	429.54	0.5	3.0	706	0
71	enc	enc46	old60	encoding	430.04	fixation	433.04	1.5	3.0	2006	0
72	enc	enc47	old42	encoding	434.54	fixation	437.54	0.5	3.0	1160	0
73	enc	enc48	old28	encoding	438.04	fixation	441.039	2.0	3.0	1698	0
74	enc	enc49	old18	encoding	443.039	fixation	446.039	1.5	3.0	1051	0
75	enc	enc50	old01	encoding	447.539	fixation	450.539	1.0	3.0	1194	0
76	enc	enc51	old65	encoding	451.538	fixation	454.538	2.5	3.0	1015	0
77	enc	enc52	old78	encoding	457.038	fixation	460.038	5.5	3.0	1037	0
78	ctl	ctl23		control	465.537	fixation	468.537	2.5	3.0	795	0
79	enc	enc53	old23	encoding	471.037	fixation	474.036	1.5	3.0	2102	0
80	ctl	ctl24		control	475.536	fixation	478.536	0.5	3.0	817	0
81	enc	enc54	old74	encoding	479.036	fixation	482.036	3.0	3.0	1274	0
82	enc	enc55	old33	encoding	485.036	fixation	488.035	3.5	3.0	1207	0
83	enc	enc56	old37	encoding	491.535	fixation	494.535	7.5	3.0	1281	0
84	enc	enc57	old52	encoding	502.034	fixation	505.034	2.5	3.0	1292	0
85	ctl	ctl25		control	507.534	fixation	510.533	0.5	3.0	1788	0
86	enc	enc58	old24	encoding	511.033	fixation	514.033	1.0	3.0	1289	0
87	enc	enc59	old41	encoding	515.033	fixation	518.033	4.0	3.0	1083	0
88	enc	enc60	old69	encoding	522.0319999999999	fixation	525.0319999999999	11.5	3.0	891	0
89	ctl	ctl26		control	536.531	fixation	539.531	0.5	3.0	913	0
90	ctl	ctl27		control	540.031	fixation	543.03	4.0	3.0	856	0
91	ctl	ctl28		control	547.03	fixation	550.03	0.5	3.0	645	0
92	enc	enc61	old36	encoding	550.53	fixation	553.529	2.5	3.0	1342	0
93	enc	enc62	old57	encoding	556.029	fixation	559.029	3.0	3.0	1045	0
94	ctl	ctl29		control	562.029	fixation	565.028	1.0	3.0	874	0
95	enc	enc63	old12	encoding	566.028	fixation	569.028	2.0	3.0	1174	0
96	enc	enc64	old11	encoding	571.028	fixation	574.028	0.5	3.0	1207	0
97	ctl	ctl30		control	574.5269999999999	fixation	577.5269999999999	7.0	3.0	2255	0
98	enc	enc65	old62	encoding	584.5269999999999	fixation	587.526	0.5	3.0	1554	0
99	enc	enc66	old44	encoding	588.026	fixation	591.026	0.5	3.0	1150	0
100	ctl	ctl31		control	591.526	fixation	594.526	0.5	3.0	2565	0
101	ctl	ctl32		control	595.026	fixation	598.025	1.5	3.0	662	0
102	enc	enc67	old64	encoding	599.525	fixation	602.525	3.0	3.0	1780	0
103	enc	enc68	old39	encoding	605.525	fixation	608.524	1.5	3.0	1039	0
104	ctl	ctl33		control	610.024	fixation	613.024	4.5	3.0	658	0
105	ctl	ctl34		control	617.524	fixation	620.523	0.5	3.0	616	0
106	enc	enc69	old06	encoding	621.023	fixation	624.023	8.0	3.0	1044	0
107	enc	enc70	old59	encoding	632.0219999999999	fixation	635.0219999999999	1.0	3.0	1127	0
108	ctl	ctl35		control	636.0219999999999	fixation	639.0219999999999	4.5	3.0	1143	0
109	ctl	ctl36		control	643.521	fixation	646.521	2.0	3.0	629	0
110	enc	enc71	old66	encoding	648.521	fixation	651.521	1.0	3.0	1453	0
111	enc	enc72	old07	encoding	652.521	fixation	655.52	2.0	3.0	1207	0
112	ctl	ctl37		control	657.52	fixation	660.52	2.0	3.0	703	0
113	ctl	ctl38		control	662.52	fixation	665.5189999999999	10.0	3.0	709	0
114	enc	enc73	old71	encoding	675.518	fixation	678.518	3.5	3.0	1084	0
115	enc	enc74	old25	encoding	682.018	fixation	685.018	9.0	3.0	1526	0
116	ctl	ctl39		control	694.0169999999999	fixation	697.0169999999999	0.5	3.0	778	0
117	enc	enc75	old48	encoding	697.5160000000001	fixation	700.5160000000001	7.0	3.0	1282	0
118	enc	enc76	old58	encoding	707.5160000000001	fixation	710.515	12.5	3.0	1244	0
119	enc	enc77	old30	encoding	723.0139999999999	fixation	726.0139999999999	2.5	3.0	1423	0
