0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	ctl	ctl0		control	0.013999999999999999	fixation	3.023	1.5	1.0	1402	0
2	enc	enc00		encoding	4.511	fixation	7.52	0.5	1.0	2273	0
3	enc	enc000		encoding	8.022	fixation	11.030999999999999	0.5	1.0	1802	0
4	ctl	ctl01		control	11.532	fixation	14.540999999999999	5.5	1.0	1612	0
5	enc	enc01	old62	encoding	20.041	fixation	23.05	0.5	1.0	1415	0
6	enc	enc02	old09	encoding	23.551	fixation	26.56	1.0	1.0	1577	0
7	enc	enc03	old23	encoding	27.546999999999997	fixation	30.555999999999997	1.0	1.0	1909	0
8	enc	enc04	old77	encoding	31.559	fixation	34.568000000000005	1.5	1.0	2193	0
9	enc	enc05	old56	encoding	36.055	fixation	39.064	2.0	1.0	2137	0
10	enc	enc06	old43	encoding	41.053999999999995	fixation	44.063	3.0	1.0	1785	0
11	ctl	ctl02		control	47.055	fixation	50.06399999999999	0.5	1.0	896	0
12	ctl	ctl03		control	50.565	fixation	53.574	4.0	1.0	1098	0
13	enc	enc07	old28	encoding	57.57	fixation	60.57899999999999	2.5		0	1
14	ctl	ctl04		control	63.068999999999996	fixation	66.078	1.5	1.0	1130	0
15	enc	enc08	old51	encoding	67.566	fixation	70.575	2.0	1.0	1657	0
16	enc	enc09	old24	encoding	72.564	fixation	75.57300000000001	3.5	1.0	1931	0
17	ctl	ctl05		control	79.067	fixation	82.07600000000001	0.5	1.0	971	0
18	enc	enc10	old33	encoding	82.57799999999999	fixation	85.587	2.5	1.0	1748	0
19	enc	enc11	old03	encoding	88.07700000000001	fixation	91.086	0.5	1.0	1657	0
20	enc	enc12	old25	encoding	91.588	fixation	94.59700000000001	1.0	1.0	2946	0
21	enc	enc13	old67	encoding	95.6	fixation	98.609	1.5	1.0	2510	0
22	enc	enc14	old17	encoding	100.09700000000001	fixation	103.10600000000001	2.5	1.0	1821	0
23	enc	enc15	old32	encoding	105.596	fixation	108.605	3.0	1.0	1554	0
24	enc	enc16	old39	encoding	111.598	fixation	114.60700000000001	1.0	1.0	1304	0
25	enc	enc17	old22	encoding	115.61	fixation	118.619	1.5	1.0	1484	0
26	ctl	ctl06		control	120.10600000000001	fixation	123.115	1.5	1.0	1091	0
27	enc	enc18	old05	encoding	124.603	fixation	127.61200000000001	1.0	1.0	1354	0
28	enc	enc19	old46	encoding	128.59799999999998	fixation	131.607	2.5	1.0	1423	0
29	ctl	ctl07		control	134.09799999999998	fixation	137.107	2.5	1.0	923	0
30	enc	enc20	old70	encoding	139.59799999999998	fixation	142.607	0.5	1.0	959	0
31	enc	enc21	old55	encoding	143.109	fixation	146.118	5.5	1.0	1336	0
32	enc	enc22	old73	encoding	151.61700000000002	fixation	154.626	5.5	1.0	1468	0
33	enc	enc23	old08	encoding	160.126	fixation	163.135	2.0	1.0	1542	0
34	enc	enc24	old10	encoding	165.12400000000002	fixation	168.13299999999998	1.0	1.0	1568	0
35	enc	enc25	old40	encoding	169.12	fixation	172.12900000000002	3.0	1.0	1524	0
36	enc	enc26	old65	encoding	175.12099999999998	fixation	178.13	3.5	1.0	1267	0
37	ctl	ctl08		control	181.62400000000002	fixation	184.63299999999998	0.5	1.0	908	0
38	ctl	ctl09		control	185.13400000000001	fixation	188.143	1.5	1.0	1182	0
39	ctl	ctl10		control	189.63099999999997	fixation	192.64	9.5	1.0	741	0
40	ctl	ctl11		control	202.135	fixation	205.144	2.0	1.0	732	0
41	enc	enc27	old44	encoding	207.13299999999998	fixation	210.142	2.0	1.0	1726	0
42	ctl	ctl12		control	212.13099999999997	fixation	215.14	1.0	1.0	1032	0
43	enc	enc28	old19	encoding	216.127	fixation	219.136	0.5	1.0	1332	0
44	ctl	ctl13		control	219.637	fixation	222.646	0.5	1.0	1486	0
45	enc	enc29	old37	encoding	223.148	fixation	226.157	2.0	1.0	1535	0
46	enc	enc30	old58	encoding	228.146	fixation	231.155	4.5	1.0	1713	0
47	enc	enc31	old06	encoding	235.65200000000002	fixation	238.66099999999997	3.5	1.0	1479	0
48	enc	enc32	old74	encoding	242.15400000000002	fixation	245.16299999999998	8.0	1.0	1368	0
49	enc	enc33	old20	encoding	253.15400000000002	fixation	256.163	9.0	1.0	1640	0
50	enc	enc34	old16	encoding	265.157	fixation	268.166	0.5	1.0	1261	0
51	ctl	ctl14		control	268.66700000000003	fixation	271.676	2.5		0	1
52	enc	enc35	old69	encoding	274.16700000000003	fixation	277.176	8.5	1.0	1507	0
53	enc	enc36	old11	encoding	285.668	fixation	288.677	0.5	1.0	1429	0
54	enc	enc37	old07	encoding	289.178	fixation	292.187	5.5	1.0	2207	0
55	enc	enc38	old52	encoding	297.687	fixation	300.69599999999997	3.0	1.0	1466	0
56	ctl	ctl15		control	303.688	fixation	306.697	4.0	1.0	1345	0
57	ctl	ctl16		control	310.693	fixation	313.702	6.5	1.0	740	0
58	enc	enc39	old57	encoding	320.204	fixation	323.21299999999997	0.5	1.0	1860	0
59	enc	enc40	old54	encoding	323.715	fixation	326.724	11.5	1.0	2269	0
60	enc	enc41	old78	encoding	338.225	fixation	341.23400000000004	9.5	1.0	1479	0
61	ctl	ctl17		control	350.72900000000004	fixation	353.73800000000006	1.0	1.0	1439	0
62	enc	enc42	old53	encoding	354.741	fixation	357.75	5.5	1.0	1499	0
63	enc	enc43	old21	encoding	363.25	fixation	366.259	1.5	1.0	2077	0
64	enc	enc44	old35	encoding	367.746	fixation	370.755	1.0	1.0	1997	0
65	ctl	ctl18		control	371.74199999999996	fixation	374.751	2.0	1.0	2329	0
66	enc	enc45	old18	encoding	376.74	fixation	379.749	3.5	1.0	1859	0
67	enc	enc46	old38	encoding	383.24300000000005	fixation	386.25199999999995	1.5	1.0	1596	0
68	ctl	ctl19		control	387.73900000000003	fixation	390.74800000000005	0.5	1.0	1164	0
69	ctl	ctl20		control	391.25	fixation	394.259	2.5	1.0	2133	0
70	ctl	ctl21		control	396.75	fixation	399.759	0.5	1.0	681	0
71	ctl	ctl22		control	400.26	fixation	403.269	2.5	1.0	842	0
72	ctl	ctl23		control	405.76	fixation	408.769	2.0	1.0	614	0
73	ctl	ctl24		control	410.75800000000004	fixation	413.767	11.0	1.0	520	0
74	enc	enc47	old34	encoding	424.767	fixation	427.776	1.0	1.0	719	0
75	enc	enc48	old13	encoding	428.779	fixation	431.788	1.5	1.0	1067	0
76	enc	enc49	old47	encoding	433.276	fixation	436.285	0.5	1.0	1922	0
77	enc	enc50	old45	encoding	436.786	fixation	439.795	0.5	1.0	1371	0
78	enc	enc51	old12	encoding	440.29699999999997	fixation	443.306	2.0		0	1
79	ctl	ctl25		control	445.295	fixation	448.30400000000003	1.0	1.0	1454	0
80	ctl	ctl26		control	449.30699999999996	fixation	452.316	2.0	1.0	754	0
81	enc	enc52	old49	encoding	454.305	fixation	457.314	4.0	1.0	740	0
82	enc	enc53	old63	encoding	461.309	fixation	464.31800000000004	4.5	1.0	2024	0
83	enc	enc54	old41	encoding	468.815	fixation	471.824	8.5	1.0	1934	0
84	enc	enc55	old60	encoding	480.316	fixation	483.325	1.0	1.0	1920	0
85	ctl	ctl27		control	484.311	fixation	487.32	6.0	1.0	957	0
86	enc	enc56	old36	encoding	493.32199999999995	fixation	496.33099999999996	1.5	1.0	1474	0
87	ctl	ctl28		control	497.81800000000004	fixation	500.827	13.0	1.0	946	0
88	enc	enc57	old61	encoding	513.816	fixation	516.825	1.5	1.0	1084	0
89	enc	enc58	old68	encoding	518.313	fixation	521.322	1.5	1.0	1002	0
90	enc	enc59	old59	encoding	522.81	fixation	525.819	7.5	1.0	1473	0
91	ctl	ctl29		control	533.308	fixation	536.317	1.5	1.0	751	0
92	enc	enc60	old64	encoding	537.805	fixation	540.814	3.5	1.0	1502	0
93	ctl	ctl30		control	544.307	fixation	547.316	1.0	1.0	712	0
94	enc	enc61	old02	encoding	548.303	fixation	551.312	1.5	1.0	1620	0
95	ctl	ctl31		control	552.799	fixation	555.808	3.5	1.0	900	0
96	enc	enc62	old27	encoding	559.302	fixation	562.311	4.5	1.0	964	0
97	ctl	ctl32		control	566.808	fixation	569.817	3.0	1.0	666	0
98	enc	enc63	old71	encoding	572.809	fixation	575.818	0.5	1.0	1041	0
99	enc	enc64	old66	encoding	576.32	fixation	579.3290000000001	8.0	1.0	850	0
100	ctl	ctl33		control	587.319	fixation	590.328	5.0	1.0	787	0
101	ctl	ctl34		control	595.326	fixation	598.335	0.5	1.0	836	0
102	enc	enc65	old76	encoding	598.837	fixation	601.846	1.0	1.0	1300	0
103	enc	enc66	old75	encoding	602.849	fixation	605.8580000000001	11.5	1.0	1312	0
104	ctl	ctl35		control	617.359	fixation	620.368	2.5	1.0	738	0
105	enc	enc67	old01	encoding	622.859	fixation	625.868	2.0	1.0	1038	0
106	enc	enc68	old04	encoding	627.857	fixation	630.866	0.5	1.0	1560	0
107	enc	enc69	old30	encoding	631.367	fixation	634.376	1.0	1.0	970	0
108	enc	enc70	old48	encoding	635.363	fixation	638.372	1.0	1.0	990	0
109	enc	enc71	old29	encoding	639.375	fixation	642.384	0.5	1.0	1033	0
110	ctl	ctl36		control	642.885	fixation	645.894	7.5	1.0	795	0
111	enc	enc72	old14	encoding	653.383	fixation	656.3919999999999	15.0	1.0	625	0
112	enc	enc73	old72	encoding	671.387	fixation	674.3960000000001	0.5	1.0	1013	0
113	ctl	ctl37		control	674.898	fixation	677.9069999999999	1.0	1.0	798	0
114	ctl	ctl38		control	678.91	fixation	681.919	0.5	1.0	833	0
115	enc	enc74	old50	encoding	682.42	fixation	685.429	9.0	1.0	1139	0
116	enc	enc75	old42	encoding	694.423	fixation	697.432	6.0	1.0	1104	0
117	ctl	ctl39		control	703.433	fixation	706.442	10.5	1.0	502	0
118	enc	enc76	old15	encoding	716.94	fixation	719.949	5.0	1.0	938	0
119	enc	enc77	old31	encoding	724.947	fixation	727.956	1.0	1.0	1691	0
120	enc	enc78	old26	encoding	728.942	fixation	731.951	18.5	1.0	1648	0
