0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	enc	enc00		encoding	0.021	fixation	3.03	4.5	1	899	0
2	enc	enc000		encoding	7.527	fixation	10.536	0.5	1	657	0
3	ctl	ctl0		control	11.038	fixation	14.047	0.5	1	1249	0
4	enc	enc01	old64	encoding	14.548	fixation	17.557000000000002	6.5	1	1563	0
5	enc	enc02	old10	encoding	24.06	fixation	27.069000000000003	2.0	1	1099	0
6	enc	enc03	old26	encoding	29.058000000000003	fixation	32.067	1.5	1	1077	0
7	enc	enc04	old77	encoding	33.555	fixation	36.564	1.0	1	1348	0
8	enc	enc05	old63	encoding	37.567	fixation	40.576	8.5	1	1776	0
9	enc	enc06	old50	encoding	49.068000000000005	fixation	52.077	2.0	1	1147	0
10	enc	enc07	old39	encoding	54.066	fixation	57.075	2.5	1	1629	0
11	ctl	ctl01		control	59.566	fixation	62.575	1.5	1	1432	0
12	ctl	ctl02		control	64.063	fixation	67.072	1.5	1	991	0
13	enc	enc08	old43	encoding	68.56	fixation	71.569	0.5	1	1030	0
14	ctl	ctl03		control	72.07	fixation	75.079	0.5	1	864	0
15	enc	enc09	old20	encoding	75.581	fixation	78.59	2.0	1	1777	0
16	enc	enc10	old27	encoding	80.579	fixation	83.588	1.5	1	1915	0
17	ctl	ctl04		control	85.07600000000001	fixation	88.085	2.0	1	946	0
18	enc	enc11	old07	encoding	90.074	fixation	93.083	7.5	1	1132	0
19	enc	enc12	old19	encoding	100.572	fixation	103.581	5.0	1	2273	0
20	enc	enc13	old78	encoding	108.579	fixation	111.588	1.5	1	1922	0
21	enc	enc14	old21	encoding	113.07600000000001	fixation	116.085	3.0	1	2177	0
22	enc	enc15	old31	encoding	119.07700000000001	fixation	122.086	1.0	1	1880	0
23	enc	enc16	old29	encoding	123.073	fixation	126.08200000000001	1.5	1	1596	0
24	enc	enc17	old16	encoding	127.569	fixation	130.578	8.5	1	2116	0
25	enc	enc18	old03	encoding	139.071	fixation	142.08	2.0	1	478	0
26	ctl	ctl05		control	144.069	fixation	147.078	1.0	1	856	0
27	ctl	ctl06		control	148.08100000000002	fixation	151.09	1.5	1	787	0
28	enc	enc19	old41	encoding	152.578	fixation	155.58700000000002	6.5	1	738	0
29	enc	enc20	old68	encoding	162.089	fixation	165.09799999999998	1.5	1	1267	0
30	enc	enc21	old53	encoding	166.58599999999998	fixation	169.595	6.5	1	1642	0
31	ctl	ctl07		control	176.09799999999998	fixation	179.107	3.5	1	770	0
32	enc	enc22	old74	encoding	182.601	fixation	185.61	8.0	1	603	0
33	enc	enc23	old08	encoding	193.6	fixation	196.609	13.0	1	1323	0
34	ctl	ctl08		control	209.59799999999998	fixation	212.607	1.0	1	549	0
35	enc	enc24	old05	encoding	213.593	fixation	216.602	2.5	1	650	0
36	enc	enc25	old52	encoding	219.093	fixation	222.102	1.5	1	630	0
37	enc	enc26	old56	encoding	223.59	fixation	226.59900000000002	3.5	1	1229	0
38	enc	enc27	old42	encoding	230.093	fixation	233.102	2.0	1	1982	0
39	enc	enc28	old14	encoding	235.09099999999998	fixation	238.1	3.0	1	1888	0
40	enc	enc29	old38	encoding	241.092	fixation	244.101	7.0	1	2294	0
41	enc	enc30	old62	encoding	251.08900000000003	fixation	254.09799999999998	1.0	1	897	0
42	ctl	ctl09		control	255.101	fixation	258.11	0.5	1	925	0
43	ctl	ctl10		control	258.611	fixation	261.62	1.0	1	815	0
44	enc	enc31	old06	encoding	262.607	fixation	265.616	0.5	1	1515	0
45	enc	enc32	old73	encoding	266.117	fixation	269.126	7.0	1	1341	0
46	enc	enc33	old15	encoding	276.11400000000003	fixation	279.123	4.0	1	1360	0
47	enc	enc34	old17	encoding	283.118	fixation	286.127	2.0	1	1651	0
48	ctl	ctl11		control	288.116	fixation	291.125	2.5	1	1189	0
49	enc	enc35	old72	encoding	293.616	fixation	296.625	4.5	1	1585	0
50	enc	enc36	old11	encoding	301.122	fixation	304.131	0.5	1	911	0
51	ctl	ctl12		control	304.632	fixation	307.64099999999996	3.0	1	889	0
52	enc	enc37	old01	encoding	310.634	fixation	313.643	2.0	1	1479	0
53	ctl	ctl13		control	315.632	fixation	318.64099999999996	0.5	1	801	0
54	ctl	ctl14		control	319.142	fixation	322.151	1.0	1	707	0
55	ctl	ctl15		control	323.138	fixation	326.147	2.5	1	479	0
56	ctl	ctl16		control	328.63800000000003	fixation	331.647	6.5	1	546	0
57	enc	enc38	old44	encoding	338.149	fixation	341.158	9.5	1	443	0
58	enc	enc39	old54	encoding	350.653	fixation	353.662	3.0	1	1403	0
59	enc	enc40	old61	encoding	356.655	fixation	359.664	3.0	1	1785	0
60	enc	enc41	old76	encoding	362.656	fixation	365.665	1.0	1	1352	0
61	enc	enc42	old65	encoding	366.668	fixation	369.67699999999996	2.0	1	932	0
62	enc	enc43	old23	encoding	371.666	fixation	374.675	1.0	1	1726	0
63	enc	enc44	old37	encoding	375.662	fixation	378.671	0.5	1	2121	0
64	enc	enc45	old25	encoding	379.17199999999997	fixation	382.181	2.5	1	2475	0
65	enc	enc46	old34	encoding	384.67199999999997	fixation	387.681	8.5	1	1831	0
66	enc	enc47	old28	encoding	396.173	fixation	399.18199999999996	5.5	1	522	0
67	enc	enc48	old02	encoding	404.68199999999996	fixation	407.691	2.0	1	869	0
68	enc	enc49	old51	encoding	409.68	fixation	412.689	6.0	1	583	0
69	enc	enc50	old49	encoding	418.69	fixation	421.699	6.0	1	1116	0
70	enc	enc51	old12	encoding	427.70099999999996	fixation	430.71	1.5	1	1161	0
71	ctl	ctl17		control	432.19699999999995	fixation	435.20599999999996	2.0	1	657	0
72	enc	enc52	old47	encoding	437.19599999999997	fixation	440.205	1.5	1	722	0
73	ctl	ctl18		control	441.69199999999995	fixation	444.70099999999996	4.0	1	626	0
74	ctl	ctl19		control	448.69699999999995	fixation	451.70599999999996	0.5	1	589	0
75	ctl	ctl20		control	452.207	fixation	455.216	6.0	1	511	0
76	enc	enc53	old58	encoding	461.217	fixation	464.226	0.5	1	565	0
77	enc	enc54	old40	encoding	464.728	fixation	467.73699999999997	2.5	1	1693	0
78	enc	enc55	old60	encoding	470.228	fixation	473.23699999999997	1.5	1	2097	0
79	enc	enc56	old33	encoding	474.725	fixation	477.73400000000004	2.5	1	1048	0
80	ctl	ctl21		control	480.224	fixation	483.233	5.5	1	461	0
81	enc	enc57	old57	encoding	488.733	fixation	491.74199999999996	4.5	1	1592	0
82	ctl	ctl22		control	496.23900000000003	fixation	499.24800000000005	2.5	1	606	0
83	enc	enc58	old71	encoding	501.73900000000003	fixation	504.74800000000005	6.5	1	1474	0
84	ctl	ctl23		control	511.25	fixation	514.259	6.5	1	658	0
85	ctl	ctl24		control	520.745	fixation	523.755	1.5	1	651	0
86	ctl	ctl25		control	525.242	fixation	528.251	4.5	1	722	0
87	ctl	ctl26		control	532.748	fixation	535.757	1.5	1	608	0
88	enc	enc59	old59	encoding	537.245	fixation	540.254	0.5	1	1351	0
89	ctl	ctl27		control	540.755	fixation	543.764	10.5	1	1137	0
90	ctl	ctl28		control	554.262	fixation	557.271	4.5	1	510	0
91	enc	enc60	old55	encoding	561.768	fixation	564.7769999999999	2.0	1	643	0
92	ctl	ctl29		control	566.766	fixation	569.775	1.5	1	533	0
93	enc	enc61	old04	encoding	571.263	fixation	574.2719999999999	12.5	1	628	0
94	enc	enc62	old32	encoding	586.76	fixation	589.769	2.0	1	755	0
95	enc	enc63	old67	encoding	591.758	fixation	594.7669999999999	1.0	1	717	0
96	ctl	ctl30		control	595.77	fixation	598.779	4.0	1	537	0
97	enc	enc64	old75	encoding	602.774	fixation	605.783	0.5	1	988	0
98	enc	enc65	old70	encoding	606.285	fixation	609.294	4.0	1	1309	0
99	enc	enc66	old66	encoding	613.289	fixation	616.298	3.5	1	1809	0
100	ctl	ctl31		control	619.7919999999999	fixation	622.8009999999999	1.0	1	674	0
101	ctl	ctl32		control	623.804	fixation	626.813	0.5	1	758	0
102	enc	enc67	old09	encoding	627.314	fixation	630.323	2.5	1	1240	0
103	ctl	ctl33		control	632.814	fixation	635.823	0.5	1	420	0
104	ctl	ctl34		control	636.325	fixation	639.3340000000001	9.0	1	1021	0
105	ctl	ctl35		control	648.327	fixation	651.336	2.0	1	714	0
106	enc	enc68	old13	encoding	653.325	fixation	656.334	0.5	1	756	0
107	ctl	ctl36		control	656.836	fixation	659.845	2.0	1	829	0
108	ctl	ctl37		control	661.834	fixation	664.8430000000001	4.5	1	567	0
109	ctl	ctl38		control	669.34	fixation	672.3489999999999	4.5	1	613	0
110	enc	enc69	old36	encoding	676.846	fixation	679.855	3.5	1	1099	0
111	enc	enc70	old48	encoding	683.3489999999999	fixation	686.3580000000001	1.5	1	508	0
112	enc	enc71	old30	encoding	687.845	fixation	690.8539999999999	4.5	1	724	0
113	enc	enc72	old24	encoding	695.3510000000001	fixation	698.36	0.5	1	649	0
114	enc	enc73	old69	encoding	698.862	fixation	701.8710000000001	0.5	1	738	0
115	ctl	ctl39		control	702.372	fixation	705.3810000000001	5.0	1	884	0
116	enc	enc74	old46	encoding	710.3789999999999	fixation	713.388	4.5	1	653	0
117	enc	enc75	old45	encoding	717.885	fixation	720.8939999999999	5.5	1	491	0
118	enc	enc76	old18	encoding	726.3939999999999	fixation	729.403	1.0	1	710	0
119	enc	enc77	old35	encoding	730.4060000000001	fixation	733.415	0.5	1	594	0
120	enc	enc78	old22	encoding	733.916	fixation	736.925	13.5	1	1212	0
