0	1	2	3	4	5	6	7	8	stim_resp	stim_rt	stim_acc
1	enc	enc00		encoding	0.075	fixation	3.075	7.0		0	1
2	enc	enc000		encoding	10.074	fixation	13.074000000000002	4.5		0	1
3	ctl	ctl0		control	17.574	fixation	20.574	4.5		0	1
4	enc	enc01	old58	encoding	25.073	fixation	28.073	0.5		0	1
5	ctl	ctl01		control	28.573	fixation	31.573	0.5		0	1
6	enc	enc02	old02	encoding	32.073	fixation	35.071999999999996	4.5		0	1
7	enc	enc03	old54	encoding	39.571999999999996	fixation	42.571999999999996	2.0		0	1
8	ctl	ctl02		control	44.571999999999996	fixation	47.571999999999996	3.5		0	1
9	ctl	ctl03		control	51.071000000000005	fixation	54.071000000000005	1.5		0	1
10	enc	enc04	old69	encoding	55.571000000000005	fixation	58.571000000000005	2.5		0	1
11	enc	enc05	old71	encoding	61.07	fixation	64.07	1.0		0	1
12	ctl	ctl04		control	65.07	fixation	68.07	3.0		0	1
13	enc	enc06	old48	encoding	71.07	fixation	74.069	4.0		0	1
14	ctl	ctl05		control	78.069	fixation	81.069	0.5		0	1
15	enc	enc07	old64	encoding	81.569	fixation	84.569	2.5		0	1
16	ctl	ctl06		control	87.068	fixation	90.068	2.5		0	1
17	ctl	ctl07		control	92.568	fixation	95.568	3.5		0	1
18	enc	enc08	old06	encoding	99.06700000000001	fixation	102.06700000000001	1.0		0	1
19	enc	enc09	old75	encoding	103.06700000000001	fixation	106.06700000000001	2.0		0	1
20	enc	enc10	old08	encoding	108.06700000000001	fixation	111.06700000000001	0.5		0	1
21	enc	enc11	old33	encoding	111.56700000000001	fixation	114.566	4.5		0	1
22	enc	enc12	old37	encoding	119.066	fixation	122.066	7.0		0	1
23	enc	enc13	old49	encoding	129.065	fixation	132.065	0.5		0	1
24	enc	enc14	old51	encoding	132.565	fixation	135.565	2.0		0	1
25	enc	enc15	old42	encoding	137.564	fixation	140.564	1.0		0	1
26	enc	enc16	old41	encoding	141.564	fixation	144.564	1.0		0	1
27	enc	enc17	old13	encoding	145.564	fixation	148.564	3.5		0	1
28	ctl	ctl08		control	152.063	fixation	155.063	1.0		0	1
29	enc	enc18	old31	encoding	156.063	fixation	159.063	2.0		0	1
30	enc	enc19	old25	encoding	161.063	fixation	164.062	0.5		0	1
31	enc	enc20	old22	encoding	164.562	fixation	167.562	3.5		0	1
32	ctl	ctl09		control	171.062	fixation	174.062	7.0		0	1
33	enc	enc21	old44	encoding	181.06099999999998	fixation	184.06099999999998	2.5		0	1
34	enc	enc22	old15	encoding	186.56099999999998	fixation	189.56	5.0		0	1
35	enc	enc23	old03	encoding	194.56	fixation	197.56	1.0		0	1
36	enc	enc24	old16	encoding	198.56	fixation	201.55900000000003	10.0		0	1
37	enc	enc25	old78	encoding	211.55900000000003	fixation	214.558	1.5		0	1
38	enc	enc26	old24	encoding	216.058	fixation	219.058	0.5		0	1
39	enc	enc27	old72	encoding	219.558	fixation	222.558	2.5		0	1
40	enc	enc28	old28	encoding	225.058	fixation	228.05700000000002	3.5		0	1
41	ctl	ctl10		control	231.55700000000002	fixation	234.55700000000002	1.0		0	1
42	ctl	ctl11		control	235.55700000000002	fixation	238.55700000000002	0.5		0	1
43	ctl	ctl12		control	239.05700000000002	fixation	242.05599999999998	1.5		0	1
44	ctl	ctl13		control	243.55599999999998	fixation	246.55599999999998	7.0		0	1
45	enc	enc29	old68	encoding	253.555	fixation	256.555	7.0		0	1
46	enc	enc30	old76	encoding	263.555	fixation	266.55400000000003	2.0		0	1
47	ctl	ctl14		control	268.55400000000003	fixation	271.55400000000003	6.5		0	1
48	enc	enc31	old35	encoding	278.053	fixation	281.053	3.5		0	1
49	enc	enc32	old01	encoding	284.553	fixation	287.553	2.5		0	1
50	enc	enc33	old09	encoding	290.053	fixation	293.052	4.0		0	1
51	enc	enc34	old63	encoding	297.052	fixation	300.052	3.5		0	1
52	ctl	ctl15		control	303.552	fixation	306.551	1.0		0	1
53	enc	enc35	old07	encoding	307.551	fixation	310.551	6.5		0	1
54	ctl	ctl16		control	317.05	fixation	320.05	7.5		0	1
55	ctl	ctl17		control	327.55	fixation	330.54900000000004	2.5		0	1
56	enc	enc36	old62	encoding	333.04900000000004	fixation	336.04900000000004	1.5		0	1
57	enc	enc37	old14	encoding	337.54900000000004	fixation	340.54900000000004	1.0		0	1
58	enc	enc38	old45	encoding	341.54900000000004	fixation	344.548	3.0		0	1
59	ctl	ctl18		control	347.548	fixation	350.548	2.5		0	1
60	enc	enc39	old26	encoding	353.048	fixation	356.04699999999997	1.0		0	1
61	enc	enc40	old18	encoding	357.04699999999997	fixation	360.04699999999997	9.0		0	1
62	enc	enc41	old74	encoding	369.046	fixation	372.046	1.5		0	1
63	enc	enc42	old29	encoding	373.546	fixation	376.546	8.5		0	1
64	enc	enc43	old34	encoding	385.045	fixation	388.045	8.0		0	1
65	ctl	ctl19		control	396.04400000000004	fixation	399.04400000000004	1.5		0	1
66	enc	enc44	old47	encoding	400.54400000000004	fixation	403.54400000000004	5.0		0	1
67	ctl	ctl20		control	408.543	fixation	411.543	1.0		0	1
68	ctl	ctl21		control	412.543	fixation	415.543	3.0		0	1
69	enc	enc45	old53	encoding	418.542	fixation	421.542	5.0		0	1
70	ctl	ctl22		control	426.542	fixation	429.542	0.5		0	1
71	enc	enc46	old60	encoding	430.042	fixation	433.041	1.5		0	1
72	enc	enc47	old50	encoding	434.541	fixation	437.541	0.5		0	1
73	enc	enc48	old36	encoding	438.041	fixation	441.041	2.0		0	1
74	enc	enc49	old20	encoding	443.041	fixation	446.04	1.5		0	1
75	enc	enc50	old12	encoding	447.54	fixation	450.54	1.0		0	1
76	enc	enc51	old61	encoding	451.54	fixation	454.54	2.5		0	1
77	enc	enc52	old70	encoding	457.039	fixation	460.039	5.5		0	1
78	ctl	ctl23		control	465.539	fixation	468.539	2.5		0	1
79	enc	enc53	old19	encoding	471.038	fixation	474.038	1.5		0	1
80	ctl	ctl24		control	475.538	fixation	478.538	0.5		0	1
81	enc	enc54	old77	encoding	479.038	fixation	482.038	3.0		0	1
82	enc	enc55	old32	encoding	485.037	fixation	488.037	3.5		0	1
83	enc	enc56	old27	encoding	491.537	fixation	494.537	7.5		0	1
84	enc	enc57	old43	encoding	502.036	fixation	505.036	2.5		0	1
85	ctl	ctl25		control	507.536	fixation	510.535	0.5		0	1
86	enc	enc58	old17	encoding	511.035	fixation	514.035	1.0		0	1
87	enc	enc59	old52	encoding	515.035	fixation	518.035	4.0		0	1
88	enc	enc60	old67	encoding	522.034	fixation	525.034	11.5		0	1
89	ctl	ctl26		control	536.533	fixation	539.533	0.5		0	1
90	ctl	ctl27		control	540.033	fixation	543.033	4.0		0	1
91	ctl	ctl28		control	547.0319999999999	fixation	550.0319999999999	0.5		0	1
92	enc	enc61	old39	encoding	550.5319999999999	fixation	553.5319999999999	2.5		0	1
93	enc	enc62	old57	encoding	556.0319999999999	fixation	559.031	3.0		0	1
94	ctl	ctl29		control	562.031	fixation	565.031	1.0		0	1
95	enc	enc63	old04	encoding	566.031	fixation	569.031	2.0		0	1
96	enc	enc64	old11	encoding	571.031	fixation	574.03	0.5		0	1
97	ctl	ctl30		control	574.53	fixation	577.53	7.0		0	1
98	enc	enc65	old55	encoding	584.529	fixation	587.529	0.5		0	1
99	enc	enc66	old40	encoding	588.029	fixation	591.029	0.5		0	1
100	ctl	ctl31		control	591.529	fixation	594.529	0.5		0	1
101	ctl	ctl32		control	595.029	fixation	598.028	1.5		0	1
102	enc	enc67	old59	encoding	599.528	fixation	602.528	3.0		0	1
103	enc	enc68	old38	encoding	605.528	fixation	608.528	1.5		0	1
104	ctl	ctl33		control	610.0269999999999	fixation	613.0269999999999	4.5		0	1
105	ctl	ctl34		control	617.5269999999999	fixation	620.5269999999999	0.5		0	1
106	enc	enc69	old05	encoding	621.0269999999999	fixation	624.026	8.0		0	1
107	enc	enc70	old65	encoding	632.026	fixation	635.026	1.0		0	1
108	ctl	ctl35		control	636.025	fixation	639.025	4.5		0	1
109	ctl	ctl36		control	643.525	fixation	646.525	2.0		0	1
110	enc	enc71	old66	encoding	648.524	fixation	651.524	1.0		0	1
111	enc	enc72	old10	encoding	652.524	fixation	655.5239999999999	2.0		0	1
112	ctl	ctl37		control	657.5239999999999	fixation	660.5239999999999	2.0		0	1
113	ctl	ctl38		control	662.523	fixation	665.523	10.0		0	1
114	enc	enc73	old73	encoding	675.5219999999999	fixation	678.5219999999999	3.5		0	1
115	enc	enc74	old21	encoding	682.0219999999999	fixation	685.0219999999999	9.0		0	1
116	ctl	ctl39		control	694.0210000000001	fixation	697.0210000000001	0.5		0	1
117	enc	enc75	old46	encoding	697.5210000000001	fixation	700.52	7.0		0	1
118	enc	enc76	old56	encoding	707.52	fixation	710.52	12.5		0	1
119	enc	enc77	old30	encoding	723.0189999999999	fixation	726.018	2.5		0	1
120	enc	enc78	old23	encoding	728.518	fixation	731.518	18.5		0	1
