trialnumber	category	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	stim_onset	fix_onset	duration
71	ctl	ctl17	nan	8	2	464	0	437.033	440.033	1.5
72	enc	enc52	old48	5	1	461	0	441.533	444.533	4
73	ctl	ctl18	nan	9	1	717	0	448.532	451.532	0.5
74	ctl	ctl19	nan	8	1	575	0	452.032	455.032	6
75	ctl	ctl20	nan	5	1	459	0	461.031	464.031	0.5
76	enc	enc53	old59	9	2	1459	0	464.531	467.531	2.5
77	enc	enc54	old42	8	2	459	0	470.031	473.03	1.5
78	enc	enc55	old56	8	1	921	0	474.53	477.53	2.5
79	enc	enc56	old28	6	3	460	0	480.03	483.03	5.5
80	ctl	ctl21	nan	5	1	510	0	488.529	491.529	4.5
81	enc	enc57	old65	9	1	1369	0	496.029	499.028	2.5
82	ctl	ctl22	nan	8	1	710	0	501.528	504.528	6.5
83	enc	enc58	old75	9	1	2341	0	511.027	514.027	6.5
84	ctl	ctl23	nan	9	1	675	0	520.527	523.526	1.5
85	ctl	ctl24	nan	8	1	870	0	525.026	528.026	4.5
86	ctl	ctl25	nan	9	1	685	0	532.526	535.525	1.5
87	ctl	ctl26	nan	5	1	367	0	537.025	540.025	0.5
88	enc	enc59	old54	5	1	465	0	540.525	543.525	10.5
89	ctl	ctl27	nan	6	1	808	0	554.024	557.024	4.5
90	ctl	ctl28	nan	6	1	505	0	561.523	564.523	2
91	enc	enc60	old58	8	2	965	0	566.523	569.523	1.5
92	ctl	ctl29	nan	9	1	832	0	571.023	574.022	12.5
93	enc	enc61	old01	8	3	1465	0	586.521	589.521	2
94	enc	enc62	old39	5	1	968	0	591.521	594.521	1
95	enc	enc63	old68	8	1	972	0	595.521	598.52	4
96	ctl	ctl30	nan	8	1	1261	0	602.52	605.52	0.5
97	enc	enc64	old72	9	1	941	0	606.02	609.02	4
98	enc	enc65	old66	8	1	1091	0	613.019	616.019	3.5
99	enc	enc66	old67	8	1	701	0	619.519	622.519	1
100	ctl	ctl31	nan	8	4	469	0	623.519	626.518	0.5
101	ctl	ctl32	nan	5	1	575	0	627.018	630.018	2.5
102	enc	enc67	old06	5	1	470	0	632.518	635.518	0.5
103	ctl	ctl33	nan	9	1	758	0	636.018	639.017	9
104	ctl	ctl34	nan	9	1	716	0	648.017	651.016	2
105	ctl	ctl35	nan	6	1	623	0	653.016	656.016	0.5
106	enc	enc68	old07	9	1	980	0	656.516	659.516	2
107	ctl	ctl36	nan	6	1	661	0	661.515	664.515	4.5
108	ctl	ctl37	nan	5	1	514	0	669.015	672.015	4.5
109	ctl	ctl38	nan	6	1	570	0	676.514	679.514	3.5
110	enc	enc69	old32	5	1	840	0	683.014	686.014	1.5
111	enc	enc70	old44	9	1	1503	0	687.513	690.513	4.5
112	enc	enc71	old34	8	1	626	0	695.014	698.013	0.5
113	enc	enc72	old15	6	1	1223	0	698.513	701.512	0.5
114	enc	enc73	old73	9	3	1473	0	702.012	705.012	5
115	ctl	ctl39	nan	9	4	476	0	710.012	713.011	4.5
116	enc	enc74	old41	5	1	1374	0	717.511	720.511	5.5
117	enc	enc75	old51	6	1	800	0	726.01	729.01	1
118	enc	enc76	old19	5	1	853	0	730.01	733.01	0.5
119	enc	enc77	old35	5	1	677	0	733.51	736.51	13.5
120	enc	enc78	old16	8	1	703	0			
