	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	14.54	3.0	17.549	6.5	Old59	Enc01
1	24.052	3.0	27.061	2.0	Old12	Enc02
2	29.05	3.0	32.059	1.5	Old21	Enc03
3	33.547	3.0	36.555	1.0	Old75	Enc04
4	37.558	3.0	40.567	8.5	Old63	Enc05
5	49.059	3.0	52.068	2.0	Old45	Enc06
6	54.058	3.0	57.066	2.5	Old31	Enc07
7	59.557	3.0	62.566	1.5	False	CTL01
8	64.054	3.0	67.063	1.5	False	CTL02
9	68.551	3.0	71.56	0.5	Old50	Enc08
10	72.061	3.0	75.07	0.5	False	CTL03
11	75.571	3.0	78.58	2.0	Old16	Enc09
12	80.57	3.0	83.579	1.5	Old34	Enc10
13	85.066	3.0	88.075	2.0	False	CTL04
14	90.065	3.0	93.074	7.5	Old13	Enc11
15	100.562	3.0	103.571	5.0	Old18	Enc12
16	108.57	3.0	111.579	1.5	Old67	Enc13
17	113.066	3.0	116.075	3.0	Old26	Enc14
18	119.067	3.0	122.076	1.0	Old29	Enc15
19	123.063	3.0	126.072	1.5	Old28	Enc16
20	127.559	3.0	130.568	8.5	Old15	Enc17
21	139.06	3.0	142.069	2.0	Old01	Enc18
22	144.058	3.0	147.067	1.0	False	CTL05
23	148.054	3.0	151.063	1.5	False	CTL06
24	152.55	3.0	155.559	6.5	Old43	Enc19
25	162.062	3.0	165.071	1.5	Old70	Enc20
26	166.559	3.0	169.568	6.5	Old62	Enc21
27	176.07	3.0	179.079	3.5	False	CTL07
28	182.573	3.0	185.582	8.0	Old74	Enc22
29	193.572	3.0	196.581	13.0	Old10	Enc23
30	209.57	3.0	212.579	1.0	False	CTL08
31	213.582	3.0	216.591	2.5	Old05	Enc24
32	219.082	3.0	222.09	1.5	Old46	Enc25
33	223.578	3.0	226.587	3.5	Old65	Enc26
34	230.081	3.0	233.09	2.0	Old51	Enc27
35	235.079	3.0	238.088	3.0	Old14	Enc28
36	241.08	3.0	244.089	7.0	Old35	Enc29
37	251.077	3.0	254.086	1.0	Old53	Enc30
38	255.089	3.0	258.098	0.5	False	CTL09
39	258.599	3.0	261.608	1.0	False	CTL10
40	262.611	3.0	265.62	0.5	Old02	Enc31
41	266.121	3.0	269.13	7.0	Old71	Enc32
42	276.118	3.0	279.127	4.0	Old24	Enc33
43	283.122	3.0	286.131	2.0	Old20	Enc34
44	288.12	3.0	291.129	2.5	False	CTL11
45	293.62	3.0	296.629	4.5	Old73	Enc35
46	301.125	3.0	304.134	0.5	Old11	Enc36
47	304.636	3.0	307.645	3.0	False	CTL12
48	310.637	3.0	313.646	2.0	Old03	Enc37
49	315.635	3.0	318.644	0.5	False	CTL13
