	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	16.046	3.0	19.046	1.0	False	CTL01
1	20.046	3.0	23.045	8.0	Old53	Enc01
2	31.044	3.0	34.044	7.5	Old06	Enc02
3	41.544	3.0	44.543	0.5	Old65	Enc03
4	45.043	3.0	48.043	6.0	Old50	Enc04
5	54.042	3.0	57.042	2.0	Old47	Enc05
6	59.042	3.0	62.042	2.0	Old74	Enc06
7	64.041	3.0	67.041	4.0	False	CTL02
8	71.041	3.0	74.04	2.5	False	CTL03
9	76.54	3.0	79.54	1.5	False	CTL04
10	81.04	3.0	84.04	5.0	False	CTL05
11	89.039	3.0	92.039	1.0	Old58	Enc07
12	93.039	3.0	96.038	3.0	Old04	Enc08
13	99.038	3.0	102.038	3.0	False	CTL06
14	105.038	3.0	108.037	2.5	Old40	Enc09
15	110.537	3.0	113.537	6.5	Old11	Enc10
16	120.036	3.0	123.036	2.5	Old27	Enc11
17	125.536	3.0	128.535	2.0	Old29	Enc12
18	130.535	3.0	133.535	4.5	Old68	Enc13
19	138.035	3.0	141.034	4.5	Old73	Enc14
20	145.534	3.0	148.534	2.5	Old70	Enc15
21	151.033	3.0	154.033	1.0	Old78	Enc16
22	155.033	3.0	158.033	1.5	Old05	Enc17
23	159.533	3.0	162.532	4.0	False	CTL07
24	166.532	3.0	169.532	3.0	False	CTL08
25	172.531	3.0	175.531	1.0	Old30	Enc18
26	176.531	3.0	179.531	1.0	Old19	Enc19
27	180.531	3.0	183.53	0.5	Old22	Enc20
28	184.03	3.0	187.03	3.5	Old67	Enc21
29	190.53	3.0	193.529	4.5	Old26	Enc22
30	198.029	3.0	201.029	9.5	False	CTL09
31	210.528	3.0	213.527	3.5	Old03	Enc23
32	217.027	3.0	220.027	4.0	False	CTL10
33	224.026	3.0	227.026	4.0	Old18	Enc24
34	231.026	3.0	234.026	1.0	Old49	Enc25
35	235.025	3.0	238.025	6.0	Old25	Enc26
36	244.025	3.0	247.024	6.5	Old48	Enc27
37	253.524	3.0	256.523	2.0	Old37	Enc28
38	258.523	3.0	261.523	1.5	Old52	Enc29
39	263.023	3.0	266.023	2.5	Old43	Enc30
40	268.522	3.0	271.522	4.5	Old39	Enc31
41	276.022	3.0	279.021	0.5	Old02	Enc32
42	279.521	3.0	282.521	1.0	False	CTL11
43	283.521	3.0	286.521	1.5	Old01	Enc33
44	288.02	3.0	291.02	2.0	Old55	Enc34
45	293.02	3.0	296.02	4.0	False	CTL12
46	300.019	3.0	303.019	2.0	Old09	Enc35
47	305.019	3.0	308.019	2.5	Old63	Enc36
48	310.518	3.0	313.518	2.0	Old15	Enc37
49	315.518	3.0	318.518	14.0	Old71	Enc38
50	333.016	3.0	336.016	4.0	Old16	Enc39
51	340.016	3.0	343.015	1.5	False	CTL13
52	344.515	3.0	347.515	1.0	Old17	Enc40
53	348.515	3.0	351.515	3.0	False	CTL14
54	354.514	3.0	357.514	5.5	False	CTL15
55	363.014	3.0	366.013	2.0	False	CTL16
56	368.013	3.0	371.013	2.5	Old41	Enc41
57	373.513	3.0	376.5119999999999	3.0	Old36	Enc42
58	379.5119999999999	3.0	382.5119999999999	3.0	Old34	Enc43
59	385.511	3.0	388.511	2.0	Old72	Enc44
60	390.511	3.0	393.511	5.0	Old64	Enc45
