	category	Stim	OldNumber	Recognition_ACC	Recognition_RESP	Recognition_RT	Spatial_RESP	Spatial_RT
0	New	food_bread.bmp	New28	1	2	35.303	False	0
1	OLD	kitchen_ladle.bmp	Old31	1	1	1.796	5.0	8179
2	OLD	kitchen_wooden spoon_old.bmp	Old39	1	1	2.107	5.0	1677
3	OLD	animal_monarch_old.bmp	Old08	0	2	1.831	5.0	1677
4	OLD	sporting_fishing rod.bmp	Old59	0	2	1.965	5.0	1677
5	OLD	food_softcheese.bmp	Old24	1	1	2.604	6.0	1771
6	OLD	fruit_pineapple_old.bmp	Old70	0	2	1.498	6.0	1771
7	OLD	kitchen_scrubbing brush.bmp	Old36	1	1	1.708	6.0	1247
8	New	animal_pigeon.bmp	New32	1	2	1.545	6.0	1247
9	OLD	food_pecan02.bmp	Old21	1	1	1.769	5.0	3257
10	New	vegie_broccoli.bmp	New36	1	2	1.493	5.0	3257
11	OLD	musical_tuba.bmp	Old50	1	1	2.031	9.0	1581
12	OLD	food_shellpasta.bmp	Old25	1	1	1.477	9.0	945
13	OLD	musical_drums_old.bmp	Old46	1	1	1.504	8.0	707
14	OLD	sporting_snow shoes_old.bmp	Old64	0	2	5.365	8.0	707
15	OLD	musical_piano_old.bmp	Old48	1	1	1.229	6.0	571
16	OLD	animal_camel_new.bmp	Old01	1	1	0.985	9.0	849
17	OLD	kitchen_cookie cutter.bmp	Old30	1	1	1.012	6.0	620
18	OLD	musical_triangle.bmp	Old49	1	1	1.111	8.0	600
19	New	kitchen_baking spatula.bmp	New01	1	2	1.222	8.0	600
20	New	fruit_granny smith apple.bmp	New16	1	2	1.044	8.0	600
21	OLD	sporting_mini-trampoline.bmp	Old61	1	1	1.144	6.0	449
22	OLD	musical_accordion_old.bmp	Old41	1	1	1.014	6.0	516
23	OLD	sporting_footballhelmet.bmp	Old57	0	2	1.141	6.0	516
24	New	food_pizza.bmp	New22	1	2	1.246	6.0	516
25	OLD	Kitchen_apron.bmp	Old27	1	1	1.235	9.0	504
26	New	musical_bagpipes.bmp	New35	1	2	1.226	9.0	504
