	Condition	CorrectSource	Stim_RT	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	0	8	1.216	11.575	3.0	14.584000000000001	5.5	False	CTL01
1	1	6	0.9390000000000001	20.084	3.0	23.093000000000004	0.5	Old64	Enc01
2	1	5	1.036	23.595	3.0	26.604	1.0	Old05	Enc02
3	1	6	0.0	27.607	3.0	30.615	1.0	Old16	Enc03
4	1	9	0.813	31.618000000000002	3.0	34.626999999999995	1.5	Old77	Enc04
5	1	8	0.9229999999999999	36.115	3.0	39.124	2.0	Old54	Enc05
6	1	9	0.861	41.113	3.0	44.122	3.0	Old52	Enc06
7	0	5	1.203	47.115	3.0	50.123999999999995	0.5	False	CTL02
8	0	6	1.317	50.625	3.0	53.63399999999999	4.0	False	CTL03
9	1	8	1.0490000000000002	57.629	3.0	60.63800000000001	2.5	Old27	Enc07
10	0	8	0.892	63.129	3.0	66.138	1.5	False	CTL04
11	1	6	0.987	67.626	3.0	70.635	2.0	Old51	Enc08
12	1	5	1.237	72.624	3.0	75.633	3.5	Old15	Enc09
13	0	8	0.815	79.126	3.0	82.135	0.5	False	CTL05
14	1	6	0.872	82.637	3.0	85.646	2.5	Old32	Enc10
15	1	6	1.915	88.137	3.0	91.146	0.5	Old12	Enc11
16	1	8	1.901	91.647	3.0	94.656	1.0	Old24	Enc12
17	1	5	1.601	95.659	3.0	98.668	1.5	Old66	Enc13
18	1	9	1.04	100.156	3.0	103.165	2.5	Old20	Enc14
19	1	9	0.893	105.655	3.0	108.664	3.0	Old33	Enc15
20	1	5	1.371	111.65700000000001	3.0	114.666	1.0	Old29	Enc16
21	1	5	1.07	115.669	3.0	118.678	1.5	Old22	Enc17
22	0	5	1.254	120.165	3.0	123.17399999999999	1.5	False	CTL06
23	1	5	1.413	124.662	3.0	127.671	1.0	Old11	Enc18
24	1	8	1.033	128.674	3.0	131.683	2.5	Old41	Enc19
25	0	5	1.453	134.174	3.0	137.183	2.5	False	CTL07
26	1	6	0.9059999999999999	139.673	3.0	142.68200000000002	0.5	Old70	Enc20
27	1	5	1.6740000000000002	143.184	3.0	146.19299999999998	5.5	Old56	Enc21
28	1	6	0.862	151.692	3.0	154.701	5.5	Old68	Enc22
29	1	5	1.2890000000000001	160.201	3.0	163.21	2.0	Old06	Enc23
30	1	8	1.2990000000000002	165.199	3.0	168.208	1.0	Old02	Enc24
31	1	5	1.0859999999999999	169.195	3.0	172.203	3.0	Old47	Enc25
32	1	9	1.3969999999999998	175.196	3.0	178.205	3.5	Old62	Enc26
33	0	6	1.023	181.69799999999998	3.0	184.707	0.5	False	CTL08
34	0	9	1.4480000000000002	185.209	3.0	188.218	1.5	False	CTL09
35	0	8	1.351	189.706	3.0	192.715	9.5	False	CTL10
36	0	5	1.103	202.209	3.0	205.218	2.0	False	CTL11
37	1	8	0.8079999999999999	207.208	3.0	210.217	2.0	Old50	Enc27
38	0	9	1.354	212.206	3.0	215.215	1.0	False	CTL12
39	1	9	0.8140000000000001	216.218	3.0	219.227	0.5	Old18	Enc28
40	0	6	1.024	219.72799999999998	3.0	222.737	0.5	False	CTL13
41	1	8	0.7440000000000001	223.239	3.0	226.248	2.0	Old36	Enc29
42	1	6	0.562	228.237	3.0	231.24599999999998	4.5	Old59	Enc30
