trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	onset	stimDurSec	fixOnsetSec	fixlen	ImageID	trial_type	CorrectSource	Stim_RT	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	193.582	3.0	196.591	13.0	Old10	Enc23	5	0.8140000000000001	199.591	10.998999999999995	10.998999999999995	393.173	False	10.998999999999995	10.998999999999995	196.591
31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	213.575	3.0	216.584	2.5	Old05	Enc24	8	0.973	219.584	3.994999999999976	3.994999999999976	433.159	False	3.994999999999976	3.994999999999976	216.584
32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	219.075	3.0	222.084	1.5	Old51	Enc25	5	0.745	225.084	5.5	5.5	444.159	False	5.5	5.5	222.084
33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	223.572	3.0	226.581	3.5	Old65	Enc26	9	0.7909999999999999	229.581	4.497000000000014	4.496999999999986	453.153	False	4.497000000000014	4.496999999999986	226.581
34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	230.075	3.0	233.084	2.0	Old46	Enc27	8	0.784	236.084	6.502999999999986	6.503000000000014	466.159	False	6.502999999999986	6.503000000000014	233.084
35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	235.073	3.0	238.082	3.0	Old14	Enc28	9	0.978	241.082	4.998000000000019	4.9979999999999905	476.155	False	4.998000000000019	4.997999999999991	238.082
36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	241.074	3.0	244.083	7.0	Old38	Enc29	8	0.969	247.083	6.001000000000005	6.001000000000005	488.15700000000004	False	6.001000000000005	6.001000000000005	244.083
37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	251.071	3.0	254.08	1.0	Old64	Enc30	6	0.852	257.08000000000004	9.996999999999986	9.997000000000014	508.15100000000007	False	9.996999999999986	9.997000000000014	254.08
40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	262.589	3.0	265.598	0.5	Old07	Enc31	9	1.046	268.598	3.995999999999981	3.995999999999981	531.187	False	3.995999999999981	3.995999999999981	265.598
41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	266.099	3.0	269.108	7.0	Old72	Enc32	6	0.919	272.108	3.509999999999991	3.509999999999991	538.207	False	3.509999999999991	3.509999999999991	269.108
42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	276.096	3.0	279.105	4.0	Old21	Enc33	9	0.77	282.105	9.997000000000014	9.997000000000014	558.201	False	9.997000000000014	9.997000000000014	279.105
43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	283.1	3.0	286.10900000000004	2.0	Old20	Enc34	6	0.8220000000000001	289.10900000000004	7.004000000000019	7.004000000000019	572.2090000000001	False	7.004000000000019	7.004000000000019	286.10900000000004
45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	293.598	3.0	296.607	4.5	Old74	Enc35	5	0.596	299.607	5.5	5.5	593.205	False	5.5	5.5	296.607
46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	301.10400000000004	3.0	304.113	0.5	Old02	Enc36	9	0.85	307.113	7.506000000000029	7.505999999999972	608.2170000000001	False	7.506000000000029	7.505999999999972	304.113
48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	310.616	3.0	313.625	2.0	Old03	Enc37	8	0.8420000000000001	316.625	6.001999999999953	6.0020000000000095	627.241	False	6.001999999999953	6.0020000000000095	313.625
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	338.131	3.0	341.14	9.5	Old47	Enc38	6	0.726	344.14	9.494999999999948	9.495000000000005	682.271	False	9.494999999999948	9.495000000000005	341.14
54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	350.635	3.0	353.644	3.0	Old54	Enc39	6	0.95	356.644	12.504000000000019	12.504000000000019	707.279	False	12.50400000000002	12.50400000000002	353.644
55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	356.63699999999983	3.0	359.646	3.0	Old56	Enc40	5	1.788	362.646	6.001999999999839	6.0020000000000095	719.2829999999999	False	6.001999999999839	6.0020000000000095	359.646
56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	362.638	3.0	365.647	1.0	Old66	Enc41	6	0.0	368.647	6.001000000000147	6.000999999999976	731.285	False	6.001000000000147	6.000999999999976	365.647
57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	366.65	3.0	369.659	2.0	Old63	Enc42	9	0.862	372.659	4.0120000000000005	4.0120000000000005	739.309	False	4.0120000000000005	4.0120000000000005	369.659
58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	371.648	3.0	374.657	1.0	Old22	Enc43	8	0.768	377.657	4.998000000000047	4.9979999999999905	749.3050000000001	False	4.998000000000047	4.997999999999991	374.657
59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	375.644	3.0	378.653	0.5	Old35	Enc44	9	0.62	381.653	3.995999999999981	3.9960000000000377	757.297	False	3.995999999999981	3.9960000000000377	378.653
60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	379.154	3.0	382.163	2.5	Old24	Enc45	8	1.15	385.163	3.509999999999991	3.509999999999991	764.317	False	3.509999999999991	3.509999999999991	382.163
