trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	CorrectSource	Stim_RT	onset	stimDurSec	fixOnsetSec	fixlen	trial_type	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
7	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	8.0	1.369	59.653	3.0	62.662	1.5	CTL01	11.0	5.5	5.5	70.65299999999999	0.0	5.5	5.5	62.662
8	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	8.0	5.0	1.144	64.15	3.0	67.15899999999999	1.5	CTL02	8.994	4.497000000000007	4.496999999999993	73.144	0.0	4.497000000000007	4.496999999999993	67.15899999999999
10	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	6.0	1.6969999999999998	72.157	3.0	75.166	0.5	CTL03	7.021999999999991	3.510999999999996	3.510999999999996	79.17899999999999	0.0	3.510999999999996	3.510999999999996	75.166
13	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	13.0	8.0	1.3630000000000002	85.162	3.0	88.171	2.0	CTL04	8.992000000000019	4.496000000000009	4.496000000000009	94.15400000000002	0.0	4.496000000000009	4.496000000000009	88.171
22	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	22.0	8.0	1.5119999999999998	144.172	3.0	147.181	1.0	CTL05	9.99600000000001	4.997999999999991	4.998000000000019	154.168	0.0	4.997999999999991	4.998000000000019	147.181
23	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	23.0	5.0	1.228	148.184	3.0	151.19299999999998	1.5	CTL06	8.023999999999972	4.0120000000000005	4.011999999999972	156.20799999999997	0.0	4.0120000000000005	4.011999999999972	151.19299999999998
27	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	27.0	5.0	0.882	176.201	3.0	179.21	3.5	CTL07	19.024	9.511999999999972	9.512000000000029	195.225	0.0	9.511999999999972	9.512000000000029	179.21
30	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	6.0	0.925	209.701	3.0	212.71	1.0	CTL08	31.99600000000001	15.99799999999999	15.99800000000002	241.697	0.0	15.99799999999999	15.99800000000002	212.71
38	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	38.0	9.0	1.301	255.204	3.0	258.213	0.5	CTL09	8.02400000000003	4.0120000000000005	4.012000000000029	263.22800000000007	0.0	4.0120000000000005	4.012000000000029	258.213
39	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	39.0	8.0	1.231	258.714	3.0	261.723	1.0	CTL10	7.019999999999982	3.509999999999991	3.509999999999991	265.734	0.0	3.509999999999991	3.509999999999991	261.723
44	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	44.0	5.0	0.0	288.219	3.0	291.228	2.5	CTL11	9.99599999999998	4.997999999999991	4.997999999999991	298.215	0.0	4.997999999999991	4.997999999999991	291.228
47	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	47.0	9.0	1.753	304.735	3.0	307.744	3.0	CTL12	7.019999999999982	3.509999999999991	3.509999999999991	311.755	0.0	3.509999999999991	3.509999999999991	307.744
49	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	49.0	6.0	1.5930000000000002	315.735	3.0	318.744	0.5	CTL13	9.998000000000047	4.999000000000024	4.999000000000024	325.73300000000006	0.0	4.999000000000024	4.999000000000024	318.744
50	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	6.0	1.2990000000000002	319.245	3.0	322.254	1.0	CTL14	7.019999999999982	3.509999999999991	3.509999999999991	326.265	0.0	3.509999999999991	3.509999999999991	322.254
51	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	6.0	1.135	323.24	3.0	326.249	2.5	CTL15	7.990000000000009	3.995000000000005	3.995000000000005	331.23	0.0	3.995000000000005	3.995000000000005	326.249
52	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	52.0	9.0	0.8109999999999999	328.74	3.0	331.749	6.5	CTL16	11.0	5.5	5.5	339.74	0.0	5.5	5.5	331.749
67	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	67.0	8.0	1.905	432.3	3.0	435.309	2.0	CTL17	8.993999999999858	4.496999999999844	4.497000000000014	441.2939999999999	0.0	4.496999999999844	4.497000000000014	435.309
69	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	9.0	0.0	441.795	3.0	444.804	4.0	CTL18	8.993999999999971	4.497000000000014	4.496999999999957	450.789	0.0	4.497000000000014	4.496999999999957	444.804
70	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	70.0	8.0	0.957	448.799	3.0	451.8080000000001	0.5	CTL19	14.008000000000097	7.003999999999962	7.004000000000133	462.8070000000001	0.0	7.003999999999962	7.004000000000133	451.8080000000001
71	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	5.0	0.991	452.309	3.0	455.318	6.0	CTL20	7.019999999999925	3.510000000000048	3.509999999999877	459.329	0.0	3.510000000000048	3.509999999999877	455.318
76	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	5.0	1.686	480.326	3.0	483.335	5.5	CTL21	10.99799999999999	5.499000000000024	5.498999999999967	491.324	0.0	5.499000000000024	5.498999999999967	483.335
78	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	8.0	0.8140000000000001	496.341	3.0	499.35	2.5	CTL22	15.012000000000056	7.506000000000029	7.506000000000029	511.35300000000007	0.0	7.506000000000029	7.506000000000029	499.35
80	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	9.0	0.722	511.353	3.0	514.361	6.5	CTL23	19.022999999999968	9.512	9.510999999999967	530.376	0.0	9.512	9.510999999999967	514.361
81	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	8.0	0.755	520.864	3.0	523.873	1.5	CTL24	19.02300000000008	9.511000000000024	9.512000000000056	539.8870000000002	0.0	9.511000000000024	9.512000000000056	523.873
82	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	9.0	0.721	525.361	3.0	528.37	4.5	CTL25	8.993999999999915	4.496999999999957	4.496999999999957	534.3549999999999	0.0	4.496999999999957	4.496999999999957	528.37
83	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	5.0	0.647	532.867	3.0	535.876	1.5	CTL26	15.011999999999944	7.505999999999972	7.505999999999972	547.8789999999999	0.0	7.505999999999972	7.505999999999972	535.876
85	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	6.0	1.52	540.874	3.0	543.883	10.0	CTL27	7.019999999999982	3.509999999999991	3.509999999999991	547.894	0.0	3.509999999999991	3.509999999999991	543.883
86	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	6.0	0.805	554.381	3.0	557.39	4.5	CTL28	27.013999999999896	13.506999999999948	13.506999999999948	581.3949999999999	0.0	13.506999999999948	13.506999999999948	557.39
88	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	9.0	2.772	566.885	3.0	569.894	1.5	CTL29	9.996000000000096	4.998000000000047	4.998000000000047	576.8810000000001	0.0	4.998000000000047	4.998000000000047	569.894
92	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	8.0	1.225	595.872	3.0	598.881	4.0	CTL30	7.991999999999962	3.995999999999981	3.995999999999981	603.8639999999999	0.0	3.995999999999981	3.995999999999981	598.881
96	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	8.0	1.114	619.894	3.0	622.9019999999998	1.0	CTL31	13.004999999999882	6.503000000000043	6.501999999999839	632.8989999999999	0.0	6.503000000000043	6.501999999999839	622.9019999999998
97	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	5.0	0.991	623.905	3.0	626.914	0.5	CTL32	8.023000000000138	4.010999999999967	4.012000000000171	631.9280000000001	0.0	4.010999999999967	4.012000000000171	626.914
99	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	9.0	1.348	632.9159999999998	3.0	635.925	0.5	CTL33	11.0	5.5	5.5	643.9159999999998	0.0	5.5	5.5	635.925
100	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	9.0	1.254	636.4259999999998	3.0	639.435	9.0	CTL34	7.019999999999982	3.509999999999991	3.509999999999991	643.4459999999998	0.0	3.509999999999991	3.509999999999991	639.435
101	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	6.0	0.8420000000000001	648.429	3.0	651.438	2.0	CTL35	24.0060000000002	12.003000000000156	12.003000000000045	672.4350000000002	0.0	12.003000000000156	12.003000000000045	651.438
