trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	CorrectSource	Stim_RT	onset	stimDurSec	fixOnsetSec	fixlen	ImageID	trial_type	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2.772	14.635	3.0	17.644000000000002	6.5	Old57	Enc01	20.644000000000002			35.279	False			17.644000000000002
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	2.964	24.147	3.0	27.156	2.0	Old09	Enc02	30.156	9.511999999999999	9.511999999999997	54.303	False	9.512	9.511999999999995	27.156
2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	2.5580000000000003	29.145	3.0	32.154	1.5	Old25	Enc03	35.154	4.998000000000001	4.998000000000005	64.299	False	4.998000000000001	4.998000000000005	32.154
3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	9	0.0	33.642	3.0	36.651	1.0	Old70	Enc04	39.651	4.497000000000003	4.497	73.293	False	4.497000000000003	4.497	36.651
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	8	0.0	37.654	3.0	40.663	8.5	Old60	Enc05	43.663	4.0120000000000005	4.011999999999993	81.31700000000001	False	4.0120000000000005	4.011999999999993	40.663
5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	9	1.875	49.155	3.0	52.16399999999999	2.0	Old40	Enc06	55.16399999999999	11.500999999999998	11.50099999999999	104.31899999999999	False	11.500999999999998	11.50099999999999	52.16399999999999
6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	8	1.949	54.153	3.0	57.162	2.5	Old27	Enc07	60.162	4.9979999999999976	4.998000000000012	114.315	False	4.9979999999999976	4.998000000000012	57.162
9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	6	1.88	68.646	3.0	71.655	0.5	Old44	Enc08	74.655	4.495999999999995	4.496000000000009	143.301	False	4.495999999999995	4.496000000000009	71.655
11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	5	2.579	75.667	3.0	78.676	2.0	Old21	Enc09	81.676	3.510000000000005	3.510000000000005	157.34300000000002	False	3.510000000000005	3.510000000000005	78.676
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	6	1.724	80.666	3.0	83.675	1.5	Old36	Enc10	86.675	4.998999999999995	4.998999999999995	167.341	False	4.998999999999995	4.998999999999995	83.675
14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	6	2.3	90.161	3.0	93.17	7.5	Old01	Enc11	96.17	4.998999999999995	4.998999999999995	186.33100000000002	False	4.998999999999995	4.998999999999995	93.17
15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	8	2.026	100.659	3.0	103.668	5.0	Old19	Enc12	106.668	10.498000000000005	10.498000000000005	207.327	False	10.498000000000005	10.498000000000005	103.668
16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	5	2.011	108.666	3.0	111.675	1.5	Old66	Enc13	114.675	8.00699999999999	8.00699999999999	223.341	False	8.00699999999999	8.00699999999999	111.675
17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	9	2.594	113.163	3.0	116.172	3.0	Old20	Enc14	119.172	4.497	4.497	232.33499999999998	False	4.497	4.497	116.172
18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	9	1.545	119.164	3.0	122.173	1.0	Old39	Enc15	125.173	6.001000000000005	6.001000000000005	244.337	False	6.001000000000005	6.001000000000005	122.173
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	5	1.932	123.176	3.0	126.185	1.5	Old34	Enc16	129.185	4.0120000000000005	4.0120000000000005	252.361	False	4.0120000000000005	4.0120000000000005	126.185
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	5	1.251	127.673	3.0	130.68200000000002	8.5	Old14	Enc17	133.68200000000002	4.497	4.497000000000014	261.355	False	4.497	4.497000000000014	130.68200000000002
21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	5	1.358	139.174	3.0	142.183	2.0	Old06	Enc18	145.183	11.501000000000005	11.500999999999976	284.35699999999997	False	11.501000000000005	11.500999999999976	142.183
24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	8	1.579	152.681	3.0	155.69	6.5	Old50	Enc19	158.69	4.497000000000014	4.497000000000014	311.371	False	4.497000000000014	4.497000000000014	155.69
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	6	0.995	162.19299999999998	3.0	165.202	1.5	Old69	Enc20	168.202	9.511999999999972	9.512	330.395	False	9.511999999999972	9.512	165.202
26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	5	1.5219999999999998	166.68900000000002	3.0	169.69799999999998	6.5	Old55	Enc21	172.69799999999998	4.496000000000038	4.495999999999981	339.387	False	4.496000000000038	4.495999999999981	169.69799999999998
28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	6	0.971	182.704	3.0	185.713	8.0	Old68	Enc22	188.713	6.503000000000014	6.502999999999986	371.41700000000003	False	6.503000000000014	6.502999999999986	185.713
29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	5	1.396	193.703	3.0	196.712	13.0	Old04	Enc23	199.712	10.998999999999995	10.998999999999995	393.41499999999996	False	10.998999999999995	10.998999999999995	196.712
31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	8	2.546	213.696	3.0	216.705	2.5	Old05	Enc24	219.705	3.9950000000000045	3.9950000000000045	433.401	False	3.995000000000005	3.995000000000005	216.705
32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	5	1.7180000000000002	219.196	3.0	222.205	1.5	Old41	Enc25	225.205	5.5	5.5	444.401	False	5.5	5.5	222.205
33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	9	1.925	223.693	3.0	226.702	3.5	Old61	Enc26	229.702	4.497000000000014	4.496999999999986	453.395	False	4.497000000000014	4.496999999999986	226.702
34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	8	1.19	230.196	3.0	233.205	2.0	Old51	Enc27	236.205	6.502999999999986	6.503000000000014	466.401	False	6.502999999999986	6.503000000000014	233.205
35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	9	1.816	235.194	3.0	238.203	3.0	Old24	Enc28	241.203	4.9979999999999905	4.9979999999999905	476.397	False	4.997999999999991	4.997999999999991	238.203
