	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond
0	16.099	3.0	19.098	1.0	False	CTL01
1	20.098	3.0	23.098	8.0	Old54	Enc01
2	31.097	3.0	34.097	7.5	Old01	Enc02
3	41.597	3.0	44.596	0.5	Old59	Enc03
4	45.096	3.0	48.096	6.0	Old42	Enc04
5	54.096	3.0	57.095	2.0	Old46	Enc05
6	59.095	3.0	62.095	2.0	Old78	Enc06
7	64.095	3.0	67.095	4.0	False	CTL02
8	71.094	3.0	74.094	2.5	False	CTL03
9	76.594	3.0	79.594	1.5	False	CTL04
10	81.093	3.0	84.09299999999999	5.0	False	CTL05
11	89.09299999999999	3.0	92.09299999999999	1.0	Old55	Enc07
12	93.09200000000001	3.0	96.09200000000001	3.0	Old09	Enc08
13	99.09200000000001	3.0	102.092	3.0	False	CTL06
14	105.092	3.0	108.091	2.5	Old40	Enc09
15	110.591	3.0	113.591	6.5	Old04	Enc10
16	120.09	3.0	123.09	2.5	Old36	Enc11
17	125.59	3.0	128.59	2.0	Old39	Enc12
18	130.59	3.0	133.589	4.5	Old68	Enc13
19	138.089	3.0	141.089	4.5	Old67	Enc14
20	145.588	3.0	148.588	2.5	Old72	Enc15
21	151.088	3.0	154.088	1.0	Old73	Enc16
22	155.088	3.0	158.087	1.5	Old03	Enc17
23	159.587	3.0	162.587	4.0	False	CTL07
24	166.587	3.0	169.587	3.0	False	CTL08
25	172.586	3.0	175.586	1.0	Old38	Enc18
26	176.586	3.0	179.586	1.0	Old20	Enc19
27	180.586	3.0	183.585	0.5	Old18	Enc20
28	184.085	3.0	187.085	3.5	Old76	Enc21
29	190.585	3.0	193.585	4.5	Old15	Enc22
30	198.084	3.0	201.084	9.5	False	CTL09
31	210.583	3.0	213.583	3.5	Old12	Enc23
32	217.083	3.0	220.083	4.0	False	CTL10
33	224.082	3.0	227.082	4.0	Old19	Enc24
34	231.082	3.0	234.081	1.0	Old50	Enc25
35	235.081	3.0	238.081	6.0	Old24	Enc26
36	244.081	3.0	247.08	6.5	Old49	Enc27
37	253.58	3.0	256.58	2.0	Old32	Enc28
38	258.58	3.0	261.579	1.5	Old51	Enc29
39	263.079	3.0	266.079	2.5	Old44	Enc30
